SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
11	1633	14357	14357
12	1633	11271	11271
13	1633	12006	12006
14	1633	13104	13104
15	1633	12108	12108
16	1633	14351	14351
17	1633	13999	13999
18	1633	16405	16405
0	1634	3847027	2711168
1	1634	10065	10065
2	1634	20534	20534
3	1634	15254	15254
4	1634	12809	12809
5	1634	18653	18653
6	1634	15254	15254
7	1634	8907	8907
8	1634	9109	9109
9	1634	11650	11650
10	1634	15124	15124
11	1634	14281	14281
12	1634	11150	11150
13	1634	12050	12050
14	1634	13232	13232
15	1634	12018	12018
16	1634	14426	14426
17	1634	14116	14116
18	1634	16245	16245
0	1635	3844556	2723132
1	1635	10357	10357
2	1635	20978	20978
3	1635	15416	15416
4	1635	13175	13175
5	1635	18927	18927
6	1635	15343	15343
7	1635	8777	8777
8	1635	9277	9277
9	1635	11704	11704
10	1635	15523	15523
11	1635	14851	14851
12	1635	11073	11073
13	1635	11959	11959
14	1635	13063	13063
15	1635	12115	12115
16	1635	14362	14362
17	1635	14111	14111
18	1635	16337	16337
0	1636	3846476	2690598
1	1636	10185	10185
2	1636	20384	20384
3	1636	15416	15416
4	1636	13175	13175
5	1636	18469	18469
6	1636	15331	15331
7	1636	8746	8746
8	1636	9397	9397
9	1636	11632	11632
10	1636	15349	15349
11	1636	14505	14505
12	1636	11120	11120
13	1636	11887	11887
14	1636	13136	13136
15	1636	11930	11930
16	1636	14421	14421
17	1636	14051	14051
18	1636	16294	16294
0	1637	3849357	2645120
1	1637	10198	10198
2	1637	19968	19968
3	1637	15196	15196
4	1637	12941	12941
5	1637	18237	18237
6	1637	14906	14906
7	1637	8540	8540
8	1637	9024	9024
9	1637	11674	11674
10	1637	15418	15418
11	1637	14308	14308
12	1637	11044	11044
13	1637	11565	11565
14	1637	13234	13234
15	1637	11887	11887
16	1637	14345	14345
17	1637	13878	13878
18	1637	16184	16184
0	1638	3852647	2614978
1	1638	10004	10004
2	1638	19900	19900
3	1638	14457	14457
4	1638	13018	13018
5	1638	17610	17610
6	1638	14635	14635
7	1638	8652	8652
8	1638	8931	8931
9	1638	11315	11315
10	1638	15369	15369
11	1638	14083	14083
12	1638	11049	11049
13	1638	11572	11572
14	1638	12812	12812
15	1638	11786	11786
16	1638	14346	14346
17	1638	13838	13838
18	1638	15880	15880
0	1639	3848344	2657845
1	1639	10416	10416
2	1639	20465	20465
3	1639	15251	15251
4	1639	12872	12872
5	1639	18392	18392
6	1639	15268	15268
7	1639	8700	8700
8	1639	9156	9156
9	1639	11467	11467
10	1639	15284	15284
11	1639	14356	14356
12	1639	11072	11072
13	1639	11809	11809
14	1639	12866	12866
15	1639	11814	11814
16	1639	14321	14321
17	1639	14025	14025
18	1639	16026	16026
0	1640	3849265	2631817
1	1640	10020	10020
2	1640	20051	20051
3	1640	15049	15049
4	1640	13037	13037
5	1640	18395	18395
6	1640	14905	14905
7	1640	8639	8639
8	1640	9145	9145
9	1640	11494	11494
10	1640	15156	15156
11	1640	14381	14381
12	1640	11239	11239
13	1640	11863	11863
14	1640	13089	13089
15	1640	12169	12169
16	1640	14248	14248
17	1640	13788	13788
18	1640	15971	15971
0	1641	3850341	2625889
1	1641	9836	9836
2	1641	19809	19809
3	1641	14850	14850
4	1641	12920	12920
5	1641	18249	18249
6	1641	15012	15012
7	1641	8660	8660
8	1641	9000	9000
9	1641	11454	11454
10	1641	15457	15457
11	1641	14207	14207
12	1641	10984	10984
13	1641	11836	11836
14	1641	13083	13083
15	1641	11984	11984
16	1641	14418	14418
17	1641	13810	13810
18	1641	15994	15994
0	1642	3852121	2616653
1	1642	10002	10002
2	1642	19804	19804
3	1642	14927	14927
4	1642	12710	12710
5	1642	17893	17893
6	1642	14777	14777
7	1642	8592	8592
8	1642	8964	8964
9	1642	11372	11372
10	1642	15200	15200
11	1642	14316	14316
12	1642	10947	10947
13	1642	11653	11653
14	1642	12930	12930
15	1642	12055	12055
16	1642	14190	14190
17	1642	13924	13924
18	1642	15527	15527
0	1643	3851404	2634289
1	1643	10140	10140
2	1643	20073	20073
3	1643	14906	14906
4	1643	12852	12852
5	1643	18516	18516
6	1643	14874	14874
7	1643	8461	8461
8	1643	8976	8976
9	1643	11547	11547
10	1643	15207	15207
11	1643	14086	14086
12	1643	10925	10925
13	1643	11443	11443
14	1643	12809	12809
15	1643	11919	11919
16	1643	14110	14110
17	1643	13786	13786
18	1643	15870	15870
0	1644	3846359	2686014
1	1644	10150	10150
2	1644	20817	20817
3	1644	15390	15390
4	1644	13133	13133
5	1644	18621	18621
6	1644	15424	15424
7	1644	8799	8799
8	1644	9351	9351
9	1644	11479	11479
10	1644	15327	15327
11	1644	14565	14565
12	1644	11142	11142
13	1644	11717	11717
14	1644	13083	13083
15	1644	11957	11957
16	1644	14256	14256
17	1644	14124	14124
18	1644	16210	16210
0	1645	3851206	2618970
1	1645	10050	10050
2	1645	19844	19844
3	1645	14971	14971
4	1645	12958	12958
5	1645	18005	18005
6	1645	14791	14791
7	1645	8777	8777
8	1645	9207	9207
9	1645	11422	11422
10	1645	15137	15137
11	1645	14303	14303
12	1645	11419	11419
13	1645	11560	11560
14	1645	12769	12769
15	1645	11891	11891
16	1645	14003	14003
17	1645	13666	13666
18	1645	15925	15925
0	1646	3853159	2613290
1	1646	9799	9799
2	1646	19695	19695
3	1646	14834	14834
4	1646	12643	12643
5	1646	17976	17976
6	1646	14890	14890
7	1646	8513	8513
8	1646	8887	8887
9	1646	11387	11387
10	1646	14950	14950
11	1646	14110	14110
12	1646	11094	11094
13	1646	11623	11623
14	1646	12663	12663
15	1646	11904	11904
16	1646	14001	14001
17	1646	13851	13851
18	1646	15925	15925
0	1647	3850157	2639109
1	1647	10085	10085
2	1647	20259	20259
3	1647	14976	14976
4	1647	12770	12770
5	1647	18332	18332
6	1647	14935	14935
7	1647	8571	8571
8	1647	9129	9129
9	1647	11405	11405
10	1647	15100	15100
11	1647	14290	14290
12	1647	10961	10961
13	1647	11947	11947
14	1647	12736	12736
15	1647	11920	11920
16	1647	14352	14352
17	1647	13818	13818
18	1647	16161	16161
0	1648	3853723	2590863
1	1648	9827	9827
2	1648	19630	19630
3	1648	14835	14835
4	1648	12523	12523
5	1648	18073	18073
6	1648	14850	14850
7	1648	8609	8609
8	1648	8885	8885
9	1648	11186	11186
10	1648	15264	15264
11	1648	13927	13927
12	1648	10820	10820
13	1648	11595	11595
14	1648	12808	12808
15	1648	11741	11741
16	1648	14067	14067
17	1648	13752	13752
18	1648	15789	15789
0	1649	3854581	2598848
1	1649	9734	9734
2	1649	19378	19378
3	1649	14720	14720
4	1649	12849	12849
5	1649	17693	17693
6	1649	14660	14660
7	1649	8483	8483
8	1649	8849	8849
9	1649	11468	11468
10	1649	15198	15198
11	1649	14241	14241
12	1649	10809	10809
13	1649	11618	11618
14	1649	12641	12641
15	1649	11816	11816
16	1649	13789	13789
17	1649	13525	13525
18	1649	15852	15852
0	1650	3855405	2587146
1	1650	9868	9868
2	1650	18895	18895
3	1650	14728	14728
4	1650	12500	12500
5	1650	17787	17787
6	1650	14715	14715
7	1650	8311	8311
8	1650	9004	9004
9	1650	11505	11505
10	1650	14932	14932
11	1650	13976	13976
12	1650	10972	10972
13	1650	11332	11332
14	1650	12494	12494
15	1650	11901	11901
16	1650	14370	14370
17	1650	13321	13321
18	1650	15888	15888
0	1651	3854261	2581040
1	1651	9881	9881
2	1651	19165	19165
3	1651	14690	14690
4	1651	12678	12678
5	1651	17545	17545
6	1651	14699	14699
7	1651	8356	8356
8	1651	8835	8835
9	1651	11438	11438
10	1651	15449	15449
11	1651	13957	13957
12	1651	10898	10898
13	1651	11522	11522
14	1651	12988	12988
15	1651	11863	11863
16	1651	14260	14260
17	1651	13514	13514
18	1651	15905	15905
0	1652	3857107	2559203
1	1652	9777	9777
2	1652	19095	19095
3	1652	14474	14474
4	1652	12765	12765
5	1652	17321	17321
6	1652	14571	14571
7	1652	8405	8405
8	1652	8541	8541
9	1652	11394	11394
10	1652	14857	14857
11	1652	13912	13912
12	1652	10861	10861
13	1652	11388	11388
14	1652	12479	12479
15	1652	11608	11608
16	1652	14030	14030
17	1652	13407	13407
18	1652	15912	15912
0	1653	3858188	2554982
1	1653	9752	9752
2	1653	19051	19051
3	1653	14542	14542
4	1653	12832	12832
5	1653	17539	17539
6	1653	14354	14354
7	1653	8323	8323
8	1653	8682	8682
9	1653	11040	11040
10	1653	14849	14849
11	1653	13572	13572
12	1653	10571	10571
13	1653	11415	11415
14	1653	12556	12556
15	1653	11797	11797
16	1653	13832	13832
17	1653	13485	13485
18	1653	15524	15524
0	1654	3859322	2538519
1	1654	9829	9829
2	1654	18519	18519
3	1654	14253	14253
4	1654	12734	12734
5	1654	17018	17018
6	1654	14493	14493
7	1654	8452	8452
8	1654	8626	8626
9	1654	11190	11190
10	1654	15023	15023
11	1654	13484	13484
12	1654	10711	10711
13	1654	11405	11405
14	1654	12496	12496
15	1654	11752	11752
16	1654	13803	13803
17	1654	13342	13342
18	1654	15452	15452
0	1655	3860184	2528797
1	1655	9700	9700
2	1655	18579	18579
3	1655	14265	14265
4	1655	12499	12499
5	1655	17119	17119
6	1655	14350	14350
7	1655	8296	8296
8	1655	8636	8636
9	1655	11280	11280
10	1655	14943	14943
11	1655	13529	13529
12	1655	10790	10790
13	1655	11362	11362
14	1655	12533	12533
15	1655	11431	11431
16	1655	13693	13693
17	1655	13230	13230
18	1655	15485	15485
0	1656	3862600	2491524
1	1656	9725	9725
2	1656	18392	18392
3	1656	14172	14172
4	1656	12453	12453
5	1656	16744	16744
6	1656	13954	13954
7	1656	8290	8290
8	1656	8520	8520
9	1656	11089	11089
10	1656	14686	14686
11	1656	13490	13490
12	1656	10626	10626
13	1656	11380	11380
14	1656	12143	12143
15	1656	11429	11429
16	1656	13493	13493
17	1656	13037	13037
18	1656	15681	15681
0	1657	3862858	2508420
1	1657	9452	9452
2	1657	18156	18156
3	1657	14383	14383
4	1657	12510	12510
5	1657	16706	16706
6	1657	14067	14067
7	1657	8105	8105
8	1657	8534	8534
9	1657	10845	10845
10	1657	14798	14798
11	1657	13459	13459
12	1657	10603	10603
13	1657	11390	11390
14	1657	12291	12291
15	1657	11418	11418
16	1657	13759	13759
17	1657	13208	13208
18	1657	15362	15362
0	1658	3861651	2500745
1	1658	9536	9536
2	1658	18474	18474
3	1658	14277	14277
4	1658	12457	12457
5	1658	16739	16739
6	1658	14191	14191
7	1658	8182	8182
8	1658	8735	8735
9	1658	10973	10973
10	1658	14881	14881
11	1658	13652	13652
12	1658	10456	10456
13	1658	11427	11427
14	1658	12433	12433
15	1658	11522	11522
16	1658	13458	13458
17	1658	13122	13122
18	1658	15738	15738
0	1659	3861071	2528664
1	1659	9389	9389
2	1659	18683	18683
3	1659	14175	14175
4	1659	12538	12538
5	1659	16766	16766
6	1659	14371	14371
7	1659	8352	8352
8	1659	8572	8572
9	1659	11200	11200
10	1659	14699	14699
11	1659	13510	13510
12	1659	10662	10662
13	1659	11348	11348
14	1659	12426	12426
15	1659	11614	11614
16	1659	13666	13666
17	1659	13270	13270
18	1659	15592	15592
0	1660	3862835	2502973
1	1660	9568	9568
2	1660	18202	18202
3	1660	14059	14059
4	1660	12146	12146
5	1660	17006	17006
6	1660	14223	14223
7	1660	7968	7968
8	1660	8511	8511
9	1660	11064	11064
10	1660	15020	15020
11	1660	13420	13420
12	1660	10561	10561
13	1660	11308	11308
14	1660	12392	12392
15	1660	11549	11549
16	1660	13656	13656
17	1660	13079	13079
18	1660	15337	15337
0	1661	3864637	2478609
1	1661	9702	9702
2	1661	17953	17953
3	1661	13977	13977
4	1661	12244	12244
5	1661	16780	16780
6	1661	13998	13998
7	1661	8095	8095
8	1661	8494	8494
9	1661	10896	10896
10	1661	14822	14822
11	1661	13161	13161
12	1661	10448	10448
13	1661	11045	11045
14	1661	12404	12404
15	1661	11450	11450
16	1661	13571	13571
17	1661	12899	12899
18	1661	15328	15328
0	1662	3867749	2435661
1	1662	9274	9274
2	1662	17648	17648
3	1662	13929	13929
4	1662	12024	12024
5	1662	16530	16530
6	1662	13855	13855
7	1662	8067	8067
8	1662	8518	8518
9	1662	10923	10923
10	1662	14519	14519
11	1662	13162	13162
12	1662	10180	10180
13	1662	11091	11091
14	1662	12051	12051
15	1662	11137	11137
16	1662	13102	13102
17	1662	12810	12810
18	1662	15335	15335
0	1663	3870578	2416128
1	1663	9287	9287
2	1663	17288	17288
3	1663	13852	13852
4	1663	11683	11683
5	1663	16173	16173
6	1663	13534	13534
7	1663	7616	7616
8	1663	8321	8321
9	1663	10856	10856
10	1663	14356	14356
11	1663	12986	12986
12	1663	10091	10091
13	1663	11063	11063
14	1663	11967	11967
15	1663	11220	11220
16	1663	13209	13209
17	1663	12727	12727
18	1663	15097	15097
0	1664	3868176	2453074
1	1664	9285	9285
2	1664	17488	17488
3	1664	14040	14040
4	1664	12002	12002
5	1664	16257	16257
6	1664	13556	13556
7	1664	7903	7903
8	1664	8290	8290
9	1664	10800	10800
10	1664	14606	14606
11	1664	13280	13280
12	1664	10430	10430
13	1664	11034	11034
14	1664	12171	12171
15	1664	11218	11218
16	1664	13027	13027
17	1664	12828	12828
18	1664	15513	15513
0	1665	3862148	2507050
1	1665	9584	9584
2	1665	18431	18431
3	1665	14278	14278
4	1665	12516	12516
5	1665	16865	16865
6	1665	14202	14202
7	1665	8155	8155
8	1665	8464	8464
9	1665	11254	11254
10	1665	14974	14974
11	1665	13544	13544
12	1665	10430	10430
13	1665	11312	11312
14	1665	12205	12205
15	1665	11494	11494
16	1665	13567	13567
17	1665	13029	13029
18	1665	15452	15452
0	1666	3867275	2440743
1	1666	9390	9390
2	1666	17800	17800
3	1666	13836	13836
4	1666	12219	12219
5	1666	16475	16475
6	1666	13725	13725
7	1666	8020	8020
8	1666	8336	8336
9	1666	11034	11034
10	1666	14511	14511
11	1666	13072	13072
12	1666	10435	10435
13	1666	10968	10968
14	1666	12072	12072
15	1666	11274	11274
16	1666	13498	13498
17	1666	12812	12812
18	1666	15152	15152
0	1667	3867886	2422966
1	1667	9296	9296
2	1667	17468	17468
3	1667	14100	14100
4	1667	12163	12163
5	1667	16316	16316
6	1667	13846	13846
7	1667	7957	7957
8	1667	8341	8341
9	1667	10681	10681
10	1667	14594	14594
11	1667	13040	13040
12	1667	10261	10261
13	1667	11036	11036
14	1667	12336	12336
15	1667	11286	11286
16	1667	13292	13292
17	1667	12776	12776
18	1667	15229	15229
0	1668	3869798	2418652
1	1668	9156	9156
2	1668	17389	17389
3	1668	13785	13785
4	1668	11979	11979
5	1668	16197	16197
6	1668	13775	13775
7	1668	7853	7853
8	1668	8277	8277
9	1668	10696	10696
10	1668	14468	14468
11	1668	12794	12794
12	1668	10127	10127
13	1668	11020	11020
14	1668	12114	12114
15	1668	11363	11363
16	1668	13360	13360
17	1668	12779	12779
18	1668	14974	14974
0	1669	3869481	2420332
1	1669	9146	9146
2	1669	17379	17379
3	1669	13777	13777
4	1669	12064	12064
5	1669	16079	16079
6	1669	13787	13787
7	1669	8127	8127
8	1669	8177	8177
9	1669	10515	10515
10	1669	14544	14544
11	1669	13035	13035
12	1669	10477	10477
13	1669	10912	10912
14	1669	12190	12190
15	1669	11259	11259
16	1669	13113	13113
17	1669	12618	12618
18	1669	15224	15224
0	1670	3862480	2499252
1	1670	9653	9653
2	1670	18730	18730
3	1670	14210	14210
4	1670	12501	12501
5	1670	16963	16963
6	1670	13999	13999
7	1670	8178	8178
8	1670	8641	8641
9	1670	10934	10934
10	1670	14452	14452
11	1670	13553	13553
12	1670	10534	10534
13	1670	11234	11234
14	1670	12202	12202
15	1670	11515	11515
16	1670	13595	13595
17	1670	13126	13126
18	1670	15404	15404
0	1671	3866004	2463582
1	1671	9419	9419
2	1671	17933	17933
3	1671	14142	14142
4	1671	12280	12280
5	1671	16717	16717
6	1671	13781	13781
7	1671	7944	7944
8	1671	8311	8311
9	1671	10933	10933
10	1671	14580	14580
11	1671	13361	13361
12	1671	10343	10343
13	1671	11060	11060
14	1671	12212	12212
15	1671	11239	11239
16	1671	13538	13538
17	1671	12810	12810
18	1671	15297	15297
0	1672	3866011	2460770
1	1672	9079	9079
2	1672	18161	18161
3	1672	13889	13889
4	1672	12375	12375
5	1672	16562	16562
6	1672	13869	13869
7	1672	7893	7893
8	1672	8444	8444
9	1672	10997	10997
10	1672	14547	14547
11	1672	13491	13491
12	1672	10431	10431
13	1672	11068	11068
14	1672	12013	12013
15	1672	11235	11235
16	1672	13505	13505
17	1672	12982	12982
18	1672	15352	15352
0	1673	3867556	2425899
1	1673	9256	9256
2	1673	17606	17606
3	1673	14194	14194
4	1673	12285	12285
5	1673	16637	16637
6	1673	13846	13846
7	1673	7866	7866
8	1673	8402	8402
9	1673	10671	10671
10	1673	14465	14465
11	1673	13106	13106
12	1673	10299	10299
13	1673	10954	10954
14	1673	12139	12139
15	1673	11155	11155
16	1673	13347	13347
17	1673	12829	12829
18	1673	15291	15291
0	1674	3872003	2377402
1	1674	9116	9116
2	1674	17239	17239
3	1674	13655	13655
4	1674	11955	11955
5	1674	15885	15885
6	1674	13660	13660
7	1674	8131	8131
8	1674	8141	8141
9	1674	10550	10550
10	1674	14269	14269
11	1674	12942	12942
12	1674	10040	10040
13	1674	10666	10666
14	1674	11779	11779
15	1674	11242	11242
16	1674	13044	13044
17	1674	12751	12751
18	1674	14836	14836
0	1675	3873596	2369995
1	1675	8971	8971
2	1675	16845	16845
3	1675	13390	13390
4	1675	12015	12015
5	1675	15673	15673
6	1675	13344	13344
7	1675	7678	7678
8	1675	8328	8328
9	1675	10615	10615
10	1675	14274	14274
11	1675	12789	12789
12	1675	10143	10143
13	1675	10731	10731
14	1675	11881	11881
15	1675	11113	11113
16	1675	13049	13049
17	1675	12495	12495
18	1675	14974	14974
0	1676	3874910	2348681
1	1676	8972	8972
2	1676	16641	16641
3	1676	13384	13384
4	1676	11645	11645
5	1676	15777	15777
6	1676	13393	13393
7	1676	7720	7720
8	1676	8200	8200
9	1676	10468	10468
10	1676	14333	14333
11	1676	12651	12651
12	1676	10128	10128
13	1676	10645	10645
14	1676	11903	11903
15	1676	10894	10894
16	1676	12770	12770
17	1676	12506	12506
18	1676	14964	14964
0	1677	3878239	2288798
1	1677	8830	8830
2	1677	16145	16145
3	1677	13333	13333
4	1677	11552	11552
5	1677	15406	15406
6	1677	13196	13196
7	1677	7608	7608
8	1677	8099	8099
9	1677	10174	10174
10	1677	14060	14060
11	1677	12674	12674
12	1677	9819	9819
13	1677	10515	10515
14	1677	11700	11700
15	1677	10742	10742
16	1677	12782	12782
17	1677	12283	12283
18	1677	14747	14747
0	1678	3876355	2317394
1	1678	9128	9128
2	1678	16300	16300
3	1678	13359	13359
4	1678	11902	11902
5	1678	15364	15364
6	1678	13331	13331
7	1678	7528	7528
8	1678	7966	7966
9	1678	10509	10509
10	1678	14099	14099
11	1678	12402	12402
12	1678	10009	10009
13	1678	10703	10703
14	1678	11578	11578
15	1678	10931	10931
16	1678	13154	13154
17	1678	12199	12199
18	1678	15087	15087
0	2101	3883365	2352390
1	2101	8704	8704
2	2101	15029	15029
3	2101	12873	12873
4	2101	11369	11369
5	2101	14450	14450
6	2101	12689	12689
7	2101	7598	7598
8	2101	7596	7596
9	2101	10180	10180
10	2101	13711	13711
11	2101	11850	11850
12	2101	9705	9705
13	2101	10596	10596
14	2101	11501	11501
15	2101	10970	10970
16	2101	13105	13105
17	2101	11845	11845
18	2101	14768	14768
0	2102	4091904	0
1	2102	0	0
2	2102	0	0
3	2102	0	0
4	2102	0	0
5	2102	0	0
6	2102	0	0
7	2102	0	0
8	2102	0	0
9	2102	0	0
10	2102	0	0
11	2102	0	0
12	2102	0	0
13	2102	0	0
14	2102	0	0
15	2102	0	0
16	2102	0	0
17	2102	0	0
18	2102	0	0
0	2103	3877893	2419538
1	2103	9066	9066
2	2103	15284	15284
3	2103	13115	13115
4	2103	11521	11521
5	2103	14845	14845
6	2103	13008	13008
7	2103	7701	7701
8	2103	7773	7773
9	2103	10468	10468
10	2103	14346	14346
11	2103	12452	12452
12	2103	10020	10020
13	2103	10837	10837
14	2103	11807	11807
15	2103	11263	11263
16	2103	13088	13088
17	2103	12359	12359
18	2103	15058	15058
0	2104	3877861	2414125
1	2104	9012	9012
2	2104	15436	15436
3	2104	13167	13167
4	2104	11596	11596
5	2104	14974	14974
6	2104	12993	12993
7	2104	7598	7598
8	2104	7903	7903
9	2104	10399	10399
10	2104	14314	14314
11	2104	12366	12366
12	2104	10132	10132
13	2104	10861	10861
14	2104	11822	11822
15	2104	11216	11216
16	2104	13196	13196
17	2104	12120	12120
18	2104	14938	14938
0	2105	3879349	2397375
1	2105	8982	8982
2	2105	15508	15508
3	2105	13140	13140
4	2105	11621	11621
5	2105	14777	14777
6	2105	12715	12715
7	2105	7578	7578
8	2105	7766	7766
9	2105	10358	10358
10	2105	14067	14067
11	2105	12492	12492
12	2105	9869	9869
13	2105	10930	10930
14	2105	11705	11705
15	2105	11028	11028
16	2105	13092	13092
17	2105	11952	11952
18	2105	14975	14975
0	2106	3880466	2399966
1	2106	8734	8734
2	2106	15090	15090
3	2106	13051	13051
4	2106	11549	11549
5	2106	15045	15045
6	2106	12654	12654
7	2106	7487	7487
8	2106	7872	7872
9	2106	10255	10255
10	2106	14085	14085
11	2106	12150	12150
12	2106	9880	9880
13	2106	10872	10872
14	2106	11500	11500
15	2106	10873	10873
16	2106	13016	13016
17	2106	12054	12054
18	2106	15271	15271
0	2107	3878365	2418765
1	2107	8982	8982
2	2107	15485	15485
3	2107	13068	13068
4	2107	11713	11713
5	2107	15016	15016
6	2107	12848	12848
7	2107	7577	7577
8	2107	7874	7874
9	2107	10384	10384
10	2107	14298	14298
11	2107	12483	12483
12	2107	9975	9975
13	2107	10689	10689
14	2107	11776	11776
15	2107	11039	11039
16	2107	13175	13175
17	2107	12276	12276
18	2107	14881	14881
0	2108	3872005	2497825
1	2108	9338	9338
2	2108	16270	16270
3	2108	13539	13539
4	2108	11877	11877
5	2108	15640	15640
6	2108	13484	13484
7	2108	8095	8095
8	2108	8156	8156
9	2108	10614	10614
10	2108	14328	14328
11	2108	12832	12832
12	2108	10210	10210
13	2108	11087	11087
14	2108	12177	12177
15	2108	11050	11050
16	2108	13358	13358
17	2108	12353	12353
18	2108	15491	15491
0	2109	3924344	1872216
1	2109	7012	7012
2	2109	12416	12416
3	2109	10453	10453
4	2109	9190	9190
5	2109	11878	11878
6	2109	10295	10295
7	2109	5806	5806
8	2109	6211	6211
9	2109	8072	8072
10	2109	10925	10925
11	2109	9813	9813
12	2109	7734	7734
13	2109	8285	8285
14	2109	9150	9150
15	2109	8441	8441
16	2109	10340	10340
17	2109	9702	9702
18	2109	11837	11837
0	2110	3886997	2312360
1	2110	8590	8590
2	2110	15655	15655
3	2110	12718	12718
4	2110	11061	11061
5	2110	14654	14654
6	2110	12432	12432
7	2110	7366	7366
8	2110	7489	7489
9	2110	9827	9827
10	2110	13242	13242
11	2110	12067	12067
12	2110	9487	9487
13	2110	10268	10268
14	2110	11204	11204
15	2110	10340	10340
16	2110	12714	12714
17	2110	11741	11741
18	2110	14052	14052
0	2111	3878272	2424313
1	2111	9002	9002
2	2111	15319	15319
3	2111	13453	13453
4	2111	11604	11604
5	2111	14999	14999
6	2111	12882	12882
7	2111	7610	7610
8	2111	7908	7908
9	2111	10241	10241
10	2111	14189	14189
11	2111	12482	12482
12	2111	10091	10091
13	2111	10786	10786
14	2111	11640	11640
15	2111	11088	11088
16	2111	13332	13332
17	2111	12130	12130
18	2111	14876	14876
0	2112	3879336	2401775
1	2112	8909	8909
2	2112	15325	15325
3	2112	13026	13026
4	2112	11697	11697
5	2112	14912	14912
6	2112	12927	12927
7	2112	7653	7653
8	2112	7940	7940
9	2112	10373	10373
10	2112	14098	14098
11	2112	12327	12327
12	2112	9772	9772
13	2112	10782	10782
14	2112	11706	11706
15	2112	11045	11045
16	2112	13028	13028
17	2112	12171	12171
18	2112	14877	14877
0	2113	3878821	2404424
1	2113	8965	8965
2	2113	15078	15078
3	2113	13282	13282
4	2113	11712	11712
5	2113	15009	15009
6	2113	12953	12953
7	2113	7387	7387
8	2113	7730	7730
9	2113	10479	10479
10	2113	14348	14348
11	2113	12494	12494
12	2113	10026	10026
13	2113	10576	10576
14	2113	11598	11598
15	2113	11046	11046
16	2113	13115	13115
17	2113	12146	12146
18	2113	15139	15139
0	2114	3899969	2143879
1	2114	8017	8017
2	2114	13740	13740
3	2114	11903	11903
4	2114	10269	10269
5	2114	13307	13307
6	2114	11681	11681
7	2114	6794	6794
8	2114	7204	7204
9	2114	9400	9400
10	2114	12770	12770
11	2114	11246	11246
12	2114	8899	8899
13	2114	9787	9787
14	2114	10549	10549
15	2114	10030	10030
16	2114	11936	11936
17	2114	10948	10948
18	2114	13455	13455
0	2115	3915453	1961615
1	2115	7279	7279
2	2115	12672	12672
3	2115	10936	10936
4	2115	9576	9576
5	2115	12097	12097
6	2115	10821	10821
7	2115	6125	6125
8	2115	6642	6642
9	2115	8764	8764
10	2115	11921	11921
11	2115	10082	10082
12	2115	8225	8225
13	2115	8946	8946
14	2115	9743	9743
15	2115	9287	9287
16	2115	10813	10813
17	2115	9959	9959
18	2115	12563	12563
0	2116	3882192	2363423
1	2116	8822	8822
2	2116	15248	15248
3	2116	12761	12761
4	2116	11608	11608
5	2116	14785	14785
6	2116	12851	12851
7	2116	7250	7250
8	2116	7775	7775
9	2116	10423	10423
10	2116	14052	14052
11	2116	11942	11942
12	2116	9862	9862
13	2116	10558	10558
14	2116	11439	11439
15	2116	10743	10743
16	2116	12702	12702
17	2116	11998	11998
18	2116	14893	14893
0	2117	3880034	2382208
1	2117	8965	8965
2	2117	15577	15577
3	2117	13171	13171
4	2117	11474	11474
5	2117	14894	14894
6	2117	12748	12748
7	2117	7487	7487
8	2117	7726	7726
9	2117	10279	10279
10	2117	14105	14105
11	2117	12362	12362
12	2117	9882	9882
13	2117	10737	10737
14	2117	11453	11453
15	2117	10982	10982
16	2117	13074	13074
17	2117	11939	11939
18	2117	15015	15015
0	2118	3880167	2406528
1	2118	9102	9102
2	2118	15595	15595
3	2118	12824	12824
4	2118	11472	11472
5	2118	14876	14876
6	2118	13019	13019
7	2118	7624	7624
8	2118	7741	7741
9	2118	10231	10231
10	2118	14026	14026
11	2118	12394	12394
12	2118	9804	9804
13	2118	10829	10829
14	2118	11576	11576
15	2118	10861	10861
16	2118	12935	12935
17	2118	11975	11975
18	2118	14853	14853
0	2119	3879042	2408338
1	2119	8851	8851
2	2119	15367	15367
3	2119	13207	13207
4	2119	11536	11536
5	2119	14749	14749
6	2119	12927	12927
7	2119	7667	7667
8	2119	7809	7809
9	2119	10518	10518
10	2119	14122	14122
11	2119	12335	12335
12	2119	9932	9932
13	2119	11012	11012
14	2119	11525	11525
15	2119	11024	11024
16	2119	13180	13180
17	2119	12236	12236
18	2119	14865	14865
0	2120	3879250	2405762
1	2120	8687	8687
2	2120	15676	15676
3	2120	13014	13014
4	2120	11874	11874
5	2120	14779	14779
6	2120	12819	12819
7	2120	7521	7521
8	2120	7958	7958
9	2120	10306	10306
10	2120	14094	14094
11	2120	12393	12393
12	2120	10000	10000
13	2120	10731	10731
14	2120	11589	11589
15	2120	11059	11059
16	2120	13013	13013
17	2120	12181	12181
18	2120	14960	14960
0	2121	3880847	2387821
1	2121	8572	8572
2	2121	15505	15505
3	2121	13046	13046
4	2121	11509	11509
5	2121	14910	14910
6	2121	12969	12969
7	2121	7496	7496
8	2121	7627	7627
9	2121	10315	10315
10	2121	13797	13797
11	2121	12404	12404
12	2121	9934	9934
13	2121	10701	10701
14	2121	11533	11533
15	2121	10820	10820
16	2121	12994	12994
17	2121	12076	12076
