SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
11	1432	9095	9095
12	1432	7271	7271
13	1432	8043	8043
14	1432	8449	8449
15	1432	8050	8050
16	1432	9826	9826
17	1432	8783	8783
18	1432	11371	11371
0	1433	3932933	1781109
1	1433	6844	6844
2	1433	11581	11581
3	1433	9768	9768
4	1433	8753	8753
5	1433	10874	10874
6	1433	9598	9598
7	1433	5502	5502
8	1433	5820	5820
9	1433	7751	7751
10	1433	10572	10572
11	1433	9286	9286
12	1433	7392	7392
13	1433	8134	8134
14	1433	8708	8708
15	1433	8277	8277
16	1433	9698	9698
17	1433	9094	9094
18	1433	11319	11319
0	1434	3932846	1785440
1	1434	6502	6502
2	1434	11254	11254
3	1434	9747	9747
4	1434	8825	8825
5	1434	10924	10924
6	1434	9723	9723
7	1434	5484	5484
8	1434	5684	5684
9	1434	7923	7923
10	1434	10853	10853
11	1434	9283	9283
12	1434	7445	7445
13	1434	7982	7982
14	1434	8711	8711
15	1434	8318	8318
16	1434	9965	9965
17	1434	9013	9013
18	1434	11422	11422
0	1435	3932577	1788910
1	1435	6597	6597
2	1435	11355	11355
3	1435	9763	9763
4	1435	8789	8789
5	1435	10986	10986
6	1435	9643	9643
7	1435	5558	5558
8	1435	5829	5829
9	1435	7708	7708
10	1435	10726	10726
11	1435	9296	9296
12	1435	7319	7319
13	1435	8122	8122
14	1435	8977	8977
15	1435	8328	8328
16	1435	9845	9845
17	1435	9010	9010
18	1435	11476	11476
0	1436	3932752	1783355
1	1436	6589	6589
2	1436	11204	11204
3	1436	9778	9778
4	1436	8771	8771
5	1436	10843	10843
6	1436	9787	9787
7	1436	5674	5674
8	1436	5926	5926
9	1436	7677	7677
10	1436	10773	10773
11	1436	9346	9346
12	1436	7325	7325
13	1436	8046	8046
14	1436	8786	8786
15	1436	8446	8446
16	1436	9807	9807
17	1436	9020	9020
18	1436	11354	11354
0	1437	3933202	1787866
1	1437	6510	6510
2	1437	11224	11224
3	1437	9941	9941
4	1437	8719	8719
5	1437	10780	10780
6	1437	9701	9701
7	1437	5583	5583
8	1437	5796	5796
9	1437	7873	7873
10	1437	10798	10798
11	1437	9335	9335
12	1437	7281	7281
13	1437	8171	8171
14	1437	8833	8833
15	1437	8297	8297
16	1437	9729	9729
17	1437	8772	8772
18	1437	11359	11359
0	1438	3931552	1786524
1	1438	6544	6544
2	1438	11464	11464
3	1438	9942	9942
4	1438	8845	8845
5	1438	10901	10901
6	1438	9764	9764
7	1438	5587	5587
8	1438	5937	5937
9	1438	7854	7854
10	1438	10778	10778
11	1438	9304	9304
12	1438	7396	7396
13	1438	8156	8156
14	1438	8942	8942
15	1438	8514	8514
16	1438	9920	9920
17	1438	8927	8927
18	1438	11577	11577
0	1439	3932289	1772641
1	1439	6609	6609
2	1439	11441	11441
3	1439	9897	9897
4	1439	8739	8739
5	1439	10980	10980
6	1439	9668	9668
7	1439	5486	5486
8	1439	5840	5840
9	1439	7990	7990
10	1439	10846	10846
11	1439	9198	9198
12	1439	7272	7272
13	1439	8173	8173
14	1439	8709	8709
15	1439	8356	8356
16	1439	10029	10029
17	1439	8883	8883
18	1439	11499	11499
0	1440	3933799	1757473
1	1440	6608	6608
2	1440	11407	11407
3	1440	9803	9803
4	1440	8656	8656
5	1440	10811	10811
6	1440	9604	9604
7	1440	5520	5520
8	1440	5879	5879
9	1440	7814	7814
10	1440	10719	10719
11	1440	9012	9012
12	1440	7254	7254
13	1440	8080	8080
14	1440	8747	8747
15	1440	8325	8325
16	1440	9649	9649
17	1440	8916	8916
18	1440	11301	11301
0	1441	3932070	1776372
1	1441	6606	6606
2	1441	11472	11472
3	1441	10081	10081
4	1441	8786	8786
5	1441	10804	10804
6	1441	9674	9674
7	1441	5535	5535
8	1441	5867	5867
9	1441	7855	7855
10	1441	10922	10922
11	1441	9312	9312
12	1441	7321	7321
13	1441	8078	8078
14	1441	8892	8892
15	1441	8297	8297
16	1441	9743	9743
17	1441	9225	9225
18	1441	11364	11364
0	1442	3933115	1768863
1	1442	6517	6517
2	1442	11392	11392
3	1442	9955	9955
4	1442	8651	8651
5	1442	10938	10938
6	1442	9599	9599
7	1442	5729	5729
8	1442	5923	5923
9	1442	7815	7815
10	1442	10355	10355
11	1442	9139	9139
12	1442	7431	7431
13	1442	8039	8039
14	1442	8656	8656
15	1442	8165	8165
16	1442	9898	9898
17	1442	9042	9042
18	1442	11545	11545
0	1443	3931865	1768080
1	1443	6592	6592
2	1443	11663	11663
3	1443	9946	9946
4	1443	8792	8792
5	1443	10974	10974
6	1443	9722	9722
7	1443	5511	5511
8	1443	5823	5823
9	1443	7894	7894
10	1443	11011	11011
11	1443	9348	9348
12	1443	7240	7240
13	1443	8174	8174
14	1443	8678	8678
15	1443	8265	8265
16	1443	10006	10006
17	1443	9019	9019
18	1443	11381	11381
0	1444	3935572	1742108
1	1444	6534	6534
2	1444	11363	11363
3	1444	9913	9913
4	1444	8663	8663
5	1444	10696	10696
6	1444	9397	9397
7	1444	5361	5361
8	1444	5784	5784
9	1444	7798	7798
10	1444	10517	10517
11	1444	9086	9086
12	1444	7143	7143
13	1444	7927	7927
14	1444	8645	8645
15	1444	8029	8029
16	1444	9392	9392
17	1444	8845	8845
18	1444	11239	11239
0	1445	3935588	1743651
1	1445	6458	6458
2	1445	11114	11114
3	1445	9612	9612
4	1445	8503	8503
5	1445	10727	10727
6	1445	9455	9455
7	1445	5489	5489
8	1445	5834	5834
9	1445	7631	7631
10	1445	10586	10586
11	1445	9178	9178
12	1445	7055	7055
13	1445	7981	7981
14	1445	8613	8613
15	1445	8243	8243
16	1445	9752	9752
17	1445	8762	8762
18	1445	11323	11323
0	1446	3936626	1724974
1	1446	6363	6363
2	1446	11242	11242
3	1446	9693	9693
4	1446	8486	8486
5	1446	10735	10735
6	1446	9275	9275
7	1446	5422	5422
8	1446	5710	5710
9	1446	7804	7804
10	1446	10529	10529
11	1446	8926	8926
12	1446	7116	7116
13	1446	7988	7988
14	1446	8380	8380
15	1446	8045	8045
16	1446	9349	9349
17	1446	8840	8840
18	1446	11375	11375
0	1447	3936484	1714698
1	1447	6377	6377
2	1447	11213	11213
3	1447	9540	9540
4	1447	8651	8651
5	1447	10845	10845
6	1447	9408	9408
7	1447	5545	5545
8	1447	5686	5686
9	1447	7657	7657
10	1447	10475	10475
11	1447	9152	9152
12	1447	7142	7142
13	1447	7805	7805
14	1447	8453	8453
15	1447	8149	8149
16	1447	9523	9523
17	1447	8757	8757
18	1447	11042	11042
0	1448	3936783	1711922
1	1448	6350	6350
2	1448	11358	11358
3	1448	9750	9750
4	1448	8529	8529
5	1448	10749	10749
6	1448	9575	9575
7	1448	5379	5379
8	1448	5693	5693
9	1448	7638	7638
10	1448	10468	10468
11	1448	8975	8975
12	1448	7032	7032
13	1448	7787	7787
14	1448	8357	8357
15	1448	7954	7954
16	1448	9626	9626
17	1448	8738	8738
18	1448	11163	11163
0	1449	3937243	1701157
1	1449	6346	6346
2	1449	11213	11213
3	1449	9615	9615
4	1449	8418	8418
5	1449	10645	10645
6	1449	9418	9418
7	1449	5391	5391
8	1449	5735	5735
9	1449	7563	7563
10	1449	10324	10324
11	1449	8928	8928
12	1449	7020	7020
13	1449	8020	8020
14	1449	8603	8603
15	1449	8035	8035
16	1449	9538	9538
17	1449	8761	8761
18	1449	11088	11088
0	1450	3935069	1732785
1	1450	6495	6495
2	1450	11419	11419
3	1450	9735	9735
4	1450	8462	8462
5	1450	10846	10846
6	1450	9536	9536
7	1450	5476	5476
8	1450	5942	5942
9	1450	7829	7829
10	1450	10690	10690
11	1450	8873	8873
12	1450	7197	7197
13	1450	7890	7890
14	1450	8524	8524
15	1450	7985	7985
16	1450	9784	9784
17	1450	8979	8979
18	1450	11173	11173
0	1451	3933519	1741212
1	1451	6451	6451
2	1451	11575	11575
3	1451	9930	9930
4	1451	8785	8785
5	1451	10943	10943
6	1451	9591	9591
7	1451	5530	5530
8	1451	5827	5827
9	1451	7623	7623
10	1451	10703	10703
11	1451	9294	9294
12	1451	7484	7484
13	1451	7863	7863
14	1451	8634	8634
15	1451	8213	8213
16	1451	9718	9718
17	1451	8978	8978
18	1451	11243	11243
0	1452	3933819	1735228
1	1452	6534	6534
2	1452	11582	11582
3	1452	9895	9895
4	1452	8653	8653
5	1452	10992	10992
6	1452	9695	9695
7	1452	5515	5515
8	1452	5918	5918
9	1452	7748	7748
10	1452	10734	10734
11	1452	9061	9061
12	1452	7338	7338
13	1452	7872	7872
14	1452	8779	8779
15	1452	8139	8139
16	1452	9618	9618
17	1452	8906	8906
18	1452	11106	11106
0	1453	3931404	1761715
1	1453	6658	6658
2	1453	11710	11710
3	1453	9895	9895
4	1453	8600	8600
5	1453	11147	11147
6	1453	9777	9777
7	1453	5561	5561
8	1453	5851	5851
9	1453	8008	8008
10	1453	10896	10896
11	1453	9298	9298
12	1453	7445	7445
13	1453	8102	8102
14	1453	8793	8793
15	1453	8252	8252
16	1453	9794	9794
17	1453	9204	9204
18	1453	11509	11509
0	1454	3931959	1744954
1	1454	6516	6516
2	1454	11947	11947
3	1454	9838	9838
4	1454	8692	8692
5	1454	11113	11113
6	1454	9689	9689
7	1454	5586	5586
8	1454	5953	5953
9	1454	7805	7805
10	1454	10713	10713
11	1454	9281	9281
12	1454	7363	7363
13	1454	8158	8158
14	1454	8781	8781
15	1454	8231	8231
16	1454	9718	9718
17	1454	9117	9117
18	1454	11444	11444
0	1455	3933962	1737346
1	1455	6539	6539
2	1455	11410	11410
3	1455	10031	10031
4	1455	8644	8644
5	1455	10963	10963
6	1455	9603	9603
7	1455	5384	5384
8	1455	5850	5850
9	1455	7722	7722
10	1455	10802	10802
11	1455	9259	9259
12	1455	7182	7182
13	1455	7888	7888
14	1455	8714	8714
15	1455	8185	8185
16	1455	9562	9562
17	1455	8917	8917
18	1455	11287	11287
0	1456	3936283	1717601
1	1456	6278	6278
2	1456	11324	11324
3	1456	9797	9797
4	1456	8585	8585
5	1456	10802	10802
6	1456	9511	9511
7	1456	5361	5361
8	1456	5647	5647
9	1456	7700	7700
10	1456	10399	10399
11	1456	9082	9082
12	1456	7061	7061
13	1456	7892	7892
14	1456	8582	8582
15	1456	7844	7844
16	1456	9633	9633
17	1456	8960	8960
18	1456	11163	11163
0	1457	3936836	1717921
1	1457	6232	6232
2	1457	11287	11287
3	1457	9659	9659
4	1457	8463	8463
5	1457	10638	10638
6	1457	9523	9523
7	1457	5353	5353
8	1457	5775	5775
9	1457	7618	7618
10	1457	10386	10386
11	1457	9009	9009
12	1457	7105	7105
13	1457	7816	7816
14	1457	8562	8562
15	1457	8165	8165
16	1457	9538	9538
17	1457	8848	8848
18	1457	11091	11091
0	1458	3937814	1712378
1	1458	6185	6185
2	1458	11005	11005
3	1458	9656	9656
4	1458	8492	8492
5	1458	10699	10699
6	1458	9440	9440
7	1458	5377	5377
8	1458	5623	5623
9	1458	7634	7634
10	1458	10309	10309
11	1458	9053	9053
12	1458	7038	7038
13	1458	7866	7866
14	1458	8433	8433
15	1458	8038	8038
16	1458	9426	9426
17	1458	8846	8846
18	1458	10970	10970
0	1459	3937415	1704061
1	1459	6238	6238
2	1459	11058	11058
3	1459	9750	9750
4	1459	8330	8330
5	1459	10893	10893
6	1459	9477	9477
7	1459	5269	5269
8	1459	5817	5817
9	1459	7615	7615
10	1459	10209	10209
11	1459	8982	8982
12	1459	7190	7190
13	1459	7834	7834
14	1459	8550	8550
15	1459	8011	8011
16	1459	9521	9521
17	1459	8657	8657
18	1459	11088	11088
0	1460	3940209	1684998
1	1460	6139	6139
2	1460	10957	10957
3	1460	9438	9438
4	1460	8307	8307
5	1460	10272	10272
6	1460	9178	9178
7	1460	5359	5359
8	1460	5700	5700
9	1460	7394	7394
10	1460	10300	10300
11	1460	8856	8856
12	1460	7071	7071
13	1460	7606	7606
14	1460	8337	8337
15	1460	7970	7970
16	1460	9226	9226
17	1460	8611	8611
18	1460	10974	10974
0	1461	3941189	1675416
1	1461	6007	6007
2	1461	10877	10877
3	1461	9368	9368
4	1461	8336	8336
5	1461	10170	10170
6	1461	9069	9069
7	1461	5263	5263
8	1461	5678	5678
9	1461	7163	7163
10	1461	10093	10093
11	1461	8982	8982
12	1461	7076	7076
13	1461	7717	7717
14	1461	8195	8195
15	1461	7812	7812
16	1461	9371	9371
17	1461	8645	8645
18	1461	10893	10893
0	1462	3941430	1674321
1	1462	6170	6170
2	1462	10780	10780
3	1462	9228	9228
4	1462	8275	8275
5	1462	10356	10356
6	1462	9024	9024
7	1462	5183	5183
8	1462	5591	5591
9	1462	7411	7411
10	1462	10121	10121
11	1462	8868	8868
12	1462	7128	7128
13	1462	7763	7763
14	1462	8203	8203
15	1462	7942	7942
16	1462	9018	9018
17	1462	8512	8512
18	1462	10901	10901
0	1463	3942526	1657735
1	1463	6023	6023
2	1463	10507	10507
3	1463	9121	9121
4	1463	8164	8164
5	1463	10262	10262
6	1463	8942	8942
7	1463	5331	5331
8	1463	5498	5498
9	1463	7415	7415
10	1463	10368	10368
11	1463	8993	8993
12	1463	6762	6762
13	1463	7457	7457
14	1463	8221	8221
15	1463	7821	7821
16	1463	9283	9283
17	1463	8383	8383
18	1463	10827	10827
0	1464	3943163	1651344
1	1464	5996	5996
2	1464	10473	10473
3	1464	9203	9203
4	1464	8069	8069
5	1464	10296	10296
6	1464	9076	9076
7	1464	5123	5123
8	1464	5506	5506
9	1464	7438	7438
10	1464	10088	10088
11	1464	8636	8636
12	1464	6711	6711
13	1464	7723	7723
14	1464	8004	8004
15	1464	7841	7841
16	1464	9130	9130
17	1464	8471	8471
18	1464	10957	10957
0	1465	3942617	1648210
1	1465	6060	6060
2	1465	10631	10631
3	1465	9328	9328
4	1465	8034	8034
5	1465	10370	10370
6	1465	9052	9052
7	1465	5162	5162
8	1465	5519	5519
9	1465	7440	7440
10	1465	9911	9911
11	1465	8734	8734
12	1465	6836	6836
13	1465	7543	7543
14	1465	8372	8372
15	1465	7762	7762
16	1465	9192	9192
17	1465	8423	8423
18	1465	10918	10918
0	1466	3941332	1657242
1	1466	6154	6154
2	1466	10824	10824
3	1466	9418	9418
4	1466	8073	8073
5	1466	10334	10334
6	1466	9053	9053
7	1466	5115	5115
8	1466	5591	5591
9	1466	7359	7359
10	1466	10059	10059
11	1466	8815	8815
12	1466	7061	7061
13	1466	7763	7763
14	1466	8212	8212
15	1466	7873	7873
16	1466	9279	9279
17	1466	8618	8618
18	1466	10971	10971
0	1467	3942545	1637514
1	1467	6057	6057
2	1467	10716	10716
3	1467	9332	9332
4	1467	8063	8063
5	1467	10234	10234
6	1467	8937	8937
7	1467	5180	5180
8	1467	5439	5439
9	1467	7383	7383
10	1467	10290	10290
11	1467	8744	8744
12	1467	6874	6874
13	1467	7657	7657
14	1467	8347	8347
15	1467	7697	7697
16	1467	9249	9249
17	1467	8498	8498
18	1467	10662	10662
0	1468	3944939	1606593
1	1468	5811	5811
2	1468	10423	10423
3	1468	9152	9152
4	1468	8021	8021
5	1468	10113	10113
6	1468	9086	9086
7	1468	5083	5083
8	1468	5366	5366
9	1468	7264	7264
10	1468	10023	10023
11	1468	8429	8429
12	1468	6973	6973
13	1468	7301	7301
14	1468	8105	8105
15	1468	7753	7753
16	1468	9108	9108
17	1468	8321	8321
18	1468	10633	10633
0	1469	3947469	1570835
1	1469	5795	5795
2	1469	10100	10100
3	1469	9205	9205
4	1469	7748	7748
5	1469	10020	10020
6	1469	8681	8681
7	1469	5101	5101
8	1469	5371	5371
9	1469	7313	7313
10	1469	9729	9729
11	1469	8446	8446
12	1469	6656	6656
13	1469	7378	7378
14	1469	7952	7952
15	1469	7530	7530
16	1469	8934	8934
17	1469	8166	8166
18	1469	10310	10310
0	1470	3949062	1553897
1	1470	5848	5848
2	1470	9930	9930
3	1470	8912	8912
4	1470	7626	7626
5	1470	9634	9634
6	1470	8840	8840
7	1470	4978	4978
8	1470	5352	5352
9	1470	7147	7147
10	1470	9493	9493
11	1470	8444	8444
12	1470	6739	6739
13	1470	7402	7402
14	1470	7924	7924
15	1470	7455	7455
16	1470	8726	8726
17	1470	8081	8081
18	1470	10311	10311
0	1471	3947231	1572366
1	1471	5759	5759
2	1471	10221	10221
3	1471	9034	9034
4	1471	7975	7975
5	1471	9766	9766
6	1471	8873	8873
7	1471	5056	5056
8	1471	5288	5288
9	1471	7272	7272
10	1471	9789	9789
11	1471	8443	8443
12	1471	6681	6681
13	1471	7401	7401
14	1471	7838	7838
15	1471	7569	7569
16	1471	8852	8852
17	1471	8279	8279
18	1471	10577	10577
0	1472	3950035	1537531
1	1472	5849	5849
2	1472	9948	9948
3	1472	8786	8786
4	1472	7689	7689
5	1472	9690	9690
6	1472	8548	8548
7	1472	4903	4903
8	1472	5302	5302
9	1472	7089	7089
10	1472	9399	9399
11	1472	8442	8442
12	1472	6426	6426
13	1472	7265	7265
14	1472	7977	7977
15	1472	7345	7345
16	1472	8740	8740
17	1472	8055	8055
18	1472	10416	10416
0	1473	3955541	1477907
1	1473	5390	5390
2	1473	9434	9434
3	1473	8464	8464
4	1473	7451	7451
5	1473	9166	9166
6	1473	8298	8298
7	1473	4569	4569
8	1473	4970	4970
9	1473	6632	6632
10	1473	9542	9542
11	1473	7997	7997
12	1473	6465	6465
13	1473	6826	6826
14	1473	7534	7534
15	1473	7322	7322
16	1473	8509	8509
17	1473	7743	7743
18	1473	10051	10051
0	1474	3957207	1460225
1	1474	5527	5527
2	1474	9204	9204
3	1474	8369	8369
4	1474	7383	7383
5	1474	9164	9164
6	1474	8057	8057
7	1474	4528	4528
8	1474	4930	4930
9	1474	6875	6875
10	1474	9253	9253
11	1474	7937	7937
12	1474	6117	6117
13	1474	6887	6887
14	1474	7587	7587
15	1474	6998	6998
16	1474	8359	8359
17	1474	7685	7685
18	1474	9837	9837
0	1475	3959827	1436675
1	1475	5452	5452
2	1475	9004	9004
3	1475	8294	8294
4	1475	7167	7167
5	1475	8677	8677
6	1475	7987	7987
7	1475	4475	4475
8	1475	4868	4868
9	1475	6514	6514
10	1475	9031	9031
11	1475	7746	7746
12	1475	6189	6189
13	1475	6677	6677
14	1475	7464	7464
15	1475	7026	7026
16	1475	8262	8262
17	1475	7479	7479
18	1475	9765	9765
0	1476	3989475	1125171
1	1476	4017	4017
2	1476	6795	6795
3	1476	6452	6452
4	1476	5754	5754
5	1476	6897	6897
6	1476	6407	6407
7	1476	3427	3427
8	1476	3758	3758
9	1476	5124	5124
10	1476	6991	6991
11	1476	6086	6086
12	1476	4615	4615
13	1476	5189	5189
14	1476	5717	5717
15	1476	5491	5491
16	1476	6170	6170
17	1476	5786	5786
18	1476	7753	7753
0	1477	4091904	7070
1	1477	0	0
2	1477	0	0
3	1477	0	0
4	1477	0	0
5	1477	0	0
6	1477	0	0
7	1477	0	0
8	1477	0	0
9	1477	0	0
10	1477	0	0
11	1477	0	0
12	1477	0	0
13	1477	0	0
14	1477	0	0
15	1477	0	0
16	1477	0	0
17	1477	0	0
18	1477	0	0
0	1478	4091904	0
1	1478	0	0
2	1478	0	0
3	1478	0	0
4	1478	0	0
5	1478	0	0
6	1478	0	0
7	1478	0	0
8	1478	0	0
9	1478	0	0
10	1478	0	0
11	1478	0	0
12	1478	0	0
13	1478	0	0
14	1478	0	0
15	1478	0	0
16	1478	0	0
17	1478	0	0
18	1478	0	0
0	1501	3940274	1678287
1	1501	6230	6230
2	1501	10112	10112
3	1501	9551	9551
4	1501	8348	8348
5	1501	10026	10026
6	1501	9061	9061
7	1501	5272	5272
8	1501	5466	5466
9	1501	7602	7602
10	1501	10439	10439
11	1501	8633	8633
12	1501	7107	7107
13	1501	7800	7800
14	1501	8483	8483
15	1501	8022	8022
16	1501	9555	9555
17	1501	8527	8527
18	1501	11396	11396
0	1502	3941239	1655939
1	1502	6147	6147
2	1502	10070	10070
3	1502	9557	9557
4	1502	8282	8282
5	1502	9889	9889
6	1502	8825	8825
7	1502	5276	5276
8	1502	5436	5436
9	1502	7534	7534
10	1502	10498	10498
11	1502	8800	8800
12	1502	7076	7076
13	1502	7867	7867
14	1502	8313	8313
15	1502	7982	7982
16	1502	9587	9587
17	1502	8417	8417
18	1502	11109	11109
0	1503	3940617	1668433
1	1503	6239	6239
2	1503	10115	10115
3	1503	9602	9602
4	1503	8265	8265
5	1503	10084	10084
6	1503	8911	8911
7	1503	5337	5337
8	1503	5613	5613
9	1503	7394	7394
10	1503	10473	10473
11	1503	8530	8530
12	1503	7113	7113
13	1503	7616	7616
14	1503	8488	8488
15	1503	8080	8080
16	1503	9682	9682
17	1503	8588	8588
18	1503	11157	11157
0	1504	3940367	1668369
1	1504	6159	6159
2	1504	10264	10264
3	1504	9507	9507
4	1504	8371	8371
5	1504	9929	9929
6	1504	9154	9154
7	1504	5185	5185
8	1504	5471	5471
9	1504	7383	7383
10	1504	10601	10601
11	1504	8943	8943
12	1504	7021	7021
13	1504	7779	7779
14	1504	8382	8382
15	1504	8024	8024
16	1504	9492	9492
17	1504	8556	8556
18	1504	11316	11316
0	1505	3941891	1662389
1	1505	6246	6246
2	1505	10163	10163
3	1505	9338	9338
4	1505	8263	8263
5	1505	9827	9827
6	1505	8620	8620
7	1505	5224	5224
8	1505	5555	5555
9	1505	7438	7438
10	1505	10289	10289
11	1505	8827	8827
12	1505	7086	7086
13	1505	7704	7704
14	1505	8296	8296
15	1505	8090	8090
16	1505	9479	9479
17	1505	8433	8433
18	1505	11135	11135
0	1506	3940128	1665318
1	1506	6127	6127
2	1506	10262	10262
3	1506	9575	9575
4	1506	8410	8410
5	1506	10142	10142
6	1506	9233	9233
7	1506	5370	5370
8	1506	5513	5513
9	1506	7415	7415
10	1506	10292	10292
11	1506	8920	8920
12	1506	7103	7103
13	1506	7802	7802
14	1506	8306	8306
15	1506	8076	8076
16	1506	9480	9480
17	1506	8554	8554
18	1506	11196	11196
0	1507	3940504	1682560
1	1507	6122	6122
2	1507	10011	10011
3	1507	9545	9545
4	1507	8240	8240
5	1507	10161	10161
6	1507	9127	9127
7	1507	5329	5329
8	1507	5470	5470
9	1507	7618	7618
10	1507	10428	10428
11	1507	8871	8871
12	1507	7101	7101
13	1507	7787	7787
14	1507	8443	8443
15	1507	8160	8160
16	1507	9550	9550
17	1507	8309	8309
18	1507	11128	11128
0	1508	3939209	1691665
1	1508	6281	6281
2	1508	10124	10124
3	1508	9400	9400
4	1508	8298	8298
5	1508	10236	10236
6	1508	9040	9040
7	1508	5319	5319
8	1508	5604	5604
9	1508	7545	7545
10	1508	10551	10551
11	1508	8863	8863
12	1508	7022	7022
13	1508	7906	7906
14	1508	8539	8539
15	1508	8160	8160
16	1508	9739	9739
17	1508	8811	8811
18	1508	11257	11257
0	1509	3939594	1695982
1	1509	6402	6402
2	1509	10216	10216
3	1509	9485	9485
4	1509	8524	8524
5	1509	10204	10204
6	1509	9185	9185
7	1509	5253	5253
8	1509	5499	5499
9	1509	7406	7406
10	1509	10621	10621
11	1509	8859	8859
12	1509	7049	7049
13	1509	7861	7861
14	1509	8360	8360
15	1509	7988	7988
16	1509	9489	9489
17	1509	8662	8662
18	1509	11247	11247
0	1510	3938290	1702343
1	1510	6311	6311
2	1510	10440	10440
3	1510	9446	9446
4	1510	8510	8510
5	1510	10135	10135
6	1510	9186	9186
7	1510	5349	5349
8	1510	5745	5745
9	1510	7746	7746
10	1510	10673	10673
11	1510	8845	8845
12	1510	7153	7153
13	1510	7847	7847
14	1510	8581	8581
15	1510	8219	8219
16	1510	9651	9651
17	1510	8726	8726
18	1510	11051	11051
0	1511	3937877	1713784
1	1511	6339	6339
2	1511	10410	10410
3	1511	9519	9519
4	1511	8315	8315
5	1511	10251	10251
6	1511	9294	9294
7	1511	5349	5349
8	1511	5782	5782
9	1511	7700	7700
10	1511	10628	10628
11	1511	9038	9038
12	1511	7118	7118
13	1511	7856	7856
14	1511	8595	8595
15	1511	8180	8180
16	1511	9727	9727
17	1511	8719	8719
18	1511	11207	11207
0	1512	3937404	1725290
1	1512	6446	6446
2	1512	10544	10544
3	1512	9591	9591
4	1512	8492	8492
5	1512	10344	10344
6	1512	9178	9178
7	1512	5346	5346
8	1512	5699	5699
9	1512	7548	7548
10	1512	10616	10616
11	1512	9110	9110
12	1512	7272	7272
13	1512	8051	8051
14	1512	8588	8588
15	1512	8294	8294
16	1512	9661	9661
17	1512	8623	8623
18	1512	11097	11097
0	1513	3935145	1743151
1	1513	6469	6469
2	1513	10718	10718
3	1513	9660	9660
4	1513	8520	8520
5	1513	10394	10394
6	1513	9487	9487
7	1513	5416	5416
8	1513	5711	5711
9	1513	7947	7947
10	1513	10687	10687
11	1513	9073	9073
12	1513	7272	7272
13	1513	8023	8023
14	1513	8852	8852
15	1513	8198	8198
16	1513	9803	9803
17	1513	8820	8820
18	1513	11709	11709
0	1514	3934991	1755744
1	1514	6577	6577
2	1514	10912	10912
3	1514	9780	9780
4	1514	8614	8614
5	1514	10592	10592
6	1514	9384	9384
7	1514	5521	5521
8	1514	5643	5643
9	1514	7886	7886
10	1514	10725	10725
11	1514	9091	9091
12	1514	7245	7245
13	1514	8007	8007
14	1514	8613	8613
15	1514	8208	8208
16	1514	9710	9710
17	1514	8877	8877
18	1514	11528	11528
0	1515	3935722	1740680
1	1515	6533	6533
2	1515	10839	10839
3	1515	9590	9590
4	1515	8465	8465
5	1515	10474	10474
6	1515	9608	9608
7	1515	5409	5409
8	1515	5649	5649
9	1515	7829	7829
10	1515	10844	10844
11	1515	8974	8974
12	1515	7238	7238
13	1515	7932	7932
14	1515	8632	8632
15	1515	8142	8142
16	1515	9698	9698
17	1515	8740	8740
18	1515	11586	11586
0	1516	3935384	1722836
1	1516	6436	6436
2	1516	10833	10833
3	1516	9762	9762
4	1516	8530	8530
5	1516	10347	10347
6	1516	9429	9429
7	1516	5475	5475
8	1516	5717	5717
9	1516	7729	7729
10	1516	10895	10895
11	1516	9005	9005
12	1516	7336	7336
13	1516	8153	8153
14	1516	8597	8597
15	1516	8050	8050
16	1516	9814	9814
17	1516	8884	8884
18	1516	11528	11528
0	1517	3936313	1724870
1	1517	6418	6418
2	1517	10602	10602
3	1517	9737	9737
4	1517	8673	8673
5	1517	10378	10378
6	1517	9386	9386
7	1517	5281	5281
8	1517	5695	5695
9	1517	7686	7686
10	1517	10795	10795
11	1517	8953	8953
12	1517	7149	7149
13	1517	7882	7882
14	1517	8660	8660
15	1517	8297	8297
16	1517	9730	9730
17	1517	8870	8870
18	1517	11399	11399
0	1518	3935593	1731839
1	1518	6394	6394
2	1518	10696	10696
3	1518	9601	9601
4	1518	8562	8562
5	1518	10620	10620
6	1518	9412	9412
7	1518	5569	5569
8	1518	5744	5744
9	1518	7536	7536
10	1518	10603	10603
11	1518	9082	9082
12	1518	7185	7185
13	1518	8247	8247
14	1518	8679	8679
15	1518	8395	8395
16	1518	9837	9837
17	1518	8859	8859
18	1518	11290	11290
0	1519	3934336	1743482
1	1519	6572	6572
2	1519	10605	10605
3	1519	9577	9577
4	1519	8734	8734
5	1519	10641	10641
6	1519	9591	9591
7	1519	5412	5412
8	1519	5746	5746
9	1519	7820	7820
10	1519	10864	10864
11	1519	9045	9045
12	1519	7441	7441
13	1519	7987	7987
14	1519	8883	8883
15	1519	8311	8311
16	1519	9970	9970
17	1519	8827	8827
18	1519	11542	11542
0	1520	3933611	1763876
1	1520	6468	6468
2	1520	10988	10988
3	1520	9958	9958
4	1520	8774	8774
5	1520	10661	10661
6	1520	9582	9582
7	1520	5581	5581
8	1520	5679	5679
9	1520	7774	7774
10	1520	10792	10792
11	1520	9309	9309
12	1520	7363	7363
13	1520	8166	8166
14	1520	8700	8700
15	1520	8215	8215
16	1520	9977	9977
17	1520	8967	8967
18	1520	11339	11339
0	1521	3931183	1783035
1	1521	6657	6657
