SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
8	1632	8821	8821
9	1632	11356	11356
10	1632	15113	15113
11	1632	13957	13957
12	1632	10854	10854
13	1632	11722	11722
14	1632	12593	12593
15	1632	11596	11596
16	1632	13994	13994
17	1632	13898	13898
18	1632	15643	15643
0	1633	3857296	2595399
1	1633	9775	9775
2	1633	19409	19409
3	1633	14480	14480
4	1633	12798	12798
5	1633	17651	17651
6	1633	14627	14627
7	1633	8215	8215
8	1633	8656	8656
9	1633	11335	11335
10	1633	14812	14812
11	1633	13702	13702
12	1633	10791	10791
13	1633	11437	11437
14	1633	12392	12392
15	1633	11657	11657
16	1633	13846	13846
17	1633	13265	13265
18	1633	15760	15760
0	1634	3857302	2590986
1	1634	9898	9898
2	1634	19496	19496
3	1634	14638	14638
4	1634	12704	12704
5	1634	17652	17652
6	1634	14424	14424
7	1634	8493	8493
8	1634	8692	8692
9	1634	11115	11115
10	1634	14797	14797
11	1634	13662	13662
12	1634	10641	10641
13	1634	11395	11395
14	1634	12466	12466
15	1634	11713	11713
16	1634	13731	13731
17	1634	13444	13444
18	1634	15641	15641
0	1635	3854309	2608077
1	1635	9869	9869
2	1635	20091	20091
3	1635	14914	14914
4	1635	12771	12771
5	1635	18137	18137
6	1635	14607	14607
7	1635	8572	8572
8	1635	8898	8898
9	1635	11123	11123
10	1635	15117	15117
11	1635	14033	14033
12	1635	10767	10767
13	1635	11558	11558
14	1635	12629	12629
15	1635	11613	11613
16	1635	14010	14010
17	1635	13375	13375
18	1635	15511	15511
0	1636	3856753	2602692
1	1636	9818	9818
2	1636	19495	19495
3	1636	14559	14559
4	1636	12483	12483
5	1636	17581	17581
6	1636	14332	14332
7	1636	8241	8241
8	1636	8639	8639
9	1636	11094	11094
10	1636	15111	15111
11	1636	13755	13755
12	1636	10718	10718
13	1636	11670	11670
14	1636	12720	12720
15	1636	11723	11723
16	1636	13820	13820
17	1636	13526	13526
18	1636	15866	15866
0	1637	3859209	2588162
1	1637	9522	9522
2	1637	19060	19060
3	1637	14686	14686
4	1637	12511	12511
5	1637	17425	17425
6	1637	14403	14403
7	1637	8298	8298
8	1637	8646	8646
9	1637	11091	11091
10	1637	14834	14834
11	1637	13708	13708
12	1637	10578	10578
13	1637	11178	11178
14	1637	12455	12455
15	1637	11648	11648
16	1637	13745	13745
17	1637	13262	13262
18	1637	15645	15645
0	1638	3857377	2599583
1	1638	9851	9851
2	1638	19808	19808
3	1638	14380	14380
4	1638	12573	12573
5	1638	17660	17660
6	1638	14396	14396
7	1638	8310	8310
8	1638	8661	8661
9	1638	11121	11121
10	1638	14681	14681
11	1638	13755	13755
12	1638	10662	10662
13	1638	11521	11521
14	1638	12557	12557
15	1638	11613	11613
16	1638	13756	13756
17	1638	13551	13551
18	1638	15671	15671
0	1639	3854021	2640009
1	1639	9805	9805
2	1639	20066	20066
3	1639	14602	14602
4	1639	12862	12862
5	1639	17992	17992
6	1639	14805	14805
7	1639	8500	8500
8	1639	8952	8952
9	1639	11181	11181
10	1639	15028	15028
11	1639	13943	13943
12	1639	10736	10736
13	1639	11644	11644
14	1639	12648	12648
15	1639	11900	11900
16	1639	13857	13857
17	1639	13408	13408
18	1639	15954	15954
0	1640	3853972	2661686
1	1640	9883	9883
2	1640	20196	20196
3	1640	14918	14918
4	1640	12853	12853
5	1640	18281	18281
6	1640	14782	14782
7	1640	8464	8464
8	1640	8807	8807
9	1640	11449	11449
10	1640	14869	14869
11	1640	13781	13781
12	1640	10673	10673
13	1640	11593	11593
14	1640	12696	12696
15	1640	11367	11367
16	1640	13990	13990
17	1640	13569	13569
18	1640	15761	15761
0	1641	3852995	2657692
1	1641	10054	10054
2	1641	20084	20084
3	1641	14804	14804
4	1641	12906	12906
5	1641	18092	18092
6	1641	14832	14832
7	1641	8467	8467
8	1641	8958	8958
9	1641	11442	11442
10	1641	15241	15241
11	1641	13855	13855
12	1641	10643	10643
13	1641	11721	11721
14	1641	12709	12709
15	1641	11728	11728
16	1641	13996	13996
17	1641	13750	13750
18	1641	15627	15627
0	1642	3853327	2652410
1	1642	9973	9973
2	1642	20185	20185
3	1642	14866	14866
4	1642	12791	12791
5	1642	18254	18254
6	1642	14731	14731
7	1642	8288	8288
8	1642	8918	8918
9	1642	11448	11448
10	1642	15054	15054
11	1642	13932	13932
12	1642	10988	10988
13	1642	11379	11379
14	1642	12472	12472
15	1642	11983	11983
16	1642	13971	13971
17	1642	13600	13600
18	1642	15744	15744
0	1643	3851158	2669662
1	1643	10106	10106
2	1643	20496	20496
3	1643	15023	15023
4	1643	12885	12885
5	1643	18275	18275
6	1643	14985	14985
7	1643	8778	8778
8	1643	8793	8793
9	1643	11328	11328
10	1643	15444	15444
11	1643	14073	14073
12	1643	10991	10991
13	1643	11445	11445
14	1643	12742	12742
15	1643	11618	11618
16	1643	14014	14014
17	1643	13881	13881
18	1643	15869	15869
0	1644	3851976	2666674
1	1644	10018	10018
2	1644	20461	20461
3	1644	14884	14884
4	1644	12886	12886
5	1644	18444	18444
6	1644	14809	14809
7	1644	8663	8663
8	1644	8895	8895
9	1644	11556	11556
10	1644	15151	15151
11	1644	13880	13880
12	1644	10949	10949
13	1644	11582	11582
14	1644	12567	12567
15	1644	11786	11786
16	1644	13927	13927
17	1644	13934	13934
18	1644	15536	15536
0	1645	3854990	2631448
1	1645	9883	9883
2	1645	19932	19932
3	1645	14755	14755
4	1645	12492	12492
5	1645	17994	17994
6	1645	14987	14987
7	1645	8265	8265
8	1645	8868	8868
9	1645	11188	11188
10	1645	15060	15060
11	1645	14031	14031
12	1645	10805	10805
13	1645	11322	11322
14	1645	12475	12475
15	1645	11680	11680
16	1645	13918	13918
17	1645	13628	13628
18	1645	15631	15631
0	1646	3860859	2584406
1	1646	9464	9464
2	1646	19366	19366
3	1646	14315	14315
4	1646	12430	12430
5	1646	17598	17598
6	1646	14387	14387
7	1646	8281	8281
8	1646	8555	8555
9	1646	11016	11016
10	1646	14810	14810
11	1646	13358	13358
12	1646	10427	10427
13	1646	11263	11263
14	1646	12472	12472
15	1646	11442	11442
16	1646	13727	13727
17	1646	13050	13050
18	1646	15084	15084
0	1647	3857276	2620849
1	1647	9781	9781
2	1647	20236	20236
3	1647	14323	14323
4	1647	12375	12375
5	1647	17943	17943
6	1647	14683	14683
7	1647	8368	8368
8	1647	8952	8952
9	1647	11119	11119
10	1647	14779	14779
11	1647	13869	13869
12	1647	10635	10635
13	1647	11382	11382
14	1647	12426	12426
15	1647	11413	11413
16	1647	13640	13640
17	1647	13369	13369
18	1647	15335	15335
0	1648	3861675	2570271
1	1648	9422	9422
2	1648	19565	19565
3	1648	14280	14280
4	1648	12343	12343
5	1648	17538	17538
6	1648	14169	14169
7	1648	8157	8157
8	1648	8636	8636
9	1648	11039	11039
10	1648	14578	14578
11	1648	13501	13501
12	1648	10551	10551
13	1648	11286	11286
14	1648	12160	12160
15	1648	11311	11311
16	1648	13395	13395
17	1648	13230	13230
18	1648	15068	15068
0	1649	3869781	2473091
1	1649	9396	9396
2	1649	18558	18558
3	1649	13699	13699
4	1649	11953	11953
5	1649	16664	16664
6	1649	13945	13945
7	1649	7867	7867
8	1649	8044	8044
9	1649	10470	10470
10	1649	14029	14029
11	1649	12897	12897
12	1649	10076	10076
13	1649	10921	10921
14	1649	12069	12069
15	1649	10998	10998
16	1649	13040	13040
17	1649	12788	12788
18	1649	14709	14709
0	1650	3868433	2494429
1	1650	9476	9476
2	1650	18769	18769
3	1650	13768	13768
4	1650	12188	12188
5	1650	16765	16765
6	1650	13742	13742
7	1650	7900	7900
8	1650	8369	8369
9	1650	10534	10534
10	1650	14124	14124
11	1650	12757	12757
12	1650	10039	10039
13	1650	10816	10816
14	1650	12025	12025
15	1650	11077	11077
16	1650	13281	13281
17	1650	12797	12797
18	1650	15044	15044
0	1651	3864231	2534786
1	1651	9568	9568
2	1651	19562	19562
3	1651	14411	14411
4	1651	12064	12064
5	1651	17389	17389
6	1651	14125	14125
7	1651	7915	7915
8	1651	8488	8488
9	1651	10733	10733
10	1651	13999	13999
11	1651	13236	13236
12	1651	10458	10458
13	1651	10928	10928
14	1651	11961	11961
15	1651	11426	11426
16	1651	13274	13274
17	1651	13133	13133
18	1651	15003	15003
0	1652	3865466	2526741
1	1652	9264	9264
2	1652	19352	19352
3	1652	14052	14052
4	1652	12000	12000
5	1652	17360	17360
6	1652	14197	14197
7	1652	8076	8076
8	1652	8415	8415
9	1652	10683	10683
10	1652	14101	14101
11	1652	13254	13254
12	1652	10232	10232
13	1652	10805	10805
14	1652	12165	12165
15	1652	11285	11285
16	1652	13164	13164
17	1652	13022	13022
18	1652	15011	15011
0	1653	3863779	2531017
1	1653	9456	9456
2	1653	19318	19318
3	1653	14129	14129
4	1653	12347	12347
5	1653	17349	17349
6	1653	14169	14169
7	1653	7964	7964
8	1653	8591	8591
9	1653	10646	10646
10	1653	14482	14482
11	1653	13303	13303
12	1653	10561	10561
13	1653	10978	10978
14	1653	12212	12212
15	1653	11238	11238
16	1653	13425	13425
17	1653	12886	12886
18	1653	15071	15071
0	1654	3864980	2520272
1	1654	9366	9366
2	1654	19107	19107
3	1654	14104	14104
4	1654	12261	12261
5	1654	17344	17344
6	1654	14258	14258
7	1654	8013	8013
8	1654	8351	8351
9	1654	10744	10744
10	1654	14446	14446
11	1654	13099	13099
12	1654	10296	10296
13	1654	10932	10932
14	1654	11943	11943
15	1654	11115	11115
16	1654	13337	13337
17	1654	13109	13109
18	1654	15099	15099
0	1655	3866984	2501630
1	1655	9377	9377
2	1655	18831	18831
3	1655	13922	13922
4	1655	12174	12174
5	1655	16781	16781
6	1655	13882	13882
7	1655	8202	8202
8	1655	8271	8271
9	1655	10496	10496
10	1655	14243	14243
11	1655	13128	13128
12	1655	10279	10279
13	1655	10770	10770
14	1655	11957	11957
15	1655	11231	11231
16	1655	13078	13078
17	1655	12967	12967
18	1655	15331	15331
0	1656	3866579	2496167
1	1656	9370	9370
2	1656	18875	18875
3	1656	13757	13757
4	1656	12181	12181
5	1656	17195	17195
6	1656	14010	14010
7	1656	7988	7988
8	1656	8487	8487
9	1656	10874	10874
10	1656	14156	14156
11	1656	12983	12983
12	1656	10504	10504
13	1656	10804	10804
14	1656	12047	12047
15	1656	11146	11146
16	1656	13183	13183
17	1656	12901	12901
18	1656	14864	14864
0	1657	3868314	2484600
1	1657	9227	9227
2	1657	19099	19099
3	1657	13936	13936
4	1657	12021	12021
5	1657	16930	16930
6	1657	13807	13807
7	1657	8137	8137
8	1657	8259	8259
9	1657	10573	10573
10	1657	13907	13907
11	1657	13009	13009
12	1657	10237	10237
13	1657	10794	10794
14	1657	12115	12115
15	1657	10977	10977
16	1657	13085	13085
17	1657	12757	12757
18	1657	14720	14720
0	1658	3872919	2432753
1	1658	9189	9189
2	1658	18370	18370
3	1658	13571	13571
4	1658	11711	11711
5	1658	16493	16493
6	1658	13620	13620
7	1658	7723	7723
8	1658	7946	7946
9	1658	10507	10507
10	1658	13970	13970
11	1658	13031	13031
12	1658	10010	10010
13	1658	10484	10484
14	1658	11709	11709
15	1658	10974	10974
16	1658	12693	12693
17	1658	12381	12381
18	1658	14603	14603
0	1659	3879484	2356143
1	1659	8761	8761
2	1659	17502	17502
3	1659	13257	13257
4	1659	11456	11456
5	1659	15865	15865
6	1659	13247	13247
7	1659	7477	7477
8	1659	7941	7941
9	1659	10178	10178
10	1659	13619	13619
11	1659	12381	12381
12	1659	9577	9577
13	1659	10379	10379
14	1659	11331	11331
15	1659	10443	10443
16	1659	12332	12332
17	1659	12416	12416
18	1659	14258	14258
0	1660	3881962	2318846
1	1660	8545	8545
2	1660	17187	17187
3	1660	13169	13169
4	1660	11259	11259
5	1660	15558	15558
6	1660	12987	12987
7	1660	7153	7153
8	1660	7863	7863
9	1660	10130	10130
10	1660	13627	13627
11	1660	12259	12259
12	1660	9505	9505
13	1660	10206	10206
14	1660	11236	11236
15	1660	10671	10671
16	1660	12201	12201
17	1660	12092	12092
18	1660	14294	14294
0	1661	3882847	2317374
1	1661	8628	8628
2	1661	16941	16941
3	1661	13003	13003
4	1661	11308	11308
5	1661	15777	15777
6	1661	13060	13060
7	1661	7382	7382
8	1661	7839	7839
9	1661	9866	9866
10	1661	13454	13454
11	1661	12273	12273
12	1661	9549	9549
13	1661	10026	10026
14	1661	11177	11177
15	1661	10492	10492
16	1661	12367	12367
17	1661	11748	11748
18	1661	14167	14167
0	1662	3890818	2233417
1	1662	8320	8320
2	1662	16161	16161
3	1662	12266	12266
4	1662	10939	10939
5	1662	14975	14975
6	1662	12430	12430
7	1662	7098	7098
8	1662	7493	7493
9	1662	9675	9675
10	1662	13037	13037
11	1662	11499	11499
12	1662	9257	9257
13	1662	9695	9695
14	1662	10948	10948
15	1662	10064	10064
16	1662	11950	11950
17	1662	11627	11627
18	1662	13652	13652
0	1663	3894446	2208537
1	1663	8153	8153
2	1663	15816	15816
3	1663	12179	12179
4	1663	10548	10548
5	1663	14388	14388
6	1663	12122	12122
7	1663	6996	6996
8	1663	7276	7276
9	1663	9614	9614
10	1663	12896	12896
11	1663	11355	11355
12	1663	9300	9300
13	1663	9717	9717
14	1663	10532	10532
15	1663	9964	9964
16	1663	11748	11748
17	1663	11263	11263
18	1663	13591	13591
0	1664	3901550	2125924
1	1664	7731	7731
2	1664	14821	14821
3	1664	11773	11773
4	1664	10320	10320
5	1664	13749	13749
6	1664	11703	11703
7	1664	6693	6693
8	1664	7213	7213
9	1664	9266	9266
10	1664	12468	12468
11	1664	11136	11136
12	1664	8704	8704
13	1664	9340	9340
14	1664	10451	10451
15	1664	9647	9647
16	1664	11266	11266
17	1664	10859	10859
18	1664	13214	13214
0	1665	3906839	2052435
1	1665	7656	7656
2	1665	14266	14266
3	1665	11482	11482
4	1665	9994	9994
5	1665	13485	13485
6	1665	11555	11555
7	1665	6405	6405
8	1665	6896	6896
9	1665	8947	8947
10	1665	11914	11914
11	1665	10833	10833
12	1665	8575	8575
13	1665	9128	9128
14	1665	10165	10165
15	1665	9322	9322
16	1665	11091	11091
17	1665	10540	10540
18	1665	12811	12811
0	1666	3910529	2015356
1	1666	7580	7580
2	1666	13925	13925
3	1666	11367	11367
4	1666	9674	9674
5	1666	13319	13319
6	1666	11050	11050
7	1666	6476	6476
8	1666	6509	6509
9	1666	8826	8826
10	1666	11774	11774
11	1666	10593	10593
12	1666	8308	8308
13	1666	8995	8995
14	1666	9821	9821
15	1666	9305	9305
16	1666	10919	10919
17	1666	10339	10339
18	1666	12595	12595
0	1667	3914111	1972187
1	1667	7146	7146
2	1667	13658	13658
3	1667	11114	11114
4	1667	9498	9498
5	1667	12706	12706
6	1667	11171	11171
7	1667	6188	6188
8	1667	6725	6725
9	1667	8580	8580
10	1667	11778	11778
11	1667	10390	10390
12	1667	8353	8353
13	1667	8677	8677
14	1667	9654	9654
15	1667	8827	8827
16	1667	10771	10771
17	1667	10027	10027
18	1667	12530	12530
0	1668	3915863	1948426
1	1668	6972	6972
2	1668	13294	13294
3	1668	10871	10871
4	1668	9591	9591
5	1668	12586	12586
6	1668	10865	10865
7	1668	6322	6322
8	1668	6578	6578
9	1668	8669	8669
10	1668	11658	11658
11	1668	10193	10193
12	1668	8216	8216
13	1668	8855	8855
14	1668	9657	9657
15	1668	8800	8800
16	1668	10521	10521
17	1668	10034	10034
18	1668	12359	12359
0	1669	3919675	1902632
1	1669	7020	7020
2	1669	12947	12947
3	1669	10972	10972
4	1669	9301	9301
5	1669	12123	12123
6	1669	10553	10553
7	1669	5969	5969
8	1669	6409	6409
9	1669	8230	8230
10	1669	11522	11522
11	1669	10096	10096
12	1669	7975	7975
13	1669	8546	8546
14	1669	9330	9330
15	1669	8788	8788
16	1669	10363	10363
17	1669	9891	9891
18	1669	12194	12194
0	1670	3921867	1891472
1	1670	6887	6887
2	1670	12738	12738
3	1670	10630	10630
4	1670	9182	9182
5	1670	12139	12139
6	1670	10570	10570
7	1670	5927	5927
8	1670	6347	6347
9	1670	8301	8301
10	1670	11241	11241
11	1670	9882	9882
12	1670	7660	7660
13	1670	8469	8469
14	1670	9292	9292
15	1670	8641	8641
16	1670	10256	10256
17	1670	9639	9639
18	1670	12236	12236
0	1671	3929815	1816513
1	1671	6514	6514
2	1671	11954	11954
3	1671	10137	10137
4	1671	8649	8649
5	1671	11531	11531
6	1671	10135	10135
7	1671	5783	5783
8	1671	6033	6033
9	1671	7974	7974
10	1671	10701	10701
11	1671	9467	9467
12	1671	7519	7519
13	1671	7902	7902
14	1671	8999	8999
15	1671	8361	8361
16	1671	9721	9721
17	1671	9172	9172
18	1671	11537	11537
0	1672	3933322	1776075
1	1672	6402	6402
2	1672	11997	11997
3	1672	10034	10034
4	1672	8581	8581
5	1672	11293	11293
6	1672	9756	9756
7	1672	5544	5544
8	1672	5900	5900
9	1672	7799	7799
10	1672	10489	10489
11	1672	9252	9252
12	1672	7350	7350
13	1672	7820	7820
14	1672	8600	8600
15	1672	8126	8126
16	1672	9513	9513
17	1672	8924	8924
18	1672	11202	11202
0	1673	3935200	1747176
1	1673	6409	6409
2	1673	11337	11337
3	1673	9719	9719
4	1673	8265	8265
5	1673	11119	11119
6	1673	9497	9497
7	1673	5566	5566
8	1673	5843	5843
9	1673	7737	7737
10	1673	10322	10322
11	1673	9178	9178
12	1673	7337	7337
13	1673	7785	7785
14	1673	8758	8758
15	1673	8005	8005
16	1673	9519	9519
17	1673	8908	8908
18	1673	11400	11400
0	1674	3933099	1758063
1	1674	6467	6467
2	1674	11637	11637
3	1674	10016	10016
4	1674	8552	8552
5	1674	11182	11182
6	1674	9796	9796
7	1674	5440	5440
8	1674	5848	5848
9	1674	7932	7932
10	1674	10296	10296
11	1674	9233	9233
12	1674	7403	7403
13	1674	7759	7759
14	1674	8897	8897
15	1674	8197	8197
16	1674	9518	9518
17	1674	9207	9207
18	1674	11425	11425
0	1675	3933801	1756548
1	1675	6395	6395
2	1675	11327	11327
3	1675	9924	9924
4	1675	8537	8537
5	1675	11027	11027
6	1675	9660	9660
7	1675	5458	5458
8	1675	5849	5849
9	1675	7750	7750
10	1675	10523	10523
11	1675	9227	9227
12	1675	7503	7503
13	1675	7800	7800
14	1675	8743	8743
15	1675	8315	8315
16	1675	9614	9614
17	1675	9053	9053
18	1675	11398	11398
0	1676	3953166	1534276
1	1676	5352	5352
2	1676	10209	10209
3	1676	8713	8713
4	1676	7535	7535
5	1676	9565	9565
6	1676	8558	8558
7	1676	4868	4868
8	1676	5093	5093
9	1676	6830	6830
10	1676	9389	9389
11	1676	8296	8296
12	1676	6341	6341
13	1676	6796	6796
14	1676	7602	7602
15	1676	7075	7075
16	1676	8536	8536
17	1676	7887	7887
18	1676	10093	10093
0	1677	4004216	1006620
1	1677	3624	3624
2	1677	6491	6491
3	1677	5640	5640
4	1677	4777	4777
5	1677	6372	6372
6	1677	5458	5458
7	1677	2910	2910
8	1677	3189	3189
9	1677	4470	4470
10	1677	5859	5859
11	1677	5041	5041
12	1677	3793	3793
13	1677	4350	4350
14	1677	4721	4721
15	1677	4557	4557
16	1677	5230	5230
17	1677	4912	4912
18	1677	6294	6294
0	1678	4073818	415842
1	1678	578	578
2	1678	1403	1403
3	1678	1048	1048
4	1678	1044	1044
5	1678	1319	1319
6	1678	1119	1119
7	1678	661	661
8	1678	670	670
9	1678	869	869
10	1678	1311	1311
11	1678	1149	1149
12	1678	861	861
13	1678	944	944
14	1678	829	829
15	1678	935	935
16	1678	1082	1082
17	1678	1087	1087
18	1678	1177	1177
0	2101	3950476	1628895
1	2101	5904	5904
2	2101	9877	9877
3	2101	8647	8647
4	2101	7718	7718
5	2101	9546	9546
6	2101	8375	8375
7	2101	4996	4996
8	2101	5191	5191
9	2101	7116	7116
10	2101	9492	9492
11	2101	8066	8066
12	2101	6536	6536
13	2101	7142	7142
14	2101	7853	7853
15	2101	7388	7388
16	2101	8880	8880
17	2101	8143	8143
18	2101	10558	10558
0	2102	3948747	1633860
1	2102	5884	5884
2	2102	10032	10032
3	2102	9051	9051
4	2102	7869	7869
5	2102	9786	9786
6	2102	8531	8531
7	2102	4988	4988
8	2102	5256	5256
9	2102	7030	7030
10	2102	9606	9606
11	2102	8207	8207
12	2102	6630	6630
13	2102	7251	7251
14	2102	7921	7921
15	2102	7466	7466
16	2102	8913	8913
17	2102	8090	8090
18	2102	10646	10646
0	2103	3945843	1669853
1	2103	6137	6137
2	2103	10336	10336
3	2103	9163	9163
4	2103	7836	7836
5	2103	9949	9949
6	2103	8774	8774
7	2103	5025	5025
8	2103	5315	5315
9	2103	7249	7249
10	2103	9959	9959
11	2103	8507	8507
12	2103	6924	6924
13	2103	7292	7292
14	2103	8150	8150
15	2103	7600	7600
16	2103	8933	8933
17	2103	8336	8336
18	2103	10576	10576
0	2104	3945575	1681582
1	2104	6102	6102
2	2104	10463	10463
3	2104	9041	9041
4	2104	7846	7846
5	2104	10029	10029
6	2104	8647	8647
7	2104	5121	5121
8	2104	5304	5304
9	2104	7322	7322
10	2104	9720	9720
11	2104	8590	8590
12	2104	6844	6844
13	2104	7358	7358
14	2104	7993	7993
15	2104	7755	7755
16	2104	8920	8920
17	2104	8451	8451
18	2104	10823	10823
0	2105	3945201	1692635
1	2105	6003	6003
2	2105	10523	10523
3	2105	9144	9144
4	2105	7923	7923
5	2105	10181	10181
6	2105	8773	8773
7	2105	5198	5198
8	2105	5363	5363
9	2105	7228	7228
10	2105	9700	9700
11	2105	8562	8562
12	2105	6730	6730
13	2105	7417	7417
14	2105	8057	8057
15	2105	7623	7623
16	2105	9089	9089
17	2105	8356	8356
18	2105	10833	10833
0	2106	3944964	1655835
1	2106	6041	6041
2	2106	10033	10033
3	2106	9204	9204
4	2106	7889	7889
5	2106	10242	10242
6	2106	8827	8827
7	2106	5197	5197
8	2106	5468	5468
9	2106	7220	7220
10	2106	9833	9833
11	2106	8642	8642
12	2106	6815	6815
13	2106	7474	7474
14	2106	8112	8112
15	2106	7604	7604
16	2106	9083	9083
17	2106	8450	8450
18	2106	10806	10806
0	2107	3942558	1720081
1	2107	6113	6113
2	2107	10604	10604
3	2107	9306	9306
4	2107	8169	8169
5	2107	10432	10432
6	2107	9080	9080
7	2107	5162	5162
8	2107	5532	5532
9	2107	7364	7364
10	2107	9978	9978
11	2107	8758	8758
12	2107	6829	6829
13	2107	7632	7632
14	2107	8130	8130
15	2107	7592	7592
16	2107	9169	9169
17	2107	8529	8529
18	2107	10967	10967
0	2108	3941251	1722832
1	2108	6301	6301
2	2108	10589	10589
3	2108	9445	9445
4	2108	8160	8160
5	2108	10393	10393
6	2108	8950	8950
7	2108	5332	5332
8	2108	5490	5490
9	2108	7351	7351
10	2108	10297	10297
11	2108	8675	8675
12	2108	6903	6903
13	2108	7667	7667
14	2108	8289	8289
15	2108	7840	7840
16	2108	9334	9334
17	2108	8654	8654
18	2108	10983	10983
0	2109	3940436	1729653
1	2109	6356	6356
2	2109	10603	10603
3	2109	9464	9464
4	2109	8318	8318
5	2109	10463	10463
6	2109	9122	9122
7	2109	5253	5253
8	2109	5571	5571
9	2109	7352	7352
10	2109	10224	10224
11	2109	8785	8785
12	2109	7140	7140
13	2109	7621	7621
14	2109	8317	8317
15	2109	8041	8041
16	2109	9244	9244
17	2109	8677	8677
18	2109	10917	10917
0	2110	3938744	1746997
1	2110	6411	6411
2	2110	10825	10825
3	2110	9506	9506
4	2110	8069	8069
5	2110	10465	10465
6	2110	9186	9186
7	2110	5450	5450
8	2110	5681	5681
9	2110	7568	7568
10	2110	10315	10315
11	2110	8941	8941
12	2110	7230	7230
13	2110	7790	7790
14	2110	8671	8671
15	2110	7871	7871
16	2110	9248	9248
17	2110	8745	8745
18	2110	11188	11188
0	2111	3936829	1762391
1	2111	6428	6428
2	2111	10994	10994
3	2111	9681	9681
4	2111	8422	8422
5	2111	10733	10733
6	2111	9478	9478
7	2111	5415	5415
8	2111	5629	5629
9	2111	7699	7699
10	2111	10316	10316
11	2111	8985	8985
12	2111	7086	7086
13	2111	7855	7855
14	2111	8408	8408
15	2111	8088	8088
16	2111	9608	9608
17	2111	8896	8896
18	2111	11354	11354
0	2112	3936326	1774427
1	2112	6344	6344
2	2112	11259	11259
3	2112	9624	9624
4	2112	8371	8371
5	2112	10874	10874
6	2112	9415	9415
7	2112	5506	5506
8	2112	5770	5770
9	2112	7542	7542
10	2112	10356	10356
11	2112	9020	9020
12	2112	7222	7222
13	2112	7878	7878
14	2112	8535	8535
15	2112	8159	8159
16	2112	9530	9530
17	2112	8830	8830
18	2112	11343	11343
0	2113	3933705	1796882
1	2113	6854	6854
2	2113	11318	11318
3	2113	9731	9731
4	2113	8616	8616
5	2113	11038	11038
6	2113	9404	9404
7	2113	5589	5589
8	2113	5734	5734
9	2113	7738	7738
10	2113	10504	10504
11	2113	9163	9163
12	2113	7361	7361
13	2113	8083	8083
14	2113	8757	8757
15	2113	8213	8213
16	2113	9639	9639
17	2113	9033	9033
18	2113	11424	11424
0	2114	3931786	1819778
1	2114	6721	6721
2	2114	11443	11443
3	2114	9971	9971
4	2114	8673	8673
5	2114	11242	11242
6	2114	9507	9507
7	2114	5592	5592
8	2114	5900	5900
9	2114	7886	7886
10	2114	10584	10584
11	2114	9271	9271
12	2114	7417	7417
13	2114	8071	8071
14	2114	8933	8933
15	2114	8255	8255
16	2114	9799	9799
17	2114	9227	9227
18	2114	11626	11626
0	2115	3930139	1827167
1	2115	6746	6746
2	2115	11644	11644
3	2115	10143	10143
4	2115	8846	8846
5	2115	11229	11229
6	2115	9749	9749
7	2115	5633	5633
8	2115	5988	5988
9	2115	7837	7837
10	2115	10696	10696
11	2115	9228	9228
12	2115	7471	7471
13	2115	8211	8211
14	2115	9018	9018
15	2115	8293	8293
16	2115	9844	9844
17	2115	9465	9465
18	2115	11724	11724
0	2116	3929268	1835221
1	2116	6709	6709
2	2116	11759	11759
3	2116	9956	9956
4	2116	8897	8897
5	2116	11096	11096
6	2116	9883	9883
7	2116	5639	5639
8	2116	5944	5944
9	2116	7978	7978
10	2116	10798	10798
11	2116	9677	9677
12	2116	7365	7365
13	2116	8154	8154
14	2116	9150	9150
15	2116	8517	8517
16	2116	10038	10038
17	2116	9539	9539
18	2116	11537	11537
0	2117	3930043	1834942
1	2117	6775	6775
2	2117	11861	11861
3	2117	10066	10066
4	2117	8631	8631
5	2117	11238	11238
6	2117	9692	9692
7	2117	5727	5727
8	2117	5896	5896
9	2117	7930	7930
10	2117	10769	10769
11	2117	9575	9575
12	2117	7445	7445
13	2117	8365	8365
14	2117	8902	8902
15	2117	8355	8355
16	2117	9748	9748
17	2117	9254	9254
18	2117	11632	11632
0	2118	3930075	1839324
1	2118	6740	6740
2	2118	11584	11584
3	2118	10015	10015
4	2118	8844	8844
5	2118	11328	11328
6	2118	9643	9643
7	2118	5837	5837
8	2118	5901	5901
9	2118	7761	7761
10	2118	10736	10736
11	2118	9352	9352
12	2118	7672	7672
13	2118	8148	8148
14	2118	8958	8958
15	2118	8382	8382
16	2118	9936	9936
17	2118	9322	9322
18	2118	11670	11670
0	2119	3927344	1859215
1	2119	6800	6800
2	2119	11865	11865
3	2119	10133	10133
4	2119	9069	9069
5	2119	11411	11411
6	2119	9885	9885
7	2119	5819	5819
8	2119	6136	6136
9	2119	8191	8191
10	2119	10942	10942
11	2119	9589	9589
12	2119	7490	7490
13	2119	8212	8212
14	2119	8926	8926
15	2119	8577	8577
16	2119	10070	10070
17	2119	9649	9649
18	2119	11796	11796
0	2120	3926993	1867319
1	2120	6832	6832
2	2120	11763	11763
3	2120	10250	10250
4	2120	9145	9145
5	2120	11453	11453
6	2120	9870	9870
7	2120	5926	5926
8	2120	5955	5955
9	2120	8040	8040
10	2120	10886	10886
11	2120	9527	9527
12	2120	7845	7845
