SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
72	1312	23082	23082
73	1312	16161	16161
74	1312	17729	17729
75	1312	21484	21484
76	1312	18899	18899
77	1312	23144	23144
78	1312	22699	22699
79	1312	23534	23534
80	1312	19673	19673
81	1312	26468	26468
82	1312	28256	28256
83	1312	19219	19219
84	1312	21878	21878
85	1312	18699	18699
86	1312	22425	22425
87	1312	19630	19630
88	1312	23755	23755
89	1312	17964	17964
90	1312	21495	21495
0	1313	1745193	457348
1	1313	22754	22754
2	1313	27802	27802
3	1313	22741	22741
4	1313	25518	25518
5	1313	23641	23641
6	1313	25615	25615
7	1313	26559	26559
8	1313	29843	29843
9	1313	24375	24375
10	1313	24396	24396
11	1313	24348	24348
12	1313	30570	30570
13	1313	31612	31612
14	1313	42175	42175
15	1313	38121	38121
16	1313	31484	31484
17	1313	28762	28762
18	1313	31740	31740
19	1313	28479	28479
20	1313	31530	31530
21	1313	28691	28691
22	1313	33269	33269
23	1313	35068	35068
24	1313	35775	35775
25	1313	28058	28058
26	1313	31035	31035
27	1313	29087	29087
28	1313	24632	24632
29	1313	23374	23374
30	1313	23997	23997
31	1313	25176	25176
32	1313	23639	23639
33	1313	24441	24441
34	1313	24206	24206
35	1313	30553	30553
36	1313	30265	30265
37	1313	24454	24454
38	1313	32720	32720
39	1313	39690	39690
40	1313	32961	32961
41	1313	31549	31549
42	1313	28213	28213
43	1313	28460	28460
44	1313	29564	29564
45	1313	28978	28978
46	1313	33773	33773
47	1313	27420	27420
48	1313	29553	29553
49	1313	24240	24240
50	1313	26960	26960
51	1313	29185	29185
52	1313	27597	27597
53	1313	27828	27828
54	1313	25578	25578
55	1313	36554	36554
56	1313	30615	30615
57	1313	22961	22961
58	1313	30093	30093
59	1313	18188	18188
60	1313	18013	18013
61	1313	24697	24697
62	1313	21915	21915
63	1313	24058	24058
64	1313	21409	21409
65	1313	17650	17650
66	1313	23269	23269
67	1313	15141	15141
68	1313	18827	18827
69	1313	18671	18671
70	1313	21450	21450
71	1313	21166	21166
72	1313	23092	23092
73	1313	16053	16053
74	1313	17798	17798
75	1313	22018	22018
76	1313	19092	19092
77	1313	22883	22883
78	1313	22919	22919
79	1313	23852	23852
80	1313	20164	20164
81	1313	26685	26685
82	1313	28773	28773
83	1313	19301	19301
84	1313	21973	21973
85	1313	18680	18680
86	1313	22640	22640
87	1313	19756	19756
88	1313	24423	24423
89	1313	17980	17980
90	1313	21898	21898
0	1314	1743370	450457
1	1314	22967	22967
2	1314	27825	27825
3	1314	23064	23064
4	1314	25734	25734
5	1314	23670	23670
6	1314	26144	26144
7	1314	26725	26725
8	1314	29387	29387
9	1314	24232	24232
10	1314	24279	24279
11	1314	24515	24515
12	1314	30608	30608
13	1314	31306	31306
14	1314	41956	41956
15	1314	38514	38514
16	1314	31902	31902
17	1314	28971	28971
18	1314	31944	31944
19	1314	28891	28891
20	1314	31170	31170
21	1314	28502	28502
22	1314	33009	33009
23	1314	34617	34617
24	1314	35827	35827
25	1314	28250	28250
26	1314	31008	31008
27	1314	29118	29118
28	1314	24157	24157
29	1314	23440	23440
30	1314	23639	23639
31	1314	25290	25290
32	1314	23933	23933
33	1314	24598	24598
34	1314	23903	23903
35	1314	31010	31010
36	1314	30114	30114
37	1314	24401	24401
38	1314	32840	32840
39	1314	40166	40166
40	1314	32444	32444
41	1314	31870	31870
42	1314	28260	28260
43	1314	28732	28732
44	1314	29652	29652
45	1314	28911	28911
46	1314	33967	33967
47	1314	27112	27112
48	1314	29672	29672
49	1314	23965	23965
50	1314	26771	26771
51	1314	29390	29390
52	1314	27352	27352
53	1314	27902	27902
54	1314	25774	25774
55	1314	37157	37157
56	1314	30170	30170
57	1314	22991	22991
58	1314	30148	30148
59	1314	17898	17898
60	1314	18336	18336
61	1314	24779	24779
62	1314	22148	22148
63	1314	24344	24344
64	1314	21190	21190
65	1314	17586	17586
66	1314	23020	23020
67	1314	14583	14583
68	1314	18750	18750
69	1314	18830	18830
70	1314	21339	21339
71	1314	21206	21206
72	1314	23162	23162
73	1314	16248	16248
74	1314	17910	17910
75	1314	21892	21892
76	1314	19346	19346
77	1314	23227	23227
78	1314	22914	22914
79	1314	24064	24064
80	1314	19873	19873
81	1314	26793	26793
82	1314	28903	28903
83	1314	19621	19621
84	1314	22357	22357
85	1314	18806	18806
86	1314	22276	22276
87	1314	19899	19899
88	1314	23967	23967
89	1314	17852	17852
90	1314	21549	21549
0	1315	1753224	437719
1	1315	22803	22803
2	1315	27924	27924
3	1315	22720	22720
4	1315	25397	25397
5	1315	23790	23790
6	1315	25876	25876
7	1315	26773	26773
8	1315	29521	29521
9	1315	24303	24303
10	1315	24316	24316
11	1315	24197	24197
12	1315	30370	30370
13	1315	31354	31354
14	1315	41717	41717
15	1315	38407	38407
16	1315	31748	31748
17	1315	29223	29223
18	1315	31680	31680
19	1315	28755	28755
20	1315	31523	31523
21	1315	28769	28769
22	1315	32834	32834
23	1315	35030	35030
24	1315	35416	35416
25	1315	28210	28210
26	1315	31009	31009
27	1315	28958	28958
28	1315	24125	24125
29	1315	23409	23409
30	1315	23732	23732
31	1315	24714	24714
32	1315	24030	24030
33	1315	24247	24247
34	1315	24219	24219
35	1315	30774	30774
36	1315	29868	29868
37	1315	24338	24338
38	1315	32914	32914
39	1315	39942	39942
40	1315	32188	32188
41	1315	31450	31450
42	1315	28249	28249
43	1315	28693	28693
44	1315	29483	29483
45	1315	29342	29342
46	1315	33773	33773
47	1315	27286	27286
48	1315	30021	30021
49	1315	23494	23494
50	1315	26616	26616
51	1315	29183	29183
52	1315	27729	27729
53	1315	27711	27711
54	1315	25463	25463
55	1315	36620	36620
56	1315	30417	30417
57	1315	23328	23328
58	1315	29935	29935
59	1315	17947	17947
60	1315	17902	17902
61	1315	24458	24458
62	1315	22116	22116
63	1315	24069	24069
64	1315	21422	21422
65	1315	17482	17482
66	1315	23252	23252
67	1315	14690	14690
68	1315	18736	18736
69	1315	18611	18611
70	1315	21437	21437
71	1315	21184	21184
72	1315	23191	23191
73	1315	16167	16167
74	1315	17908	17908
75	1315	21579	21579
76	1315	19224	19224
77	1315	23138	23138
78	1315	22410	22410
79	1315	23409	23409
80	1315	19640	19640
81	1315	26142	26142
82	1315	28257	28257
83	1315	19188	19188
84	1315	21671	21671
85	1315	18790	18790
86	1315	21875	21875
87	1315	19948	19948
88	1315	23870	23870
89	1315	17685	17685
90	1315	21366	21366
0	1316	1725439	446318
1	1316	23320	23320
2	1316	28177	28177
3	1316	23127	23127
4	1316	25691	25691
5	1316	23864	23864
6	1316	25724	25724
7	1316	26931	26931
8	1316	29616	29616
9	1316	24349	24349
10	1316	24738	24738
11	1316	24397	24397
12	1316	30635	30635
13	1316	31279	31279
14	1316	42553	42553
15	1316	38304	38304
16	1316	31976	31976
17	1316	29639	29639
18	1316	32217	32217
19	1316	28945	28945
20	1316	31578	31578
21	1316	28670	28670
22	1316	33251	33251
23	1316	35450	35450
24	1316	35670	35670
25	1316	28478	28478
26	1316	31328	31328
27	1316	29305	29305
28	1316	24075	24075
29	1316	23741	23741
30	1316	23999	23999
31	1316	25408	25408
32	1316	24086	24086
33	1316	24425	24425
34	1316	24131	24131
35	1316	31090	31090
36	1316	30151	30151
37	1316	24809	24809
38	1316	32581	32581
39	1316	40314	40314
40	1316	32693	32693
41	1316	32214	32214
42	1316	28549	28549
43	1316	29060	29060
44	1316	30097	30097
45	1316	29464	29464
46	1316	34882	34882
47	1316	27763	27763
48	1316	30070	30070
49	1316	24141	24141
50	1316	27058	27058
51	1316	29833	29833
52	1316	27936	27936
53	1316	28439	28439
54	1316	25935	25935
55	1316	37014	37014
56	1316	30699	30699
57	1316	23246	23246
58	1316	30230	30230
59	1316	18079	18079
60	1316	18224	18224
61	1316	24733	24733
62	1316	22326	22326
63	1316	24551	24551
64	1316	21839	21839
65	1316	17857	17857
66	1316	23136	23136
67	1316	15127	15127
68	1316	18965	18965
69	1316	18951	18951
70	1316	21313	21313
71	1316	21286	21286
72	1316	23330	23330
73	1316	16438	16438
74	1316	18037	18037
75	1316	22293	22293
76	1316	19286	19286
77	1316	23244	23244
78	1316	23001	23001
79	1316	23931	23931
80	1316	19867	19867
81	1316	26883	26883
82	1316	29388	29388
83	1316	19472	19472
84	1316	22322	22322
85	1316	18958	18958
86	1316	22659	22659
87	1316	19679	19679
88	1316	24294	24294
89	1316	17993	17993
90	1316	21658	21658
0	1317	1746150	459122
1	1317	22932	22932
2	1317	27678	27678
3	1317	22938	22938
4	1317	25681	25681
5	1317	23745	23745
6	1317	25900	25900
7	1317	26396	26396
8	1317	29754	29754
9	1317	24722	24722
10	1317	24468	24468
11	1317	24223	24223
12	1317	30394	30394
13	1317	31506	31506
14	1317	42116	42116
15	1317	38231	38231
16	1317	31540	31540
17	1317	28978	28978
18	1317	31616	31616
19	1317	28292	28292
20	1317	31079	31079
21	1317	28822	28822
22	1317	33174	33174
23	1317	34826	34826
24	1317	36049	36049
25	1317	27883	27883
26	1317	30917	30917
27	1317	29317	29317
28	1317	24305	24305
29	1317	23494	23494
30	1317	23710	23710
31	1317	24844	24844
32	1317	24018	24018
33	1317	24555	24555
34	1317	24095	24095
35	1317	30632	30632
36	1317	29899	29899
37	1317	24603	24603
38	1317	32769	32769
39	1317	39847	39847
40	1317	32720	32720
41	1317	31614	31614
42	1317	28484	28484
43	1317	28887	28887
44	1317	29657	29657
45	1317	29077	29077
46	1317	34029	34029
47	1317	27441	27441
48	1317	29875	29875
49	1317	23929	23929
50	1317	26715	26715
51	1317	29268	29268
52	1317	27757	27757
53	1317	27753	27753
54	1317	25287	25287
55	1317	36388	36388
56	1317	30615	30615
57	1317	23343	23343
58	1317	30159	30159
59	1317	17909	17909
60	1317	18298	18298
61	1317	24400	24400
62	1317	22055	22055
63	1317	23821	23821
64	1317	21483	21483
65	1317	17479	17479
66	1317	23237	23237
67	1317	14719	14719
68	1317	18701	18701
69	1317	18982	18982
70	1317	21405	21405
71	1317	21217	21217
72	1317	23398	23398
73	1317	16295	16295
74	1317	17842	17842
75	1317	21931	21931
76	1317	19316	19316
77	1317	23098	23098
78	1317	22972	22972
79	1317	24064	24064
80	1317	19842	19842
81	1317	26729	26729
82	1317	28776	28776
83	1317	19573	19573
84	1317	21654	21654
85	1317	18616	18616
86	1317	22089	22089
87	1317	19504	19504
88	1317	24028	24028
89	1317	18124	18124
90	1317	21251	21251
0	1318	1766224	447915
1	1318	22733	22733
2	1318	27681	27681
3	1318	22768	22768
4	1318	25421	25421
5	1318	23395	23395
6	1318	25954	25954
7	1318	26092	26092
8	1318	29046	29046
9	1318	24442	24442
10	1318	24151	24151
11	1318	24323	24323
12	1318	30132	30132
13	1318	31043	31043
14	1318	41584	41584
15	1318	37865	37865
16	1318	31201	31201
17	1318	29059	29059
18	1318	31437	31437
19	1318	27813	27813
20	1318	30937	30937
21	1318	28532	28532
22	1318	32429	32429
23	1318	34412	34412
24	1318	35385	35385
25	1318	27918	27918
26	1318	30852	30852
27	1318	29126	29126
28	1318	24224	24224
29	1318	22763	22763
30	1318	23559	23559
31	1318	24768	24768
32	1318	23933	23933
33	1318	24148	24148
34	1318	24072	24072
35	1318	30295	30295
36	1318	29981	29981
37	1318	24307	24307
38	1318	32523	32523
39	1318	39501	39501
40	1318	32060	32060
41	1318	31097	31097
42	1318	28187	28187
43	1318	28675	28675
44	1318	29734	29734
45	1318	28642	28642
46	1318	33593	33593
47	1318	27026	27026
48	1318	29478	29478
49	1318	23638	23638
50	1318	26606	26606
51	1318	28994	28994
52	1318	27278	27278
53	1318	27794	27794
54	1318	25298	25298
55	1318	36702	36702
56	1318	30261	30261
57	1318	22820	22820
58	1318	29626	29626
59	1318	17686	17686
60	1318	17926	17926
61	1318	24293	24293
62	1318	21822	21822
63	1318	23586	23586
64	1318	21342	21342
65	1318	17500	17500
66	1318	23034	23034
67	1318	14906	14906
68	1318	18527	18527
69	1318	18079	18079
70	1318	21207	21207
71	1318	21294	21294
72	1318	23336	23336
73	1318	16249	16249
74	1318	17863	17863
75	1318	21660	21660
76	1318	18917	18917
77	1318	23251	23251
78	1318	22422	22422
79	1318	23719	23719
80	1318	19405	19405
81	1318	26439	26439
82	1318	29090	29090
83	1318	19173	19173
84	1318	21778	21778
85	1318	18528	18528
86	1318	22503	22503
87	1318	19638	19638
88	1318	23922	23922
89	1318	17703	17703
90	1318	21568	21568
0	1319	1772073	445239
1	1319	22651	22651
2	1319	27874	27874
3	1319	22546	22546
4	1319	25344	25344
5	1319	23700	23700
6	1319	25605	25605
7	1319	26421	26421
8	1319	29068	29068
9	1319	24151	24151
10	1319	24063	24063
11	1319	23981	23981
12	1319	30231	30231
13	1319	30834	30834
14	1319	41507	41507
15	1319	37348	37348
16	1319	31440	31440
17	1319	28620	28620
18	1319	31455	31455
19	1319	28210	28210
20	1319	30977	30977
21	1319	28245	28245
22	1319	32252	32252
23	1319	34551	34551
24	1319	35044	35044
25	1319	27751	27751
26	1319	30372	30372
27	1319	28565	28565
28	1319	23906	23906
29	1319	23136	23136
30	1319	23884	23884
31	1319	24843	24843
32	1319	23788	23788
33	1319	24014	24014
34	1319	23996	23996
35	1319	30379	30379
36	1319	29632	29632
37	1319	24110	24110
38	1319	31969	31969
39	1319	39827	39827
40	1319	32680	32680
41	1319	31693	31693
42	1319	28188	28188
43	1319	28061	28061
44	1319	29271	29271
45	1319	28656	28656
46	1319	33614	33614
47	1319	27005	27005
48	1319	29624	29624
49	1319	23639	23639
50	1319	26359	26359
51	1319	28707	28707
52	1319	27385	27385
53	1319	27458	27458
54	1319	25402	25402
55	1319	36128	36128
56	1319	30111	30111
57	1319	22902	22902
58	1319	30128	30128
59	1319	17680	17680
60	1319	18160	18160
61	1319	24632	24632
62	1319	21931	21931
63	1319	24012	24012
64	1319	21430	21430
65	1319	17513	17513
66	1319	22877	22877
67	1319	14883	14883
68	1319	18345	18345
69	1319	18627	18627
70	1319	21127	21127
71	1319	21069	21069
72	1319	23159	23159
73	1319	15837	15837
74	1319	17621	17621
75	1319	21567	21567
76	1319	19078	19078
77	1319	22997	22997
78	1319	22393	22393
79	1319	23188	23188
80	1319	19499	19499
81	1319	26222	26222
82	1319	28561	28561
83	1319	18898	18898
84	1319	21730	21730
85	1319	18626	18626
86	1319	22544	22544
87	1319	19275	19275
88	1319	24029	24029
89	1319	17734	17734
90	1319	21286	21286
0	1320	1778992	453616
1	1320	22514	22514
2	1320	27530	27530
3	1320	22679	22679
4	1320	25138	25138
5	1320	23278	23278
6	1320	25517	25517
7	1320	26379	26379
8	1320	29105	29105
9	1320	24037	24037
10	1320	24180	24180
11	1320	24084	24084
12	1320	30055	30055
13	1320	30646	30646
14	1320	41151	41151
15	1320	37798	37798
16	1320	30874	30874
17	1320	28677	28677
18	1320	31435	31435
19	1320	28227	28227
20	1320	30987	30987
21	1320	28486	28486
22	1320	32106	32106
23	1320	34167	34167
24	1320	34755	34755
25	1320	27506	27506
26	1320	30506	30506
27	1320	28679	28679
28	1320	23866	23866
29	1320	22864	22864
30	1320	23591	23591
31	1320	24844	24844
32	1320	23859	23859
33	1320	23971	23971
34	1320	23701	23701
35	1320	30565	30565
36	1320	29663	29663
37	1320	24233	24233
38	1320	32054	32054
39	1320	39681	39681
40	1320	32167	32167
41	1320	31375	31375
42	1320	28054	28054
43	1320	28340	28340
44	1320	29369	29369
45	1320	28567	28567
46	1320	33311	33311
47	1320	27048	27048
48	1320	28882	28882
49	1320	23588	23588
50	1320	26359	26359
51	1320	28905	28905
52	1320	27634	27634
53	1320	27743	27743
54	1320	25344	25344
55	1320	35976	35976
56	1320	29974	29974
57	1320	22766	22766
58	1320	29658	29658
59	1320	17618	17618
60	1320	18019	18019
61	1320	24250	24250
62	1320	21928	21928
63	1320	23629	23629
64	1320	21396	21396
65	1320	17507	17507
66	1320	22818	22818
67	1320	14429	14429
68	1320	18461	18461
69	1320	18555	18555
70	1320	21086	21086
71	1320	20883	20883
72	1320	22787	22787
73	1320	15899	15899
74	1320	17677	17677
75	1320	21648	21648
76	1320	18958	18958
77	1320	22807	22807
78	1320	22491	22491
79	1320	23415	23415
80	1320	19646	19646
81	1320	26400	26400
82	1320	28454	28454
83	1320	19020	19020
84	1320	21705	21705
85	1320	18609	18609
86	1320	22157	22157
87	1320	19649	19649
88	1320	23567	23567
89	1320	17640	17640
90	1320	21356	21356
0	1321	1758621	470469
1	1321	22580	22580
2	1321	27448	27448
3	1321	22951	22951
4	1321	25473	25473
5	1321	23672	23672
6	1321	25550	25550
7	1321	26184	26184
8	1321	29297	29297
9	1321	24103	24103
10	1321	23993	23993
11	1321	24050	24050
12	1321	30562	30562
13	1321	30740	30740
14	1321	42152	42152
15	1321	37661	37661
16	1321	31726	31726
17	1321	29039	29039
18	1321	31488	31488
19	1321	28059	28059
20	1321	31309	31309
21	1321	28366	28366
22	1321	32406	32406
23	1321	34749	34749
24	1321	35266	35266
25	1321	27884	27884
26	1321	30500	30500
27	1321	28747	28747
28	1321	24442	24442
29	1321	23716	23716
30	1321	23562	23562
31	1321	24927	24927
32	1321	23818	23818
33	1321	24147	24147
34	1321	24152	24152
35	1321	30787	30787
36	1321	29707	29707
37	1321	24456	24456
38	1321	32569	32569
39	1321	40140	40140
40	1321	32316	32316
41	1321	31523	31523
42	1321	28202	28202
43	1321	28673	28673
44	1321	29194	29194
45	1321	29124	29124
46	1321	33676	33676
47	1321	27038	27038
48	1321	29186	29186
49	1321	23703	23703
50	1321	26574	26574
51	1321	29392	29392
52	1321	27835	27835
53	1321	27506	27506
54	1321	25517	25517
55	1321	36695	36695
56	1321	30469	30469
57	1321	22866	22866
58	1321	30005	30005
59	1321	17873	17873
60	1321	18013	18013
61	1321	24946	24946
62	1321	22301	22301
63	1321	24004	24004
64	1321	21462	21462
65	1321	17293	17293
66	1321	23299	23299
67	1321	14983	14983
68	1321	18212	18212
69	1321	18406	18406
70	1321	21313	21313
71	1321	21104	21104
72	1321	23094	23094
73	1321	15967	15967
74	1321	17769	17769
75	1321	21907	21907
76	1321	19051	19051
77	1321	23003	23003
78	1321	22708	22708
79	1321	23708	23708
80	1321	19916	19916
81	1321	26877	26877
82	1321	28738	28738
83	1321	19269	19269
84	1321	21869	21869
85	1321	18803	18803
86	1321	22419	22419
87	1321	19462	19462
88	1321	23936	23936
89	1321	18205	18205
90	1321	21501	21501
0	1322	1783369	479651
1	1322	22348	22348
2	1322	27490	27490
3	1322	22470	22470
4	1322	25481	25481
5	1322	23575	23575
6	1322	25572	25572
7	1322	25731	25731
8	1322	29225	29225
9	1322	24117	24117
10	1322	23660	23660
11	1322	24073	24073
12	1322	29962	29962
13	1322	31167	31167
14	1322	41597	41597
15	1322	37324	37324
16	1322	31208	31208
17	1322	28605	28605
18	1322	30933	30933
19	1322	28466	28466
20	1322	31027	31027
21	1322	27976	27976
22	1322	32436	32436
23	1322	34480	34480
24	1322	34536	34536
25	1322	27650	27650
26	1322	30105	30105
27	1322	28295	28295
28	1322	24045	24045
29	1322	23043	23043
30	1322	23419	23419
31	1322	24856	24856
32	1322	23648	23648
33	1322	24360	24360
34	1322	23847	23847
35	1322	30317	30317
36	1322	29698	29698
37	1322	24214	24214
38	1322	31815	31815
39	1322	39340	39340
40	1322	32040	32040
41	1322	31273	31273
42	1322	27928	27928
43	1322	28319	28319
44	1322	29105	29105
45	1322	28392	28392
46	1322	32766	32766
47	1322	26914	26914
48	1322	29015	29015
49	1322	23344	23344
50	1322	26355	26355
51	1322	28492	28492
52	1322	27448	27448
53	1322	27537	27537
54	1322	24972	24972
55	1322	36048	36048
56	1322	29957	29957
57	1322	22666	22666
58	1322	29483	29483
59	1322	17839	17839
60	1322	17745	17745
61	1322	24273	24273
62	1322	21678	21678
63	1322	23898	23898
64	1322	21591	21591
65	1322	17503	17503
66	1322	22734	22734
67	1322	14913	14913
68	1322	18520	18520
69	1322	18551	18551
70	1322	20858	20858
71	1322	20767	20767
72	1322	23213	23213
73	1322	16083	16083
74	1322	17959	17959
75	1322	21606	21606
76	1322	19018	19018
77	1322	22835	22835
78	1322	22173	22173
79	1322	23203	23203
80	1322	19531	19531
81	1322	26241	26241
82	1322	28391	28391
83	1322	18974	18974
84	1322	21499	21499
85	1322	18229	18229
86	1322	22022	22022
87	1322	19674	19674
88	1322	23913	23913
89	1322	17537	17537
90	1322	21399	21399
0	1323	1788541	475966
1	1323	22388	22388
2	1323	27314	27314
3	1323	22530	22530
4	1323	25126	25126
5	1323	23315	23315
6	1323	25074	25074
7	1323	26386	26386
8	1323	29037	29037
9	1323	23757	23757
10	1323	23719	23719
11	1323	23795	23795
12	1323	30179	30179
13	1323	30869	30869
14	1323	41145	41145
15	1323	37572	37572
16	1323	31278	31278
17	1323	28297	28297
18	1323	31574	31574
19	1323	27796	27796
20	1323	30861	30861
21	1323	28154	28154
22	1323	31986	31986
23	1323	34110	34110
24	1323	34816	34816
25	1323	27421	27421
26	1323	30301	30301
27	1323	28482	28482
28	1323	23780	23780
29	1323	23032	23032
30	1323	23316	23316
31	1323	24821	24821
32	1323	23842	23842
33	1323	23902	23902
34	1323	23588	23588
35	1323	30326	30326
36	1323	29259	29259
37	1323	24109	24109
38	1323	32016	32016
39	1323	39242	39242
40	1323	31674	31674
41	1323	31401	31401
42	1323	28004	28004
43	1323	28149	28149
44	1323	29399	29399
45	1323	28488	28488
46	1323	33010	33010
47	1323	27086	27086
48	1323	29061	29061
49	1323	23651	23651
50	1323	26111	26111
51	1323	28826	28826
52	1323	27239	27239
53	1323	27323	27323
54	1323	25239	25239
55	1323	35874	35874
56	1323	29577	29577
57	1323	22488	22488
58	1323	29578	29578
59	1323	17556	17556
60	1323	17970	17970
61	1323	24027	24027
62	1323	22052	22052
63	1323	23767	23767
64	1323	21138	21138
65	1323	17256	17256
66	1323	22880	22880
67	1323	14653	14653
68	1323	18359	18359
69	1323	18435	18435
70	1323	20743	20743
71	1323	20979	20979
72	1323	23063	23063
73	1323	15790	15790
74	1323	17841	17841
75	1323	21365	21365
76	1323	18676	18676
77	1323	22946	22946
78	1323	22217	22217
79	1323	23326	23326
80	1323	19539	19539
81	1323	25806	25806
82	1323	28566	28566
83	1323	18894	18894
84	1323	21637	21637
85	1323	18418	18418
86	1323	22231	22231
87	1323	19410	19410
88	1323	23859	23859
89	1323	17846	17846
90	1323	21425	21425
0	1324	1758582	494854
1	1324	23063	23063
2	1324	27782	27782
3	1324	22794	22794
4	1324	25513	25513
5	1324	23794	23794
6	1324	25685	25685
7	1324	26557	26557
8	1324	29171	29171
9	1324	24153	24153
10	1324	24244	24244
11	1324	24253	24253
12	1324	30583	30583
13	1324	31157	31157
14	1324	41876	41876
15	1324	37851	37851
16	1324	31192	31192
17	1324	29005	29005
18	1324	31560	31560
19	1324	28612	28612
20	1324	30993	30993
21	1324	28083	28083
22	1324	32403	32403
23	1324	34428	34428
24	1324	35215	35215
25	1324	28030	28030
26	1324	30948	30948
27	1324	28823	28823
28	1324	24128	24128
29	1324	23082	23082
30	1324	23458	23458
31	1324	24987	24987
32	1324	23992	23992
33	1324	24286	24286
34	1324	23811	23811
35	1324	30860	30860
36	1324	30122	30122
37	1324	24088	24088
38	1324	32630	32630
39	1324	40085	40085
40	1324	32407	32407
41	1324	31011	31011
42	1324	28030	28030
43	1324	28756	28756
44	1324	29201	29201
45	1324	29029	29029
46	1324	33658	33658
47	1324	26863	26863
48	1324	29472	29472
49	1324	23960	23960
50	1324	26497	26497
51	1324	28917	28917
52	1324	27472	27472
53	1324	27675	27675
54	1324	25185	25185
55	1324	36528	36528
56	1324	30050	30050
57	1324	23101	23101
58	1324	30042	30042
59	1324	17849	17849
60	1324	18213	18213
61	1324	24536	24536
62	1324	22117	22117
63	1324	23952	23952
64	1324	21484	21484
65	1324	17602	17602
66	1324	23115	23115
67	1324	15018	15018
68	1324	18987	18987
69	1324	18632	18632
70	1324	21403	21403
71	1324	21531	21531
72	1324	23225	23225
73	1324	15958	15958
74	1324	18016	18016
75	1324	21810	21810
76	1324	19139	19139
77	1324	23175	23175
78	1324	22678	22678
79	1324	23444	23444
80	1324	19611	19611
81	1324	26554	26554
82	1324	28849	28849
83	1324	19364	19364
84	1324	21794	21794
85	1324	18618	18618
86	1324	22375	22375
87	1324	19771	19771
88	1324	24141	24141
89	1324	17843	17843
90	1324	21367	21367
0	1325	1784362	486760
1	1325	22505	22505
2	1325	27650	27650
3	1325	22558	22558
4	1325	25200	25200
5	1325	23270	23270
6	1325	25348	25348
7	1325	26295	26295
8	1325	29031	29031
9	1325	23932	23932
10	1325	23669	23669
11	1325	23838	23838
12	1325	30049	30049
13	1325	30572	30572
14	1325	41514	41514
15	1325	37603	37603
16	1325	31187	31187
17	1325	28227	28227
18	1325	31196	31196
19	1325	28043	28043
20	1325	30857	30857
21	1325	28252	28252
22	1325	32255	32255
23	1325	34384	34384
24	1325	34891	34891
25	1325	27849	27849
26	1325	30363	30363
27	1325	28435	28435
28	1325	23995	23995
29	1325	22679	22679
30	1325	23248	23248
31	1325	24496	24496
32	1325	23341	23341
33	1325	24270	24270
34	1325	24042	24042
35	1325	30304	30304
36	1325	29465	29465
37	1325	24154	24154
38	1325	32089	32089
39	1325	39291	39291
40	1325	31913	31913
41	1325	31241	31241
42	1325	27714	27714
43	1325	28478	28478
44	1325	28838	28838
45	1325	28634	28634
46	1325	33267	33267
47	1325	26841	26841
48	1325	29016	29016
49	1325	23676	23676
50	1325	26299	26299
51	1325	28641	28641
52	1325	27209	27209
53	1325	27387	27387
54	1325	25005	25005
55	1325	35993	35993
56	1325	29513	29513
57	1325	23011	23011
58	1325	29883	29883
59	1325	17467	17467
60	1325	17890	17890
61	1325	24258	24258
62	1325	21845	21845
63	1325	23720	23720
64	1325	21273	21273
65	1325	17619	17619
66	1325	22810	22810
67	1325	14803	14803
68	1325	18738	18738
69	1325	18358	18358
70	1325	21012	21012
71	1325	21199	21199
72	1325	23126	23126
73	1325	15833	15833
74	1325	17804	17804
75	1325	21519	21519
76	1325	18705	18705
77	1325	22804	22804
78	1325	22579	22579
79	1325	23428	23428
80	1325	19243	19243
81	1325	26779	26779
82	1325	28743	28743
83	1325	18838	18838
84	1325	21682	21682
85	1325	18282	18282
86	1325	21877	21877
87	1325	19503	19503
88	1325	23601	23601
89	1325	18018	18018
90	1325	21280	21280
0	1326	1791538	481670
1	1326	22244	22244
2	1326	27298	27298
3	1326	22479	22479
4	1326	25061	25061
5	1326	23369	23369
6	1326	25461	25461
7	1326	26110	26110
8	1326	28632	28632
9	1326	24026	24026
10	1326	23509	23509
11	1326	23947	23947
12	1326	29734	29734
13	1326	30629	30629
14	1326	41485	41485
15	1326	37302	37302
16	1326	30864	30864
17	1326	28508	28508
18	1326	31079	31079
19	1326	28101	28101
20	1326	30426	30426
21	1326	28082	28082
22	1326	31871	31871
23	1326	33912	33912
24	1326	34736	34736
25	1326	27599	27599
26	1326	30482	30482
27	1326	28660	28660
28	1326	23802	23802
29	1326	22992	22992
30	1326	23291	23291
31	1326	24533	24533
32	1326	23313	23313
33	1326	23932	23932
34	1326	23888	23888
35	1326	30149	30149
36	1326	29200	29200
37	1326	23761	23761
38	1326	32554	32554
39	1326	39031	39031
40	1326	32027	32027
41	1326	31010	31010
42	1326	27830	27830
43	1326	28230	28230
44	1326	29212	29212
45	1326	28714	28714
46	1326	33244	33244
47	1326	26734	26734
48	1326	29246	29246
49	1326	23347	23347
50	1326	26417	26417
51	1326	28770	28770
52	1326	27129	27129
53	1326	27306	27306
54	1326	24964	24964
55	1326	36072	36072
56	1326	29573	29573
57	1326	22366	22366
58	1326	29211	29211
59	1326	17710	17710
60	1326	17857	17857
61	1326	24191	24191
62	1326	21944	21944
63	1326	23465	23465
64	1326	21081	21081
65	1326	17406	17406
