SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
29	1554	16290	16290
30	1554	16812	16812
31	1554	17604	17604
32	1554	17231	17231
33	1554	16529	16529
34	1554	15667	15667
35	1554	20452	20452
36	1554	20272	20272
37	1554	16953	16953
38	1554	21931	21931
39	1554	26392	26392
40	1554	23314	23314
41	1554	21972	21972
42	1554	19501	19501
43	1554	19814	19814
44	1554	20475	20475
45	1554	19983	19983
46	1554	23549	23549
47	1554	19719	19719
48	1554	19733	19733
49	1554	16093	16093
50	1554	18177	18177
51	1554	19804	19804
52	1554	19567	19567
53	1554	19195	19195
54	1554	17657	17657
55	1554	25547	25547
56	1554	22104	22104
57	1554	15846	15846
58	1554	20558	20558
59	1554	12119	12119
60	1554	11759	11759
61	1554	16765	16765
62	1554	15120	15120
63	1554	16457	16457
64	1554	14114	14114
65	1554	11584	11584
66	1554	15289	15289
67	1554	9651	9651
68	1554	12273	12273
69	1554	12855	12855
70	1554	14300	14300
71	1554	14544	14544
72	1554	15916	15916
73	1554	10698	10698
74	1554	11741	11741
75	1554	14578	14578
76	1554	12772	12772
77	1554	15817	15817
78	1554	15250	15250
79	1554	16022	16022
80	1554	13056	13056
81	1554	17946	17946
82	1554	19594	19594
83	1554	13074	13074
84	1554	14227	14227
85	1554	11971	11971
86	1554	14057	14057
87	1554	13459	13459
88	1554	15983	15983
89	1554	11719	11719
90	1554	14444	14444
0	1555	2469405	347428
1	1555	15337	15337
2	1555	19100	19100
3	1555	16003	16003
4	1555	17769	17769
5	1555	15939	15939
6	1555	17340	17340
7	1555	18318	18318
8	1555	20918	20918
9	1555	17066	17066
10	1555	16711	16711
11	1555	16953	16953
12	1555	20685	20685
13	1555	21425	21425
14	1555	29159	29159
15	1555	25934	25934
16	1555	21747	21747
17	1555	20486	20486
18	1555	23046	23046
19	1555	20238	20238
20	1555	21833	21833
21	1555	21150	21150
22	1555	24647	24647
23	1555	25548	25548
24	1555	26694	26694
25	1555	20145	20145
26	1555	22163	22163
27	1555	20278	20278
28	1555	16751	16751
29	1555	16688	16688
30	1555	16906	16906
31	1555	17910	17910
32	1555	17661	17661
33	1555	16891	16891
34	1555	15735	15735
35	1555	20521	20521
36	1555	20124	20124
37	1555	17382	17382
38	1555	22125	22125
39	1555	26767	26767
40	1555	23884	23884
41	1555	22263	22263
42	1555	19999	19999
43	1555	20107	20107
44	1555	20695	20695
45	1555	20345	20345
46	1555	23473	23473
47	1555	19786	19786
48	1555	20252	20252
49	1555	16326	16326
50	1555	18448	18448
51	1555	19850	19850
52	1555	19668	19668
53	1555	19279	19279
54	1555	17953	17953
55	1555	25987	25987
56	1555	21885	21885
57	1555	15735	15735
58	1555	20982	20982
59	1555	12288	12288
60	1555	12082	12082
61	1555	16644	16644
62	1555	15299	15299
63	1555	16434	16434
64	1555	14348	14348
65	1555	12007	12007
66	1555	15662	15662
67	1555	10059	10059
68	1555	12567	12567
69	1555	12885	12885
70	1555	14274	14274
71	1555	14670	14670
72	1555	16026	16026
73	1555	10775	10775
74	1555	11828	11828
75	1555	14919	14919
76	1555	12863	12863
77	1555	15676	15676
78	1555	15077	15077
79	1555	16149	16149
80	1555	13248	13248
81	1555	18046	18046
82	1555	19255	19255
83	1555	12911	12911
84	1555	14494	14494
85	1555	12357	12357
86	1555	14395	14395
87	1555	13446	13446
88	1555	16280	16280
89	1555	11958	11958
90	1555	14567	14567
0	1556	2475008	342913
1	1556	15442	15442
2	1556	19198	19198
3	1556	15971	15971
4	1556	17676	17676
5	1556	15835	15835
6	1556	17534	17534
7	1556	18637	18637
8	1556	20793	20793
9	1556	16934	16934
10	1556	16481	16481
11	1556	16920	16920
12	1556	20409	20409
13	1556	21282	21282
14	1556	29037	29037
15	1556	25604	25604
16	1556	21688	21688
17	1556	20665	20665
18	1556	23104	23104
19	1556	20279	20279
20	1556	21701	21701
21	1556	21093	21093
22	1556	24484	24484
23	1556	25718	25718
24	1556	26369	26369
25	1556	20012	20012
26	1556	22070	22070
27	1556	19935	19935
28	1556	16588	16588
29	1556	16565	16565
30	1556	16895	16895
31	1556	17384	17384
32	1556	17614	17614
33	1556	17014	17014
34	1556	16186	16186
35	1556	20702	20702
36	1556	20071	20071
37	1556	17251	17251
38	1556	22044	22044
39	1556	26745	26745
40	1556	23438	23438
41	1556	22248	22248
42	1556	19921	19921
43	1556	20087	20087
44	1556	20556	20556
45	1556	20178	20178
46	1556	23943	23943
47	1556	19749	19749
48	1556	19928	19928
49	1556	16545	16545
50	1556	18397	18397
51	1556	19630	19630
52	1556	19468	19468
53	1556	19222	19222
54	1556	17682	17682
55	1556	25607	25607
56	1556	22561	22561
57	1556	15872	15872
58	1556	20883	20883
59	1556	12274	12274
60	1556	12115	12115
61	1556	16747	16747
62	1556	15202	15202
63	1556	16412	16412
64	1556	14142	14142
65	1556	11653	11653
66	1556	15430	15430
67	1556	10119	10119
68	1556	12176	12176
69	1556	12806	12806
70	1556	14048	14048
71	1556	14369	14369
72	1556	15889	15889
73	1556	10741	10741
74	1556	11789	11789
75	1556	14869	14869
76	1556	12869	12869
77	1556	15832	15832
78	1556	15041	15041
79	1556	16094	16094
80	1556	13068	13068
81	1556	18233	18233
82	1556	19516	19516
83	1556	13059	13059
84	1556	14529	14529
85	1556	12502	12502
86	1556	14209	14209
87	1556	13327	13327
88	1556	15792	15792
89	1556	11786	11786
90	1556	14413	14413
0	1557	2483694	338522
1	1557	15421	15421
2	1557	19145	19145
3	1557	15911	15911
4	1557	17418	17418
5	1557	15754	15754
6	1557	17282	17282
7	1557	18325	18325
8	1557	20332	20332
9	1557	17142	17142
10	1557	16504	16504
11	1557	16933	16933
12	1557	20188	20188
13	1557	21099	21099
14	1557	28814	28814
15	1557	25687	25687
16	1557	21694	21694
17	1557	20540	20540
18	1557	23043	23043
19	1557	20106	20106
20	1557	21538	21538
21	1557	20736	20736
22	1557	24142	24142
23	1557	25411	25411
24	1557	26283	26283
25	1557	19958	19958
26	1557	21833	21833
27	1557	20087	20087
28	1557	16578	16578
29	1557	16321	16321
30	1557	16813	16813
31	1557	17548	17548
32	1557	17221	17221
33	1557	16813	16813
34	1557	16194	16194
35	1557	20076	20076
36	1557	20279	20279
37	1557	17346	17346
38	1557	21938	21938
39	1557	26508	26508
40	1557	23294	23294
41	1557	21973	21973
42	1557	19743	19743
43	1557	19787	19787
44	1557	20813	20813
45	1557	20304	20304
46	1557	23462	23462
47	1557	19831	19831
48	1557	20146	20146
49	1557	16004	16004
50	1557	18584	18584
51	1557	19835	19835
52	1557	19596	19596
53	1557	19215	19215
54	1557	17864	17864
55	1557	25380	25380
56	1557	22084	22084
57	1557	15998	15998
58	1557	20617	20617
59	1557	12245	12245
60	1557	12171	12171
61	1557	16465	16465
62	1557	15058	15058
63	1557	16261	16261
64	1557	14109	14109
65	1557	11761	11761
66	1557	15670	15670
67	1557	9936	9936
68	1557	12376	12376
69	1557	12682	12682
70	1557	14001	14001
71	1557	14414	14414
72	1557	15598	15598
73	1557	10758	10758
74	1557	11779	11779
75	1557	14530	14530
76	1557	12618	12618
77	1557	15512	15512
78	1557	15036	15036
79	1557	16048	16048
80	1557	12918	12918
81	1557	17928	17928
82	1557	19489	19489
83	1557	12922	12922
84	1557	14555	14555
85	1557	12264	12264
86	1557	14157	14157
87	1557	13346	13346
88	1557	15923	15923
89	1557	11692	11692
90	1557	14497	14497
0	1558	2478060	348972
1	1558	15282	15282
2	1558	19561	19561
3	1558	16034	16034
4	1558	17373	17373
5	1558	15675	15675
6	1558	17247	17247
7	1558	18362	18362
8	1558	20412	20412
9	1558	16944	16944
10	1558	16371	16371
11	1558	16764	16764
12	1558	20240	20240
13	1558	21436	21436
14	1558	28754	28754
15	1558	25520	25520
16	1558	21529	21529
17	1558	20418	20418
18	1558	23212	23212
19	1558	19986	19986
20	1558	21614	21614
21	1558	20920	20920
22	1558	24384	24384
23	1558	25679	25679
24	1558	26290	26290
25	1558	19650	19650
26	1558	22113	22113
27	1558	20347	20347
28	1558	16613	16613
29	1558	16703	16703
30	1558	17012	17012
31	1558	17961	17961
32	1558	17228	17228
33	1558	16780	16780
34	1558	16030	16030
35	1558	20494	20494
36	1558	20257	20257
37	1558	17197	17197
38	1558	22199	22199
39	1558	26737	26737
40	1558	23450	23450
41	1558	22328	22328
42	1558	20011	20011
43	1558	19621	19621
44	1558	20979	20979
45	1558	20170	20170
46	1558	23973	23973
47	1558	19856	19856
48	1558	20089	20089
49	1558	16133	16133
50	1558	18419	18419
51	1558	19728	19728
52	1558	19416	19416
53	1558	19071	19071
54	1558	17728	17728
55	1558	26013	26013
56	1558	22433	22433
57	1558	15744	15744
58	1558	20725	20725
59	1558	12148	12148
60	1558	12098	12098
61	1558	16914	16914
62	1558	15217	15217
63	1558	16309	16309
64	1558	13997	13997
65	1558	11728	11728
66	1558	15418	15418
67	1558	9898	9898
68	1558	12279	12279
69	1558	12746	12746
70	1558	14071	14071
71	1558	14250	14250
72	1558	15838	15838
73	1558	10830	10830
74	1558	11791	11791
75	1558	14886	14886
76	1558	12520	12520
77	1558	15838	15838
78	1558	15362	15362
79	1558	16106	16106
80	1558	13047	13047
81	1558	17954	17954
82	1558	19461	19461
83	1558	13126	13126
84	1558	14394	14394
85	1558	12270	12270
86	1558	14245	14245
87	1558	13416	13416
88	1558	16120	16120
89	1558	11837	11837
90	1558	14515	14515
0	1559	2490642	348000
1	1559	15288	15288
2	1559	19148	19148
3	1559	15934	15934
4	1559	17194	17194
5	1559	15535	15535
6	1559	17185	17185
7	1559	18005	18005
8	1559	20417	20417
9	1559	17023	17023
10	1559	16293	16293
11	1559	16835	16835
12	1559	20262	20262
13	1559	21051	21051
14	1559	28466	28466
15	1559	25380	25380
16	1559	21396	21396
17	1559	20561	20561
18	1559	22820	22820
19	1559	20230	20230
20	1559	21724	21724
21	1559	21010	21010
22	1559	24449	24449
23	1559	25520	25520
24	1559	26311	26311
25	1559	19815	19815
26	1559	21678	21678
27	1559	19851	19851
28	1559	16343	16343
29	1559	16522	16522
30	1559	16837	16837
31	1559	17815	17815
32	1559	17178	17178
33	1559	16588	16588
34	1559	15741	15741
35	1559	20143	20143
36	1559	20098	20098
37	1559	17269	17269
38	1559	21892	21892
39	1559	26475	26475
40	1559	23490	23490
41	1559	21896	21896
42	1559	19652	19652
43	1559	19603	19603
44	1559	20555	20555
45	1559	20017	20017
46	1559	23443	23443
47	1559	19352	19352
48	1559	19911	19911
49	1559	16014	16014
50	1559	18478	18478
51	1559	19757	19757
52	1559	19512	19512
53	1559	19039	19039
54	1559	17621	17621
55	1559	25715	25715
56	1559	22319	22319
57	1559	15698	15698
58	1559	20692	20692
59	1559	12073	12073
60	1559	11817	11817
61	1559	16470	16470
62	1559	15131	15131
63	1559	16159	16159
64	1559	14017	14017
65	1559	11708	11708
66	1559	15367	15367
67	1559	9653	9653
68	1559	12175	12175
69	1559	12525	12525
70	1559	14366	14366
71	1559	14278	14278
72	1559	15626	15626
73	1559	10774	10774
74	1559	11545	11545
75	1559	14577	14577
76	1559	12330	12330
77	1559	15584	15584
78	1559	15058	15058
79	1559	16006	16006
80	1559	12786	12786
81	1559	17762	17762
82	1559	19108	19108
83	1559	12800	12800
84	1559	14283	14283
85	1559	12453	12453
86	1559	14312	14312
87	1559	13320	13320
88	1559	15964	15964
89	1559	11781	11781
90	1559	14408	14408
0	1560	2501948	345084
1	1560	15027	15027
2	1560	18807	18807
3	1560	15768	15768
4	1560	17303	17303
5	1560	15637	15637
6	1560	16996	16996
7	1560	17722	17722
8	1560	20230	20230
9	1560	16933	16933
10	1560	15979	15979
11	1560	16634	16634
12	1560	19665	19665
13	1560	20799	20799
14	1560	28094	28094
15	1560	25314	25314
16	1560	21426	21426
17	1560	20465	20465
18	1560	22723	22723
19	1560	19995	19995
20	1560	21629	21629
21	1560	20912	20912
22	1560	23974	23974
23	1560	25375	25375
24	1560	26279	26279
25	1560	19856	19856
26	1560	21435	21435
27	1560	19790	19790
28	1560	16304	16304
29	1560	16208	16208
30	1560	16763	16763
31	1560	17442	17442
32	1560	17094	17094
33	1560	16384	16384
34	1560	15758	15758
35	1560	20049	20049
36	1560	19826	19826
37	1560	16832	16832
38	1560	21828	21828
39	1560	26302	26302
40	1560	23343	23343
41	1560	21970	21970
42	1560	19388	19388
43	1560	19496	19496
44	1560	20322	20322
45	1560	19784	19784
46	1560	23369	23369
47	1560	19487	19487
48	1560	20197	20197
49	1560	15896	15896
50	1560	18416	18416
51	1560	19693	19693
52	1560	19257	19257
53	1560	18793	18793
54	1560	17235	17235
55	1560	25486	25486
56	1560	21945	21945
57	1560	15637	15637
58	1560	20568	20568
59	1560	11963	11963
60	1560	11826	11826
61	1560	16399	16399
62	1560	15057	15057
63	1560	16177	16177
64	1560	14136	14136
65	1560	11531	11531
66	1560	15484	15484
67	1560	9939	9939
68	1560	12050	12050
69	1560	12430	12430
70	1560	13876	13876
71	1560	14261	14261
72	1560	15668	15668
73	1560	10686	10686
74	1560	11455	11455
75	1560	14477	14477
76	1560	12530	12530
77	1560	15365	15365
78	1560	14852	14852
79	1560	15998	15998
80	1560	12953	12953
81	1560	17577	17577
82	1560	19389	19389
83	1560	12686	12686
84	1560	14123	14123
85	1560	12200	12200
86	1560	13918	13918
87	1560	13059	13059
88	1560	15895	15895
89	1560	11821	11821
90	1560	14336	14336
0	1561	2494461	344222
1	1561	15252	15252
2	1561	19056	19056
3	1561	15926	15926
4	1561	17465	17465
5	1561	15777	15777
6	1561	17231	17231
7	1561	18051	18051
8	1561	20052	20052
9	1561	16737	16737
10	1561	16118	16118
11	1561	16524	16524
12	1561	20266	20266
13	1561	21182	21182
14	1561	28604	28604
15	1561	25438	25438
16	1561	21154	21154
17	1561	20541	20541
18	1561	22720	22720
19	1561	19859	19859
20	1561	21554	21554
21	1561	20650	20650
22	1561	24169	24169
23	1561	25340	25340
24	1561	25870	25870
25	1561	19790	19790
26	1561	21812	21812
27	1561	19734	19734
28	1561	16274	16274
29	1561	16177	16177
30	1561	16995	16995
31	1561	17642	17642
32	1561	17342	17342
33	1561	16771	16771
34	1561	15905	15905
35	1561	20239	20239
36	1561	19850	19850
37	1561	17171	17171
38	1561	21653	21653
39	1561	26418	26418
40	1561	23213	23213
41	1561	22178	22178
42	1561	19511	19511
43	1561	19602	19602
44	1561	20536	20536
45	1561	20196	20196
46	1561	23696	23696
47	1561	19440	19440
48	1561	20293	20293
49	1561	16212	16212
50	1561	18029	18029
51	1561	19933	19933
52	1561	19352	19352
53	1561	18991	18991
54	1561	17468	17468
55	1561	25354	25354
56	1561	22134	22134
57	1561	16079	16079
58	1561	20678	20678
59	1561	12114	12114
60	1561	11781	11781
61	1561	16262	16262
62	1561	15169	15169
63	1561	16106	16106
64	1561	14059	14059
65	1561	11723	11723
66	1561	15480	15480
67	1561	9744	9744
68	1561	12363	12363
69	1561	12425	12425
70	1561	14062	14062
71	1561	14385	14385
72	1561	15725	15725
73	1561	10777	10777
74	1561	11710	11710
75	1561	14227	14227
76	1561	12302	12302
77	1561	15264	15264
78	1561	15044	15044
79	1561	16018	16018
80	1561	12935	12935
81	1561	17851	17851
82	1561	19317	19317
83	1561	12662	12662
84	1561	14207	14207
85	1561	12215	12215
86	1561	14098	14098
87	1561	13222	13222
88	1561	16054	16054
89	1561	11505	11505
90	1561	14433	14433
0	1562	2492811	347175
1	1562	15277	15277
2	1562	19202	19202
3	1562	15908	15908
4	1562	17432	17432
5	1562	15570	15570
6	1562	17055	17055
7	1562	18207	18207
8	1562	20404	20404
9	1562	16976	16976
10	1562	16151	16151
11	1562	16598	16598
12	1562	20216	20216
13	1562	21289	21289
14	1562	28427	28427
15	1562	25385	25385
16	1562	21202	21202
17	1562	20401	20401
18	1562	22866	22866
19	1562	19895	19895
20	1562	21696	21696
21	1562	20760	20760
22	1562	24168	24168
23	1562	25588	25588
24	1562	26313	26313
25	1562	19927	19927
26	1562	21653	21653
27	1562	19971	19971
28	1562	16341	16341
29	1562	16496	16496
30	1562	16796	16796
31	1562	17548	17548
32	1562	17387	17387
33	1562	16746	16746
34	1562	15973	15973
35	1562	20230	20230
36	1562	19961	19961
37	1562	16947	16947
38	1562	21889	21889
39	1562	26444	26444
40	1562	23126	23126
41	1562	22312	22312
42	1562	19415	19415
43	1562	19709	19709
44	1562	20301	20301
45	1562	19655	19655
46	1562	23428	23428
47	1562	19435	19435
48	1562	20189	20189
49	1562	16036	16036
50	1562	18638	18638
51	1562	19891	19891
52	1562	19432	19432
53	1562	18962	18962
54	1562	17437	17437
55	1562	25240	25240
56	1562	21976	21976
57	1562	15783	15783
58	1562	20678	20678
59	1562	12198	12198
60	1562	11906	11906
61	1562	16621	16621
62	1562	15269	15269
63	1562	16214	16214
64	1562	13759	13759
65	1562	11640	11640
66	1562	15342	15342
67	1562	10036	10036
68	1562	12216	12216
69	1562	12626	12626
70	1562	13957	13957
71	1562	14381	14381
72	1562	15786	15786
73	1562	10701	10701
74	1562	11572	11572
75	1562	14471	14471
76	1562	12443	12443
77	1562	15411	15411
78	1562	14994	14994
79	1562	15732	15732
80	1562	12787	12787
81	1562	17921	17921
82	1562	19312	19312
83	1562	12765	12765
84	1562	14380	14380
85	1562	11979	11979
86	1562	14043	14043
87	1562	13321	13321
88	1562	16089	16089
89	1562	11754	11754
90	1562	14529	14529
0	1563	2506828	346001
1	1563	14954	14954
2	1563	18946	18946
3	1563	15773	15773
4	1563	17267	17267
5	1563	15735	15735
6	1563	16848	16848
7	1563	17865	17865
8	1563	20078	20078
9	1563	16861	16861
10	1563	15550	15550
11	1563	16814	16814
12	1563	19975	19975
13	1563	20930	20930
14	1563	28302	28302
15	1563	24539	24539
16	1563	21345	21345
17	1563	20182	20182
18	1563	22888	22888
19	1563	19698	19698
20	1563	21533	21533
21	1563	20575	20575
22	1563	24177	24177
23	1563	25232	25232
24	1563	25982	25982
25	1563	19404	19404
26	1563	21478	21478
27	1563	19943	19943
28	1563	16553	16553
29	1563	16465	16465
30	1563	16831	16831
31	1563	17218	17218
32	1563	17162	17162
33	1563	16400	16400
34	1563	15872	15872
35	1563	19899	19899
36	1563	19675	19675
37	1563	17230	17230
38	1563	21712	21712
39	1563	25975	25975
40	1563	23161	23161
41	1563	21732	21732
42	1563	19436	19436
43	1563	19483	19483
44	1563	20170	20170
45	1563	19824	19824
46	1563	23264	23264
47	1563	19351	19351
48	1563	19711	19711
49	1563	15970	15970
50	1563	18284	18284
51	1563	19517	19517
52	1563	19216	19216
53	1563	18908	18908
54	1563	16878	16878
55	1563	25300	25300
56	1563	21757	21757
57	1563	15600	15600
58	1563	20470	20470
59	1563	12047	12047
60	1563	11926	11926
61	1563	16204	16204
62	1563	15180	15180
63	1563	16051	16051
64	1563	14005	14005
65	1563	11711	11711
66	1563	15220	15220
67	1563	9700	9700
68	1563	12164	12164
69	1563	12735	12735
70	1563	13925	13925
71	1563	14311	14311
72	1563	15529	15529
73	1563	10468	10468
74	1563	11439	11439
75	1563	14422	14422
76	1563	12415	12415
77	1563	15494	15494
78	1563	15017	15017
79	1563	15752	15752
80	1563	12916	12916
81	1563	17744	17744
82	1563	19108	19108
83	1563	12654	12654
84	1563	13981	13981
85	1563	12192	12192
86	1563	13961	13961
87	1563	13162	13162
88	1563	15829	15829
89	1563	11569	11569
90	1563	14347	14347
0	1564	2530628	342475
1	1564	14864	14864
2	1564	18806	18806
3	1564	15776	15776
4	1564	16814	16814
5	1564	15353	15353
6	1564	16817	16817
7	1564	17803	17803
8	1564	19876	19876
9	1564	16566	16566
10	1564	15745	15745
11	1564	16451	16451
12	1564	19688	19688
13	1564	20748	20748
14	1564	27995	27995
15	1564	24366	24366
16	1564	20550	20550
17	1564	19915	19915
18	1564	22593	22593
19	1564	19418	19418
20	1564	21057	21057
21	1564	20359	20359
22	1564	23800	23800
23	1564	24971	24971
24	1564	25548	25548
25	1564	19506	19506
26	1564	21045	21045
27	1564	19591	19591
28	1564	16053	16053
29	1564	16003	16003
30	1564	16621	16621
31	1564	17462	17462
32	1564	16916	16916
33	1564	16030	16030
34	1564	15568	15568
35	1564	19531	19531
36	1564	19193	19193
37	1564	16654	16654
38	1564	21345	21345
39	1564	25562	25562
40	1564	22499	22499
41	1564	21634	21634
42	1564	19248	19248
43	1564	19048	19048
44	1564	19991	19991
45	1564	19519	19519
46	1564	22983	22983
47	1564	19310	19310
48	1564	19446	19446
49	1564	15663	15663
50	1564	17815	17815
51	1564	19359	19359
52	1564	19018	19018
53	1564	18497	18497
54	1564	17103	17103
55	1564	24728	24728
56	1564	21596	21596
57	1564	15438	15438
58	1564	20268	20268
59	1564	11932	11932
60	1564	11599	11599
61	1564	15968	15968
62	1564	14886	14886
63	1564	15683	15683
64	1564	13540	13540
65	1564	11321	11321
66	1564	14870	14870
67	1564	9704	9704
68	1564	11922	11922
69	1564	12391	12391
70	1564	13670	13670
71	1564	13854	13854
72	1564	15464	15464
73	1564	10467	10467
74	1564	11457	11457
75	1564	14122	14122
76	1564	12330	12330
77	1564	14973	14973
78	1564	14650	14650
79	1564	15462	15462
80	1564	12595	12595
81	1564	17515	17515
82	1564	18572	18572
83	1564	12351	12351
84	1564	14123	14123
85	1564	12082	12082
86	1564	13884	13884
87	1564	12864	12864
88	1564	15379	15379
89	1564	11312	11312
90	1564	14212	14212
0	1565	2535995	332098
1	1565	15010	15010
2	1565	18557	18557
3	1565	15514	15514
4	1565	16849	16849
5	1565	15149	15149
6	1565	16631	16631
7	1565	17848	17848
8	1565	19627	19627
9	1565	16468	16468
10	1565	15842	15842
11	1565	16535	16535
12	1565	19373	19373
13	1565	20260	20260
14	1565	27561	27561
15	1565	24801	24801
16	1565	20741	20741
17	1565	19966	19966
18	1565	22369	22369
19	1565	19588	19588
20	1565	20885	20885
21	1565	20244	20244
22	1565	23826	23826
23	1565	24699	24699
24	1565	25425	25425
25	1565	19161	19161
26	1565	21253	21253
27	1565	19560	19560
28	1565	15909	15909
29	1565	15943	15943
30	1565	16547	16547
31	1565	17222	17222
32	1565	16850	16850
33	1565	16357	16357
34	1565	15406	15406
35	1565	19634	19634
36	1565	19264	19264
37	1565	16677	16677
38	1565	21367	21367
39	1565	25629	25629
40	1565	22877	22877
41	1565	21367	21367
42	1565	18954	18954
43	1565	19141	19141
44	1565	19710	19710
45	1565	19348	19348
46	1565	23004	23004
47	1565	19004	19004
48	1565	19566	19566
49	1565	15532	15532
50	1565	17998	17998
51	1565	19164	19164
52	1565	18980	18980
53	1565	18170	18170
54	1565	17202	17202
55	1565	24838	24838
56	1565	21659	21659
57	1565	15140	15140
58	1565	19965	19965
59	1565	11707	11707
60	1565	11602	11602
61	1565	15832	15832
62	1565	14855	14855
63	1565	15878	15878
64	1565	13520	13520
65	1565	11373	11373
66	1565	14786	14786
67	1565	9645	9645
68	1565	11994	11994
69	1565	12017	12017
70	1565	13576	13576
71	1565	13970	13970
72	1565	15333	15333
73	1565	10388	10388
74	1565	11397	11397
75	1565	14220	14220
76	1565	11880	11880
77	1565	15338	15338
78	1565	14651	14651
79	1565	15243	15243
80	1565	12560	12560
81	1565	17464	17464
82	1565	18815	18815
83	1565	12621	12621
84	1565	13951	13951
85	1565	12002	12002
86	1565	13633	13633
87	1565	12752	12752
88	1565	15469	15469
89	1565	11532	11532
90	1565	13739	13739
0	1566	2577419	327034
1	1566	14474	14474
2	1566	18196	18196
3	1566	15177	15177
4	1566	16314	16314
5	1566	14756	14756
6	1566	16112	16112
7	1566	17407	17407
8	1566	19156	19156
9	1566	15997	15997
10	1566	15141	15141
11	1566	16073	16073
12	1566	18887	18887
13	1566	19864	19864
14	1566	26764	26764
15	1566	24159	24159
16	1566	20294	20294
17	1566	19620	19620
18	1566	21788	21788
19	1566	18834	18834
20	1566	20475	20475
21	1566	19795	19795
22	1566	23139	23139
23	1566	24112	24112
24	1566	24791	24791
25	1566	18914	18914
26	1566	20734	20734
27	1566	18961	18961
28	1566	15749	15749
29	1566	15522	15522
30	1566	15966	15966
31	1566	16512	16512
32	1566	16193	16193
33	1566	15713	15713
34	1566	14850	14850
35	1566	19375	19375
36	1566	18856	18856
37	1566	16361	16361
38	1566	20749	20749
39	1566	24807	24807
40	1566	22147	22147
41	1566	20753	20753
42	1566	18642	18642
43	1566	18780	18780
44	1566	19035	19035
45	1566	18931	18931
46	1566	22254	22254
47	1566	18526	18526
48	1566	18846	18846
49	1566	15155	15155
50	1566	17257	17257
51	1566	18633	18633
52	1566	18214	18214
53	1566	17849	17849
54	1566	16697	16697
55	1566	24492	24492
56	1566	21232	21232
57	1566	14796	14796
58	1566	19735	19735
59	1566	11467	11467
60	1566	11046	11046
61	1566	15489	15489
62	1566	14133	14133
63	1566	15160	15160
64	1566	13057	13057
65	1566	11082	11082
66	1566	14437	14437
67	1566	9235	9235
68	1566	11770	11770
69	1566	12028	12028
70	1566	13331	13331
71	1566	13365	13365
72	1566	14789	14789
73	1566	10187	10187
74	1566	11047	11047
75	1566	13658	13658
76	1566	11966	11966
77	1566	14664	14664
78	1566	14143	14143
79	1566	15211	15211
80	1566	12259	12259
81	1566	16979	16979
82	1566	18177	18177
83	1566	12345	12345
84	1566	13561	13561
85	1566	11663	11663
86	1566	13392	13392
87	1566	12493	12493
88	1566	15103	15103
89	1566	11039	11039
90	1566	13648	13648
0	1567	2608889	314728
1	1567	14033	14033
2	1567	17638	17638
3	1567	14588	14588
4	1567	16102	16102
5	1567	14596	14596
6	1567	16038	16038
7	1567	17086	17086
8	1567	18566	18566
9	1567	15927	15927
10	1567	14950	14950
11	1567	15677	15677
12	1567	18474	18474
13	1567	19413	19413
14	1567	26083	26083
15	1567	23648	23648
16	1567	19649	19649
17	1567	18943	18943
18	1567	21155	21155
19	1567	18577	18577
20	1567	19835	19835
21	1567	19311	19311
22	1567	22725	22725
23	1567	23421	23421
24	1567	24329	24329
25	1567	18679	18679
26	1567	19948	19948
27	1567	18687	18687
28	1567	15401	15401
29	1567	15238	15238
30	1567	15798	15798
31	1567	16013	16013
32	1567	15852	15852
33	1567	15601	15601
34	1567	14635	14635
35	1567	18453	18453
36	1567	18483	18483
37	1567	15880	15880
38	1567	20593	20593
39	1567	24424	24424
40	1567	21668	21668
41	1567	20763	20763
42	1567	18202	18202
43	1567	18467	18467
44	1567	18937	18937
45	1567	18509	18509
46	1567	22083	22083
47	1567	18221	18221
48	1567	18843	18843
49	1567	14854	14854
50	1567	16901	16901
51	1567	18207	18207
52	1567	18116	18116
53	1567	17285	17285
54	1567	16406	16406
55	1567	23514	23514
56	1567	20511	20511
57	1567	14733	14733
58	1567	19145	19145
59	1567	11195	11195
60	1567	11019	11019
61	1567	15216	15216
62	1567	13919	13919
63	1567	15151	15151
64	1567	12966	12966
65	1567	11101	11101
66	1567	14055	14055
67	1567	9245	9245
68	1567	11325	11325
69	1567	11642	11642
70	1567	12905	12905
71	1567	13195	13195
72	1567	14571	14571
73	1567	9696	9696
74	1567	10727	10727
75	1567	13443	13443
76	1567	11690	11690
77	1567	14177	14177
78	1567	14018	14018
79	1567	14856	14856
80	1567	12205	12205
81	1567	16555	16555
82	1567	17546	17546
83	1567	11832	11832
84	1567	13152	13152
85	1567	11521	11521
86	1567	13200	13200
87	1567	12208	12208
88	1567	14376	14376
89	1567	10807	10807
90	1567	13687	13687
0	1568	2623564	305111
1	1568	14140	14140
2	1568	17834	17834
3	1568	14480	14480
4	1568	15903	15903
5	1568	14248	14248
6	1568	15571	15571
7	1568	16475	16475
8	1568	18613	18613
9	1568	15694	15694
10	1568	14733	14733
11	1568	15348	15348
12	1568	18470	18470
13	1568	19506	19506
14	1568	26031	26031
15	1568	23372	23372
16	1568	19470	19470
17	1568	18607	18607
18	1568	21384	21384
19	1568	18587	18587
20	1568	19818	19818
21	1568	19345	19345
22	1568	22324	22324
