SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L1T2147	18.65761	0.7741702	0.9660476	0.8024369	0.878449	0.7926415	0.8624965	0.9200373	1.031313	0.8663027	0.8258898	0.8544923	1.019614	1.065177	1.421952	1.285041	1.096074	1.04928	1.181042	1.024652	1.104918	1.073405	1.261252	1.32842	1.380084	1.019055	1.131953	1.014297	0.8249942	0.8327186	0.8682618	0.8984315	0.8602016	0.8393794	0.8065229	1.013681	1.010547	0.886733	1.103015	1.324446	1.193356	1.133632	0.9928589	0.9995197	1.046873	1.024596	1.198674	1.009987	1.022693	0.8244345	0.9380048	1.005509	1.003046	0.973492	0.8860614	1.318681	1.148409	0.7974552	1.042451	0.6163248	0.5934316	0.7987986	0.7721552	0.8145272	0.7018524	0.5859312	0.7726589	0.4984445	0.6267359	0.645431	0.7118157	0.7292235	0.7942647	0.5455742	0.5774232	0.7488702	0.6330609	0.7743941	0.7626397	0.7925855	0.6556742	0.9003906	0.967167	0.6551145	0.7152301	0.6228177	0.7020203	0.6673727	0.7926415	0.5817331	0.7269285
L1T2148	18.61549	0.7710602	0.9681233	0.8078521	0.8781317	0.7933481	0.8704038	0.9225395	1.029107	0.8432439	0.8302519	0.8528758	1.010123	1.071555	1.430457	1.294658	1.083259	1.075307	1.180418	1.048035	1.116579	1.083763	1.25725	1.310562	1.350993	1.028939	1.134106	1.008499	0.8324919	0.8388759	0.8651958	0.9082036	0.8646358	0.8362999	0.8058921	1.009563	0.9934352	0.8626198	1.120443	1.325906	1.186354	1.132538	1.000267	0.9938831	1.046411	1.030171	1.189042	1.015723	1.027651	0.82174	0.9445474	1.009507	1.013035	0.9621873	0.8924676	1.296338	1.144466	0.7871322	1.054755	0.609445	0.5975731	0.8011321	0.7619323	0.819164	0.7038606	0.6035091	0.7746442	0.4992936	0.6265249	0.6334689	0.7134925	0.7220045	0.8033721	0.5438133	0.5779172	0.7271565	0.6354849	0.7958681	0.7562763	0.7995081	0.6467408	0.9054596	0.9713153	0.6537968	0.7267645	0.620701	0.7043646	0.6624208	0.7946921	0.5914691	0.7381324
L1T2149	18.58287	0.7781972	0.9716639	0.8103104	0.8834791	0.7876456	0.8678443	0.9222286	1.038646	0.8608142	0.8229083	0.8568212	1.018456	1.057993	1.444757	1.280648	1.098317	1.070309	1.18982	1.021099	1.110859	1.087688	1.266701	1.315742	1.373726	1.007826	1.141622	1.002652	0.8239768	0.8366871	0.8644136	0.8913527	0.8713874	0.8455731	0.8000747	1.018568	1.00074	0.8742557	1.109228	1.341613	1.222046	1.13493	1.001134	0.9950036	1.054168	1.023686	1.187177	1.005689	1.017837	0.8224583	0.9419128	1.00732	0.9812247	0.9687956	0.8891593	1.297914	1.152083	0.809748	1.037971	0.6185872	0.5905795	0.8218397	0.7629561	0.8155408	0.7044099	0.5824809	0.7852272	0.497558	0.610826	0.6375402	0.7063783	0.7223506	0.7897827	0.5459247	0.5741011	0.7381541	0.6353468	0.7806718	0.7663867	0.7985562	0.6519939	0.9015885	0.9815622	0.6505879	0.7167828	0.6244924	0.7040725	0.6696534	0.8029429	0.5849555	0.7263999
L1T2150	18.54008	0.7698237	0.9641003	0.807581	0.8757571	0.7870778	0.8704352	0.9181081	1.030092	0.8815832	0.821586	0.8560381	1.008692	1.055805	1.444246	1.290023	1.089304	1.055356	1.17972	1.027067	1.120564	1.083478	1.255123	1.319826	1.349908	1.01295	1.133168	1.017039	0.8311654	0.8381118	0.8777738	0.8938515	0.8823114	0.8453944	0.7979456	1.014406	1.004547	0.8733483	1.10471	1.313496	1.200504	1.12835	1.012165	1.008916	1.045553	1.027179	1.19098	1.017319	1.04208	0.8196813	0.9248864	1.019	0.9893092	0.9700944	0.8991734	1.300723	1.152775	0.7992901	1.071322	0.6113998	0.5861349	0.8076931	0.770552	0.8001304	0.7009194	0.5966666	0.7811957	0.5033377	0.6243404	0.6453478	0.7020958	0.7173892	0.7958729	0.5424955	0.5858548	0.7374443	0.6443954	0.7936881	0.7526817	0.8111663	0.660193	0.903879	0.9767047	0.6435551	0.7245597	0.6254608	0.7011995	0.6756545	0.8061245	0.5821575	0.7288172
L1T2151	18.49018	0.7699321	0.9848858	0.8104046	0.8809503	0.7982066	0.8618383	0.9312036	1.032441	0.8679092	0.8300787	0.8715629	1.003323	1.058917	1.445316	1.284719	1.08039	1.054532	1.189215	1.026314	1.094442	1.084324	1.277636	1.321257	1.380673	1.000063	1.132554	1.022716	0.8219842	0.8502025	0.8819621	0.8953405	0.869989	0.8241764	0.7954522	1.012092	1.003492	0.8717316	1.101975	1.339526	1.204842	1.125865	0.9991074	1.007314	1.059704	1.024909	1.209002	1.012148	1.032328	0.8129341	0.9430643	1.011137	0.9954536	0.9705518	0.8956778	1.308272	1.144977	0.809449	1.056837	0.6106281	0.59309	0.8141708	0.767515	0.8298538	0.7027591	0.603433	0.7825798	0.4995537	0.6187788	0.6388464	0.712034	0.7249065	0.7984877	0.5422184	0.5846582	0.7434002	0.6385091	0.774148	0.7460983	0.7963516	0.6468284	0.8991629	0.9693151	0.659195	0.7127086	0.6275478	0.7043892	0.6694255	0.7981504	0.5910664	0.7227143
L1T2152	18.51108	0.7739037	0.9763041	0.7996854	0.8765771	0.7920926	0.8744239	0.925534	1.040843	0.873574	0.8332299	0.8560085	1.011775	1.074331	1.429155	1.288291	1.087194	1.061525	1.179951	1.034214	1.118188	1.079884	1.261659	1.329315	1.367052	1.006562	1.132977	1.023561	0.8328899	0.8417294	0.8863798	0.8862665	0.8611648	0.8399162	0.8037085	1.020048	1.002199	0.8706275	1.104249	1.343367	1.208283	1.130541	1.000103	1.002482	1.039993	1.030531	1.180348	1.006789	1.023221	0.8140778	0.9332968	1.015912	0.9869001	0.9586819	0.8858132	1.30274	1.1455	0.8199141	1.060392	0.5996082	0.5978517	0.800592	0.7816666	0.8050684	0.6987685	0.5933753	0.7614379	0.4999946	0.6149073	0.6397823	0.7188839	0.7297066	0.7956623	0.5419819	0.5823827	0.737696	0.6372891	0.7809299	0.7621745	0.8050684	0.6606343	0.9053053	0.9725643	0.6629575	0.7264768	0.6255032	0.6976919	0.6787665	0.8085248	0.5865191	0.7332763
L1T2153	18.60816	0.7643199	0.9732225	0.8140749	0.8695995	0.7908825	0.8662863	0.9213539	1.037316	0.8621162	0.8275562	0.8614308	1.016694	1.06245	1.417533	1.273124	1.086899	1.061022	1.176184	1.034003	1.123459	1.069134	1.257586	1.310369	1.386572	1.017951	1.131628	1.02949	0.8364675	0.839438	0.8715988	0.891021	0.8566895	0.8445792	0.7973376	1.015666	0.999214	0.8852515	1.120146	1.320023	1.19395	1.132085	1.005041	1.000699	1.053196	1.03246	1.191436	1.012467	1.021607	0.8065917	0.9245528	1.015037	0.9908739	0.9597413	0.9055876	1.308598	1.150079	0.8115615	1.064164	0.6123127	0.5950042	0.810419	0.7660336	0.8095621	0.7032542	0.5834651	0.7869981	0.5062905	0.6088853	0.6395038	0.708681	0.7210769	0.7949955	0.5428499	0.5839792	0.7366147	0.6255655	0.7865411	0.7697466	0.7839705	0.6453876	0.9066159	0.980363	0.643731	0.7293599	0.6311637	0.7102234	0.6661807	0.7931104	0.5838078	0.7267322
L1T2154	18.53663	0.7736531	0.9777755	0.803309	0.8980573	0.7922097	0.8630831	0.925343	1.030786	0.8488622	0.8420408	0.8631987	1.005408	1.063274	1.45302	1.292428	1.088999	1.059633	1.19346	1.028416	1.108076	1.065182	1.267628	1.324974	1.360237	1.011651	1.124436	1.009166	0.8308259	0.8321555	0.8649908	0.9084051	0.8670141	0.8322133	0.8012857	1.028705	1.002518	0.8609442	1.112932	1.341681	1.206293	1.133974	1.016334	0.9874873	1.031827	1.025988	1.187447	1.024369	1.023849	0.8202469	0.9297365	0.9991647	1.006506	0.9752319	0.9000228	1.313181	1.154843	0.8068353	1.062234	0.6146215	0.5911512	0.8156222	0.7669473	0.8106507	0.7106995	0.5832893	0.7854461	0.5061725	0.6143903	0.635028	0.7100058	0.7248626	0.7849836	0.537736	0.5753695	0.7324356	0.6386699	0.7859664	0.773075	0.7997248	0.659192	0.8884611	0.9701447	0.6495958	0.7228971	0.6201134	0.7043984	0.6651463	0.8055635	0.5868156	0.7306435
L1T2155	18.58023	0.7866321	0.9606812	0.8083226	0.8751435	0.7992266	0.8501294	0.9415562	1.048843	0.8719949	0.831121	0.8760764	1.003712	1.060854	1.44452	1.287031	1.101378	1.071641	1.175488	1.024528	1.115489	1.075431	1.267497	1.323823	1.357991	1.013858	1.142427	1.010943	0.8363687	0.8334534	0.8668638	0.8973005	0.8698375	0.8235993	0.8139785	1.01345	0.9847624	0.8605665	1.111757	1.3377	1.205458	1.111815	0.995666	0.9859286	1.051875	1.021263	1.18161	1.005695	1.021088	0.8289636	0.9413813	1.008144	1.00068	0.9711183	0.8943268	1.305689	1.137879	0.7995765	1.036598	0.6135742	0.5966649	0.8327537	0.7571283	0.818235	0.6992285	0.5893181	0.7782941	0.5080369	0.6261687	0.6464599	0.7058173	0.729432	0.7963695	0.5370159	0.5855281	0.7466912	0.6416203	0.7760784	0.7564869	0.7895475	0.6589378	0.9042975	0.9800395	0.6525822	0.7036016	0.6090262	0.706517	0.6780044	0.7938623	0.5870441	0.7346797
L1T2156	18.58464	0.7787286	0.9768812	0.8112367	0.8689897	0.7817158	0.874027	0.9314285	1.021104	0.8743198	0.8180311	0.8625466	1.003298	1.071594	1.419752	1.283921	1.095023	1.047403	1.195007	1.036977	1.115524	1.089751	1.259613	1.312446	1.375939	0.9977918	1.128527	1.013724	0.82793	0.838356	0.8693997	0.9132709	0.8650067	0.8259971	0.7937819	1.023798	0.9970889	0.8729726	1.105683	1.339214	1.218671	1.142643	0.9988461	1.011146	1.047169	1.01923	1.195183	1.014075	1.030476	0.8113538	0.9503476	1.020401	1.002946	0.9672167	0.8986862	1.321466	1.152249	0.8057894	1.051152	0.6280787	0.5942235	0.8068437	0.7593409	0.8032121	0.6901076	0.5874876	0.7642611	0.5156771	0.6263216	0.6339946	0.715704	0.7164655	0.8016307	0.5341862	0.585379	0.731343	0.626263	0.783883	0.7606295	0.7857574	0.6503365	0.8930632	0.9802785	0.6506879	0.7219713	0.6197614	0.7022908	0.6641597	0.7873974	0.5904749	0.7273015
L1T2157	18.51096	0.769785	0.97723	0.7995735	0.8598669	0.7859031	0.8759849	0.9421882	1.043553	0.8759849	0.8439876	0.8589117	1.008511	1.071132	1.449309	1.278697	1.101936	1.05776	1.184197	1.029584	1.104264	1.085758	1.267175	1.328364	1.360361	1.009108	1.129516	1.02839	0.8354511	0.8371823	0.8774176	0.9027289	0.8756267	0.8432116	0.7981408	1.020928	0.9984222	0.8638665	1.121039	1.314753	1.184735	1.152857	1.002601	0.9969895	1.055134	1.017047	1.192495	1.038777	1.014481	0.8056626	0.9509636	1.005825	0.9961538	0.9692307	0.9047586	1.301501	1.149753	0.8036329	1.05979	0.6114105	0.5902183	0.8083489	0.7741429	0.81599	0.7023281	0.5844874	0.7820825	0.4891523	0.6118284	0.645915	0.708238	0.726147	0.7902012	0.5415657	0.5859201	0.7291318	0.6401245	0.7851867	0.7674569	0.7905594	0.6617346	0.8934163	0.9788418	0.6489595	0.7048353	0.6214395	0.6986866	0.670092	0.7980811	0.5859201	0.7284154
L1T2158	18.5085	0.7710069	0.9818415	0.8043062	0.8785893	0.7932065	0.859988	0.9200609	1.048074	0.8793821	0.8357759	0.8595001	1.007639	1.076251	1.432114	1.283121	1.092473	1.070091	1.175539	1.029107	1.123821	1.078385	1.283182	1.338681	1.378018	1.020203	1.145045	1.023557	0.8296161	0.8432774	0.8746251	0.8852369	0.8624275	0.8394352	0.7891203	1.01264	0.9938561	0.8691972	1.107476	1.332582	1.203898	1.123577	1.018739	1.001724	1.056308	1.029839	1.176941	1.011421	1.022581	0.810527	0.9460417	1.013128	0.9890991	0.9562877	0.8987762	1.313249	1.147728	0.8084534	1.052648	0.6168299	0.596521	0.8026596	0.780704	0.8325435	0.6876367	0.5837746	0.7768617	0.5062592	0.6139025	0.6355532	0.7097142	0.7138004	0.7878395	0.5353503	0.5701743	0.7437454	0.636346	0.7850951	0.7586264	0.7917427	0.6471408	0.9139622	0.964277	0.6604362	0.7075797	0.6173788	0.7052012	0.6632416	0.8061359	0.5903613	0.740696
L1T2159	18.57707	0.7636959	0.9743179	0.8038872	0.8631036	0.7955064	0.8850651	0.9316797	1.047421	0.8638377	0.8290297	0.8611461	1.007902	1.063448	1.436671	1.268626	1.089814	1.058738	1.183472	1.043567	1.120463	1.073114	1.271562	1.33604	1.364669	1.012307	1.128293	1.006006	0.833679	0.8374718	0.8676305	0.906476	0.8712398	0.8383282	0.8072518	1.017323	0.9908349	0.8731362	1.108778	1.343319	1.181881	1.138631	0.9959124	0.9915078	1.041976	1.025092	1.185185	1.017935	1.029007	0.8040708	0.9374912	1.019709	1.011695	0.9589021	0.9108805	1.297622	1.150377	0.7983816	1.059778	0.6098434	0.5888607	0.82279	0.7738508	0.8083529	0.70815	0.595651	0.7830881	0.5004031	0.6076411	0.6488724	0.7124321	0.7209353	0.8052942	0.5390039	0.5891666	0.7418568	0.6338236	0.791836	0.7615548	0.8008285	0.6502794	0.8918554	0.9589633	0.658599	0.7029502	0.6146761	0.7020326	0.6626977	0.7955064	0.5876372	0.7186107
L1T2160	18.54227	0.7678535	0.9774251	0.8012197	0.885221	0.8018981	0.8786218	0.9136532	1.038175	0.870234	0.8280483	0.8604893	1.00339	1.046193	1.420868	1.274884	1.062598	1.050448	1.195323	1.010051	1.095964	1.090784	1.278276	1.316329	1.36863	1.009558	1.131119	1.006844	0.8289734	0.860181	0.8821989	0.9065606	0.8729477	0.8403833	0.7972108	1.020104	1.002095	0.8675203	1.088748	1.3344	1.188847	1.144256	1.010298	1.006721	1.054025	1.028369	1.204759	1.012456	1.029972	0.8192905	0.9524467	1.017637	1.005857	0.978967	0.9067456	1.323977	1.142097	0.8148499	1.055506	0.6215605	0.5929433	0.8065237	0.7729109	0.8128763	0.7002577	0.6071285	0.7658182	0.4958669	0.6096572	0.6555434	0.7103724	0.7203021	0.7843207	0.5381142	0.5807316	0.7260996	0.6316135	0.7827172	0.7721708	0.7977659	0.6526447	0.8951507	0.9737863	0.6412348	0.7161699	0.6214371	0.6989626	0.6720106	0.8116428	0.5809783	0.7259145
L1T2161	18.53975	0.7672216	0.9712869	0.7971149	0.8748129	0.7835888	0.8547399	0.9341673	1.036262	0.8602986	0.8378168	0.8612868	0.9925335	1.062449	1.42784	1.268553	1.105066	1.060535	1.182084	1.028727	1.112786	1.093578	1.285599	1.314319	1.370153	1.01835	1.130574	1.011927	0.8280582	0.8463401	0.8761717	0.8918596	0.8598045	0.8317023	0.8057	1.014398	0.9985245	0.8696248	1.118407	1.328216	1.220439	1.135947	0.9980921	1.004516	1.053494	1.028171	1.197525	1.014459	1.030147	0.806997	0.9525727	1.014212	1.004207	0.9724604	0.8971094	1.31049	1.159479	0.8030442	1.054235	0.6180636	0.5992876	0.8132969	0.7619717	0.8190408	0.699838	0.5923084	0.7709274	0.4950932	0.6100344	0.64351	0.7124994	0.7327577	0.8142233	0.5383274	0.5708766	0.7319548	0.6332573	0.7830329	0.7465309	0.7932856	0.656295	0.8984064	0.9786985	0.650551	0.7183669	0.6180019	0.6944646	0.6724769	0.7864299	0.5935437	0.7428251
L1T2162	18.48834	0.7834946	0.9747438	0.7979167	0.8818782	0.7902667	0.8585521	0.9509788	1.046541	0.8755451	0.8495853	0.8671426	1.009858	1.066606	1.420072	1.273218	1.090246	1.056448	1.162482	1.032056	1.112067	1.095701	1.263185	1.338431	1.380756	1.024155	1.114262	1.020017	0.8298961	0.8492718	0.8613738	0.9058941	0.8697762	0.8418727	0.7914581	1.02334	1.005908	0.8653869	1.10774	1.336989	1.204306	1.133449	1.005406	1.012868	1.040584	1.029548	1.186936	1.032369	1.025346	0.8048142	0.9563087	1.013182	0.9949974	0.9621402	0.8988085	1.3289	1.147809	0.8055667	1.05463	0.6155716	0.5820873	0.8066326	0.7744025	0.8221207	0.7068068	0.5906151	0.7728348	0.4969344	0.6315613	0.6450428	0.6990315	0.710381	0.799986	0.5396362	0.5762558	0.7495087	0.6340694	0.7886364	0.7467497	0.7954085	0.6521911	0.895297	0.9704799	0.6471747	0.7100048	0.612499	0.6911934	0.6729463	0.7803594	0.5873545	0.7448059
L1T2163	18.6527	0.7710489	0.951224	0.8182586	0.8731272	0.795156	0.8723739	0.9298165	1.0189	0.866096	0.8308143	0.8669749	0.9953575	1.076468	1.422693	1.279494	1.083687	1.07314	1.1739	1.019025	1.135166	1.087454	1.274033	1.316094	1.381698	1.021787	1.1513	1.028819	0.8352716	0.8322582	0.8587509	0.8891358	0.8587509	0.8338905	0.7943399	1.021348	1.009985	0.8893242	1.10183	1.321054	1.213137	1.124933	1.013626	1.000568	1.031455	1.027626	1.204725	1.000631	1.014505	0.8277382	0.9453228	1.005088	1.004147	0.9644076	0.8907681	1.312516	1.143139	0.7930215	1.067741	0.6093308	0.5898694	0.7970394	0.7761968	0.8171913	0.6940194	0.5942639	0.7704839	0.5061853	0.6191871	0.6456169	0.7061357	0.7256599	0.7970394	0.5474309	0.5830893	0.7395968	0.6264694	0.7864925	0.757991	0.7756318	0.6530876	0.886248	0.9738872	0.6483164	0.7137947	0.6061291	0.6931405	0.6719213	0.7930843	0.5768742	0.7209515
L1T2164	18.59922	0.7673015	0.9688227	0.8053932	0.880445	0.8004274	0.8733421	0.9301653	1.030674	0.8629706	0.8333648	0.8590735	1.001697	1.063109	1.419888	1.267836	1.103086	1.063235	1.196807	1.034886	1.111446	1.104783	1.285624	1.327488	1.394494	1.019486	1.127915	1.007417	0.8309762	0.8468791	0.8635364	0.9059652	0.8593878	0.8370105	0.7933245	1.020554	1.014646	0.8750393	1.108555	1.313785	1.202778	1.135709	0.9835313	1.002954	1.037463	1.03036	1.204098	1.027217	1.038846	0.7975988	0.9522912	1.006474	1.010371	0.9668112	0.9068452	1.306745	1.164875	0.801496	1.061475	0.6131121	0.5685461	0.8059589	0.768873	0.8113018	0.7004211	0.5890377	0.7783644	0.4860142	0.6212836	0.6321579	0.7067698	0.7264442	0.7932617	0.5163744	0.5716261	0.7401471	0.6390722	0.7748444	0.7563015	0.7977874	0.643158	0.8855365	0.9697655	0.6569866	0.7011754	0.623735	0.7038783	0.6725124	0.8014332	0.5736376	0.7224841
L1T2165	18.66059	0.7666613	0.9788235	0.8093294	0.9013015	0.7809254	0.8724633	0.9425432	1.036934	0.8719672	0.832586	0.8593156	0.991413	1.056407	1.427087	1.27074	1.077928	1.061431	1.1859	1.027631	1.120906	1.111293	1.280663	1.32637	1.357813	1.032283	1.144721	1.019445	0.8485245	0.8338264	0.8735796	0.885549	0.8675019	0.8211748	0.7935149	1.004561	1.004871	0.8768666	1.087106	1.328913	1.211637	1.124193	0.9966845	0.9938317	1.053183	1.033585	1.195513	1.020561	1.046919	0.8140428	0.9388221	0.9881261	0.9945759	0.97349	0.8955959	1.31775	1.135108	0.7963678	1.060501	0.6061598	0.5816629	0.7968639	0.7736073	0.8195623	0.6936666	0.5807326	0.7768942	0.5017842	0.6114933	0.6352461	0.7114037	0.7249235	0.7896699	0.5378785	0.5741588	0.7365208	0.6281761	0.7747236	0.7685219	0.7946933	0.6458511	0.9055187	0.9723736	0.6536653	0.7062562	0.620858	0.6888913	0.6620997	0.7898559	0.5796163	0.7347223
L1T2166	18.6667	0.7814575	0.9815513	0.8035284	0.8802311	0.8064389	0.8635566	0.9309822	1.054798	0.872288	0.8189296	0.8573112	1.01005	1.06359	1.42673	1.271142	1.076626	1.056738	1.181888	1.032424	1.117009	1.097242	1.277872	1.311282	1.388106	1.000045	1.139201	1.013627	0.8227496	0.8439717	0.8669521	0.8999979	0.8692562	0.8204455	0.7971012	1.027755	0.9917379	0.8753197	1.099243	1.325955	1.200503	1.132592	0.9974982	1.003683	1.046915	1.027148	1.177461	1.016356	1.03303	0.8251143	0.931346	1.011565	0.9831885	0.9682118	0.8887806	1.306552	1.158665	0.8028615	1.056617	0.6029495	0.585608	0.7991628	0.7661776	0.812563	0.6984488	0.5962797	0.7828521	0.492049	0.6218068	0.6381782	0.7086961	0.7195497	0.7957066	0.5295211	0.5814243	0.7318585	0.6310233	0.7934631	0.7747271	0.7906133	0.6562472	0.8964811	0.9707584	0.6449086	0.7128192	0.6114383	0.7025114	0.6600066	0.7907346	0.572511	0.7390133
L1T2167	18.67509	0.7722166	0.9662617	0.7981058	0.8768263	0.7859044	0.8496983	0.9260653	1.029003	0.8675978	0.8324182	0.8573784	0.999769	1.056378	1.429418	1.28616	1.092301	1.064802	1.192266	1.024667	1.132683	1.08617	1.277118	1.332489	1.355467	1.022747	1.138505	1.022376	0.8398505	0.8389834	0.8791179	0.9014148	0.8662972	0.8330376	0.803618	1.026711	1.000822	0.8752159	1.087037	1.323384	1.184028	1.126738	1.010484	0.9958051	1.05322	1.03117	1.189231	1.017792	1.030179	0.8129084	0.9465661	1.007263	1.011599	0.9731985	0.9037684	1.311368	1.165757	0.8008929	1.043186	0.6062903	0.592169	0.8118555	0.75921	0.8164388	0.6925051	0.5908064	0.7714114	0.5027955	0.612422	0.6469822	0.6926909	0.7247117	0.8087587	0.533206	0.5768708	0.7359841	0.6344712	0.770792	0.7597674	0.7770476	0.6440712	0.9025916	0.9663855	0.6531139	0.7105904	0.6174388	0.6871786	0.6637668	0.7906734	0.5818257	0.7246498
L1T2168	18.6581	0.7727663	0.9875565	0.8057625	0.8755961	0.7884458	0.8516675	0.9266647	1.027668	0.8718179	0.8254091	0.8660247	1.01243	1.06904	1.435461	1.282319	1.092338	1.070866	1.176844	1.037744	1.093157	1.10191	1.275266	1.298565	1.373121	1.016649	1.139125	1.019482	0.8442371	0.8450557	0.8772333	0.913378	0.8697399	0.8238349	0.8058884	1.027668	0.9888789	0.8701807	1.101469	1.329924	1.201654	1.146115	0.9912088	0.9971279	1.039759	1.024772	1.20241	1.018978	1.021875	0.8111779	0.9435406	0.9992059	1.010352	0.9544344	0.8982652	1.309081	1.158394	0.8037475	1.037932	0.6133895	0.5925465	0.7997174	0.773459	0.8044401	0.69185	0.5909093	0.7687362	0.4878276	0.6156565	0.6427965	0.7087259	0.725224	0.8050698	0.5405334	0.5658473	0.72938	0.6361846	0.7852973	0.7760407	0.7990247	0.6490305	0.900784	0.9633131	0.6445596	0.6968246	0.6039441	0.6910314	0.6816489	0.7876901	0.5868792	0.7223274
L1T2169	18.58359	0.7679897	0.9717179	0.8078901	0.8813516	0.7973867	0.8760688	0.9388405	1.041264	0.883589	0.8454288	0.8558079	1.009878	1.075322	1.416465	1.278118	1.092103	1.067926	1.196826	1.022743	1.116279	1.091543	1.277186	1.311306	1.384022	1.008449	1.136043	1.012861	0.8515817	0.8433157	0.8625201	0.8948382	0.8722777	0.8403325	0.7989405	1.01802	1.000556	0.8808544	1.106895	1.319448	1.213606	1.140642	0.9971995	1.002669	1.049654	1.030823	1.181661	1.021127	1.023303	0.8220603	0.9395242	1.008138	1.000307	0.9555589	0.895584	1.310871	1.155061	0.8162804	1.056802	0.592664	0.5892458	0.8013643	0.7684247	0.8192636	0.6999974	0.591421	0.7706621	0.5041622	0.6208802	0.6400225	0.7095685	0.7196368	0.7916067	0.5320055	0.5771265	0.7342421	0.6297677	0.7791767	0.7576727	0.774329	0.6434407	0.886075	0.9685483	0.6486613	0.7096928	0.6131114	0.7031049	0.6738322	0.7896801	0.5748269	0.7273435
L1T2170	18.55882	0.7810297	0.9719049	0.7861395	0.8818682	0.7735913	0.8681557	0.9428629	1.038009	0.8724894	0.8438355	0.8596178	0.9953843	1.076689	1.421506	1.284317	1.089302	1.062977	1.180374	1.019446	1.106378	1.079082	1.267952	1.319115	1.380628	1.00347	1.129404	1.015306	0.8291527	0.8556075	0.8843908	0.8988148	0.8846495	0.8358149	0.8046384	1.037039	1.002241	0.8664093	1.097711	1.329465	1.228044	1.125071	0.9941554	1.007868	1.050493	1.016018	1.200166	1.022033	1.023844	0.81447	0.9427982	1.006186	0.9891102	0.968024	0.9051536	1.309737	1.16582	0.8047678	1.055668	0.6169326	0.585368	0.8164752	0.7627895	0.8167986	0.6926747	0.5781883	0.7792186	0.5023816	0.6093002	0.6474623	0.7129847	0.718806	0.7943541	0.5512161	0.5718496	0.7486889	0.6393124	0.7752083	0.7459076	0.7867863	0.6569058	0.9103928	0.9798608	0.6486266	0.723075	0.6096883	0.6874355	0.6615629	0.786851	0.5798701	0.7380164
L1T2171	18.39786	0.7764731	0.9756467	0.8094212	0.8723479	0.797048	0.8700146	0.9187298	1.02316	0.8660552	0.8393997	0.8490155	1.028321	1.052643	1.417618	1.265109	1.073643	1.060845	1.21491	1.023513	1.11953	1.111116	1.292896	1.343025	1.396195	0.9977771	1.130065	1.024433	0.8375614	0.840531	0.8755296	0.9086191	0.8896704	0.8365009	0.8052496	1.022241	1.005767	0.8600454	1.092167	1.333622	1.211233	1.122216	1.010009	1.000535	1.042674	1.02217	1.216465	1.026766	1.028251	0.8139463	0.9542233	1.009302	1.007817	0.9741619	0.909114	1.31432	1.189032	0.8051789	1.051371	0.6039549	0.5865617	0.8127443	0.7689784	0.819037	0.699759	0.5842992	0.7852404	0.5053933	0.61852	0.6458118	0.7038599	0.7291013	0.7888463	0.528655	0.5816124	0.7304446	0.6405797	0.7785942	0.7640291	0.7924522	0.652458	0.9002053	0.9735255	0.6454582	0.7200511	0.6269338	0.7044255	0.6712653	0.7784528	0.5654918	0.7301618
L1T2172	18.47662	0.7729749	0.9554189	0.8017742	0.884371	0.7780184	0.8587879	0.9255232	1.05395	0.8651471	0.8114226	0.8754535	1.016014	1.050149	1.435285	1.270383	1.093275	1.078291	1.210592	1.032022	1.123025	1.128141	1.276596	1.337777	1.411383	1.017257	1.122586	1.029683	0.826407	0.8367864	0.8868562	0.8929231	0.8598112	0.8307927	0.7990697	1.02654	0.9922586	0.8641969	1.119809	1.3244	1.202113	1.137571	1.003881	1.002711	1.035165	1.025517	1.202332	1.036554	1.01119	0.8191707	0.9378762	1.011044	1.01236	0.9626553	0.9018406	1.311682	1.161984	0.8063791	1.071859	0.6154561	0.6003987	0.8003854	0.7613529	0.8084988	0.699588	0.5861452	0.7805036	0.5007708	0.6114359	0.6448401	0.7111369	0.7316034	0.8015549	0.5369526	0.5833676	0.7320419	0.6395042	0.7765565	0.7589407	0.7881055	0.6419164	0.8991361	0.9775666	0.6375307	0.7119409	0.618453	0.6786098	0.6706425	0.7853279	0.5734268	0.7306532
