SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L2T2160	19.08498	0.7758387	0.964896	0.792002	0.874032	0.7993313	0.8699548	0.9309191	1.03086	0.8509277	0.8361235	0.8557816	1.008386	1.069691	1.425963	1.27496	1.076098	1.035277	1.150604	1.018628	1.096532	1.073768	1.22681	1.288745	1.327672	0.9887769	1.10692	1.019162	0.835541	0.8212707	0.8570921	0.8859239	0.8618003	0.8303474	0.8202999	1.024841	1.010474	0.8618489	1.088718	1.339079	1.174388	1.105755	0.9974653	0.9932425	1.039548	1.017366	1.1773	1.008581	1.025569	0.8086993	0.9122318	1.00761	0.9753803	0.9634399	0.8943696	1.293162	1.114928	0.8025834	1.034452	0.6163413	0.6026535	0.8212222	0.7625392	0.814087	0.6966725	0.5848399	0.7862745	0.5002374	0.6274567	0.6409503	0.7166218	0.7230774	0.7866628	0.5354277	0.597654	0.7384641	0.6376983	0.7850125	0.7658398	0.795788	0.6577932	0.9053393	0.9809137	0.6452703	0.7284652	0.6258549	0.7114767	0.6642973	0.796419	0.5947417	0.7169616
L2T2161	19.19232	0.7668125	0.9658321	0.795543	0.8687814	0.7979291	0.8700962	0.9177207	1.015064	0.8420961	0.8345483	0.8567536	1.018618	1.054166	1.444853	1.266529	1.059474	1.054312	1.152142	1.019008	1.096337	1.072671	1.227475	1.287516	1.317464	0.9992861	1.11825	0.9995296	0.8328439	0.8256857	0.8632788	0.8845102	0.8590423	0.8349866	0.8106387	1.03201	0.9908617	0.8648858	1.109436	1.321311	1.178974	1.125846	0.9882809	0.9871609	1.037415	1.023342	1.176441	0.9978252	1.016232	0.8082526	0.917185	0.9994809	0.9867226	0.9500547	0.8890876	1.286445	1.124337	0.797783	1.054361	0.618826	0.5996885	0.8357657	0.7718281	0.8167743	0.711348	0.5955494	0.7675916	0.4950413	0.6281269	0.6376226	0.7006836	0.7182628	0.7821516	0.5322449	0.5812328	0.7378385	0.6435147	0.7803499	0.7597029	0.792816	0.6627496	0.9035989	0.954973	0.6494556	0.7226941	0.6270556	0.7057966	0.6653792	0.7994873	0.5835215	0.7324819
L2T2162	19.05789	0.7716227	0.9737818	0.7865649	0.8838845	0.7916921	0.8542443	0.9223143	1.022857	0.8514609	0.8308055	0.8554162	1.023638	1.050544	1.428689	1.266131	1.072517	1.042731	1.171156	1.022515	1.107383	1.061335	1.238005	1.315304	1.327658	1.001859	1.118565	1.002641	0.8232856	0.8382766	0.8648405	0.8867655	0.8541954	0.8488729	0.8068297	1.01226	0.9943884	0.8634733	1.092733	1.339621	1.178041	1.117442	1.002885	1.001615	1.047174	1.035016	1.168519	1.008598	1.036529	0.8180119	0.9226561	1.001762	0.9875521	0.952101	0.8926252	1.28415	1.131261	0.7955009	1.051667	0.6078934	0.5853824	0.8213324	0.7476957	0.8223578	0.6969606	0.5940255	0.7821702	0.5083276	0.6281093	0.6309415	0.7209853	0.722792	0.7994562	0.5378213	0.5936837	0.7315327	0.6274257	0.7757733	0.7633703	0.7804122	0.6466161	0.8963852	0.9791532	0.6475439	0.719618	0.6246423	0.7153698	0.66483	0.7940848	0.5855778	0.7358786
L2T2163	19.06163	0.7679222	0.9635966	0.7956013	0.8609082	0.7836825	0.8740089	0.9285791	1.033976	0.843227	0.8413063	0.8647498	1.022304	1.051756	1.43222	1.279542	1.072589	1.055942	1.156119	1.0193	1.11332	1.058897	1.234231	1.304463	1.316283	0.9862521	1.110857	1.002603	0.8290427	0.8324411	0.8698226	0.8853367	0.8594306	0.8331798	0.7982608	1.032991	1.004032	0.8525847	1.10475	1.326971	1.17838	1.128834	0.9912757	1.002406	1.022698	1.023978	1.187246	0.9941322	1.031465	0.8107214	0.9318297	1.011567	0.9854148	0.9545836	0.8914438	1.294662	1.125091	0.8149569	1.052445	0.6109099	0.5862844	0.8228371	0.7668387	0.8208671	0.7019751	0.5955928	0.7743741	0.5037889	0.6249957	0.6351907	0.708427	0.7159624	0.7904792	0.5419584	0.5891409	0.7436907	0.6316938	0.7761471	0.7579242	0.794961	0.6590774	0.8951869	0.9767959	0.6541031	0.7209367	0.6247002	0.7102985	0.6649383	0.7913657	0.5893379	0.72138
L2T2164	19.15187	0.7716392	0.9696939	0.8073539	0.8626494	0.7906704	0.8627493	0.9312818	1.042122	0.861101	0.8304811	0.8405712	1.019844	1.072642	1.425345	1.276242	1.077438	1.037127	1.157409	1.027787	1.098617	1.080435	1.228888	1.290977	1.324144	0.9984655	1.113752	0.9975164	0.8266849	0.823538	0.8615006	0.8780842	0.8595525	0.830581	0.8018094	1.020294	1.008705	0.8588532	1.101414	1.323745	1.179837	1.118497	0.9865273	0.9970669	1.030684	1.022042	1.185781	0.9934205	1.028985	0.8170943	0.9224405	1.00431	0.9948191	0.961452	0.8901223	1.288629	1.140775	0.7913198	1.038926	0.6175911	0.5854228	0.8164949	0.7646461	0.8176438	0.6987111	0.5919164	0.7756352	0.5021049	0.6251336	0.6411179	0.7105993	0.7115484	0.7801308	0.5422653	0.5877705	0.7426178	0.637921	0.778932	0.7520585	0.8000112	0.6555536	0.8935689	0.9740396	0.6481609	0.7057042	0.6141445	0.7233368	0.6633959	0.7867243	0.5910672	0.7277325
L2T2165	19.04683	0.7597013	0.963683	0.7985525	0.8752926	0.7873581	0.8673906	0.9101422	1.025531	0.8656684	0.8390753	0.8522959	1.017021	1.043715	1.43162	1.274493	1.098978	1.053542	1.148214	1.004408	1.103791	1.068536	1.258942	1.295717	1.334416	0.9975195	1.117467	1.004358	0.827425	0.8218531	0.8706325	0.8997076	0.8615148	0.8321865	0.8118237	1.010841	1.005118	0.8573106	1.094166	1.345712	1.171616	1.114478	0.9946322	0.9955947	1.025176	1.026341	1.187268	0.9948855	1.023758	0.8052894	0.9241226	0.998026	0.9901241	0.9712303	0.8903873	1.301643	1.116353	0.8091898	1.045995	0.6123502	0.5869222	0.8159773	0.7611702	0.8248923	0.7001834	0.5877326	0.7758091	0.5022802	0.6251149	0.6470985	0.7124922	0.7172536	0.7977927	0.5396625	0.5816036	0.7334121	0.6405642	0.7765183	0.7740362	0.8066064	0.6654858	0.9077615	0.9681405	0.6412734	0.7218631	0.6146803	0.7174056	0.6602178	0.8001734	0.5891509	0.7257128
L2T2166	19.03125	0.7724116	0.9709243	0.800697	0.8736	0.7850344	0.8658203	0.9191966	1.004619	0.8601529	0.8221815	0.8493849	1.014666	1.068352	1.427972	1.284124	1.095194	1.030483	1.166861	1.013687	1.114103	1.064024	1.253263	1.299787	1.352854	1.009359	1.10385	1.01142	0.8264063	0.8174415	0.8632957	0.8903961	0.8671598	0.831713	0.8013668	1.031205	1.002095	0.8558766	1.102923	1.334615	1.165985	1.117658	0.9895236	1.006011	1.024301	1.023631	1.179535	1.00024	1.020024	0.7989968	0.9233699	1.005083	0.9899873	0.9679361	0.9029158	1.306587	1.136978	0.7950811	1.062993	0.6202169	0.5963108	0.8113104	0.7643743	0.8239847	0.7117707	0.5832244	0.766126	0.5046539	0.6211443	0.6421651	0.7151196	0.723054	0.7877651	0.5426254	0.5856974	0.7322248	0.6421135	0.7742664	0.7546367	0.7995635	0.6569002	0.8924054	0.965463	0.6428348	0.7170259	0.6250084	0.704094	0.6719445	0.8046126	0.5883765	0.7223842
L2T2167	19.09291	0.7692595	0.9603112	0.7905226	0.8834695	0.7882594	0.8679959	0.9244693	1.034311	0.8616275	0.8277329	0.8517328	1.013837	1.048469	1.432362	1.27931	1.0891	1.058784	1.155626	1.014995	1.0891	1.070942	1.235784	1.298941	1.328994	1.004101	1.115574	1.008048	0.8253119	0.8269435	0.8661538	0.9069431	0.8566802	0.8288908	0.7898384	1.025837	0.9981005	0.8717327	1.109521	1.333152	1.1841	1.121679	1.010522	1.005101	1.031837	1.029153	1.179468	1.008469	1.021153	0.798891	0.9331535	1.01089	0.9911006	0.9547323	0.9053115	1.302415	1.134574	0.7947331	1.049837	0.6072603	0.590313	0.8205224	0.7613122	0.8108383	0.697523	0.5968393	0.7709437	0.4913135	0.612576	0.6392075	0.7021546	0.7242597	0.7977857	0.5358396	0.5806815	0.7495754	0.6265233	0.778891	0.7568385	0.7859436	0.652418	0.8922063	0.9764691	0.6580495	0.7073651	0.626576	0.6999967	0.6587864	0.7906805	0.5899972	0.707523
L2T2168	19.1067	0.7650134	0.979187	0.7945862	0.8638586	0.7872603	0.8608421	0.9123924	1.027829	0.8427429	0.8309461	0.8506075	1.016301	1.072646	1.427088	1.271467	1.079325	1.066828	1.167936	1.01253	1.100441	1.088913	1.243726	1.304757	1.342625	1.004666	1.133676	0.9981481	0.8500149	0.8232971	0.8676293	0.8801802	0.8793184	0.8345552	0.8054134	1.010322	0.9986867	0.8639125	1.09974	1.324634	1.183072	1.112992	1.002134	0.9979326	1.028259	1.022011	1.180056	1.014362	1.027775	0.8098304	0.9272596	1.001111	0.9921689	0.9579097	0.8808805	1.282241	1.124519	0.787799	1.04248	0.6119784	0.5824057	0.8224352	0.770023	0.8154326	0.6956871	0.5949027	0.779719	0.5013903	0.6145102	0.6378344	0.7011276	0.7270375	0.7953942	0.529778	0.5857993	0.7323703	0.6364339	0.774871	0.7614044	0.7966331	0.660997	0.9034506	0.9616265	0.6457528	0.7172338	0.6153182	0.700966	0.6667608	0.7846747	0.5814899	0.7290305
L2T2169	19.22154	0.7610108	0.9655895	0.7971971	0.8739691	0.7850433	0.8569758	0.9235189	1.01305	0.8578557	0.8341532	0.8501015	1.006835	1.06073	1.425012	1.274382	1.089107	1.062269	1.173633	1.006835	1.10522	1.077833	1.232862	1.311339	1.335096	0.9984211	1.109125	0.9942965	0.8442172	0.8328883	0.8498816	0.8764988	0.8485617	0.8310735	0.8025865	1.037082	1.00876	0.8592856	1.10192	1.336086	1.189251	1.119024	0.9932517	0.9917668	1.029823	1.020804	1.178527	0.989677	1.014094	0.8116605	0.9270385	1.001171	0.989787	0.9650396	0.8944269	1.29429	1.132937	0.807151	1.038457	0.6063669	0.5822244	0.8160051	0.7556214	0.8247492	0.6858886	0.585799	0.7727796	0.5044625	0.6217103	0.6321042	0.701507	0.7185002	0.778554	0.5442784	0.585799	0.7416528	0.6389785	0.7789939	0.7516068	0.7946673	0.6490425	0.9009713	0.9686692	0.6541019	0.711241	0.6223152	0.7021119	0.6597664	0.7916426	0.5790897	0.7187752
L2T2170	19.2779	0.749798	0.9671987	0.7909636	0.8761053	0.7869959	0.8639816	0.9098314	1.032061	0.8693271	0.8255714	0.8443632	1.000098	1.059284	1.416108	1.268914	1.090089	1.060166	1.168508	1.00346	1.10563	1.082154	1.258058	1.297846	1.341436	0.9994368	1.111747	0.9953037	0.8384115	0.8220445	0.8564869	0.883104	0.8639265	0.8189033	0.8030874	1.013434	0.9975631	0.8602343	1.105079	1.333942	1.189724	1.11588	0.9899031	0.9980591	1.032612	1.014206	1.178593	1.018669	1.016355	0.809535	0.9195855	0.9940362	0.985219	0.9563975	0.8993058	1.298838	1.138694	0.8012137	1.029305	0.5986371	0.5776961	0.8234222	0.7549231	0.8137232	0.6906121	0.5867338	0.7746517	0.5083152	0.6201292	0.6197434	0.7137024	0.7126002	0.7905228	0.5395063	0.5794595	0.7409257	0.6360553	0.7869408	0.756411	0.7857284	0.6478484	0.8912049	0.958657	0.6483444	0.710451	0.6191372	0.7054913	0.6558942	0.7935537	0.5930712	0.7312267
L2T2171	19.03829	0.7638688	0.9598166	0.7991072	0.8859546	0.7764104	0.8513822	0.9149778	1.033013	0.8704164	0.8133691	0.8536574	0.9963868	1.056597	1.438393	1.278128	1.08329	1.064588	1.18279	1.01026	1.112701	1.07147	1.260148	1.305708	1.353432	0.9998274	1.128739	1.000882	0.8292957	0.8246897	0.8667539	0.8908381	0.878685	0.8263546	0.8173646	1.019805	1.005488	0.8558771	1.098328	1.333011	1.212978	1.132956	0.9982181	0.9939451	1.036287	1.01581	1.181291	1.012702	1.017641	0.8033247	0.9252441	1.010094	0.9764646	0.9704713	0.8999945	1.288893	1.126075	0.8209162	1.038229	0.6164779	0.585346	0.8119262	0.7648122	0.8134801	0.692948	0.5900075	0.7719709	0.5044364	0.611206	0.6378429	0.7009391	0.7286304	0.7874536	0.5393974	0.5674771	0.7302397	0.6432258	0.7845679	0.7553783	0.7916156	0.6537696	0.9026027	0.9635346	0.650107	0.7107615	0.6225267	0.6993853	0.6593744	0.7938353	0.5912838	0.7118159
L2T2172	19.06568	0.7654109	0.9794358	0.7903572	0.8941607	0.7833254	0.8512441	0.9196093	1.025645	0.8711676	0.8179265	0.8462771	1.011972	1.062981	1.422275	1.280187	1.073919	1.067222	1.181852	1.012195	1.111422	1.073026	1.247092	1.30357	1.328349	1.01186	1.118343	1.008456	0.8255723	0.845161	0.8656426	0.8979556	0.8715025	0.8367339	0.8021886	1.020622	0.9876954	0.8686563	1.106232	1.339455	1.195191	1.116389	0.9736317	0.9991919	1.030221	1.028491	1.177053	1.01426	1.030556	0.7935383	0.9352356	0.9934436	1.001759	0.9626933	0.8939932	1.302287	1.127495	0.8111179	1.046573	0.603511	0.5919587	0.8092204	0.7563142	0.8068207	0.6978829	0.5891125	0.7722195	0.5012144	0.6135007	0.6398422	0.7079284	0.709491	0.7933709	0.5373782	0.5795692	0.7398507	0.6284573	0.7753448	0.7608904	0.7890178	0.6672999	0.9050991	0.9779289	0.6476554	0.7021243	0.606134	0.709491	0.6639514	0.7871761	0.5773369	0.7274054
L2T2173	18.90693	0.7784383	0.9578772	0.7892137	0.8760408	0.7929567	0.8688383	0.9188022	1.038182	0.8698024	0.8227309	0.8599344	1.016858	1.052814	1.427288	1.284429	1.085878	1.051113	1.180134	1.01941	1.113157	1.07238	1.275355	1.305072	1.344431	1.022019	1.123648	1.006083	0.8225608	0.8426938	0.8621462	0.9097282	0.8826195	0.8283455	0.7995354	1.014703	0.9879349	0.8585733	1.10516	1.336831	1.188981	1.135501	0.9843053	0.9984835	1.03529	1.03909	1.194426	1.008238	1.049865	0.8193281	0.921014	0.9943435	0.9869141	0.9558923	0.9033196	1.287321	1.150417	0.794885	1.048221	0.606372	0.5887911	0.807702	0.7598365	0.8070215	0.6958646	0.5853883	0.7687971	0.5021341	0.6301346	0.6370536	0.6992674	0.7247881	0.7880794	0.5330992	0.5883941	0.729155	0.6206069	0.7723133	0.7647138	0.7843364	0.6492468	0.9059284	0.9769894	0.6476588	0.7154872	0.6203233	0.7073773	0.6710245	0.78876	0.5867494	0.7301191
L2T2174	19.02533	0.7637148	0.9702933	0.7932342	0.8685834	0.785079	0.8631849	0.9218218	1.021579	0.8688131	0.8360201	0.8446922	1.010208	1.069476	1.424112	1.277318	1.077919	1.045987	1.162342	1.009921	1.111918	1.083375	1.250211	1.316831	1.344685	1.003259	1.115134	1.012046	0.8383748	0.8334358	0.8723738	0.8772555	0.8700192	0.8445199	0.796278	1.033238	1.002225	0.8584756	1.106289	1.331993	1.180777	1.117374	0.9807458	1.009748	1.047997	1.021407	1.170784	1.01239	1.01865	0.8148282	0.9292303	1.013883	1.00458	0.961851	0.9004575	1.299602	1.123519	0.8029974	1.042828	0.6088813	0.5838415	0.8226962	0.7617047	0.8160917	0.690031	0.5772944	0.765208	0.5011411	0.6143373	0.6394345	0.704159	0.7178276	0.7812886	0.5375523	0.5857941	0.7345973	0.6370224	0.7795657	0.7755455	0.7948423	0.6607988	0.8944847	0.9867186	0.6426506	0.7077197	0.615371	0.7026658	0.6680925	0.7843324	0.5867705	0.7263273
L2T2175	18.91582	0.7640056	0.9776894	0.7857993	0.8672055	0.7871396	0.8695946	0.9197086	1.044819	0.8523461	0.8227438	0.8550849	1.009273	1.072265	1.426851	1.260659	1.070051	1.055016	1.190383	1.015566	1.118591	1.088232	1.261649	1.309316	1.354768	0.9966278	1.110491	1.007058	0.8375449	0.8406334	0.8586395	0.9072967	0.886377	0.836904	0.7913352	1.034038	0.9945883	0.86604	1.113871	1.338161	1.179136	1.125351	1.006068	1.013177	1.028444	1.024424	1.162528	0.9966861	1.033281	0.811439	0.9136483	1.01003	0.9893438	0.9644033	0.9004205	1.315551	1.128498	0.7977451	1.051578	0.6070205	0.5848188	0.8196554	0.7635394	0.8011832	0.6863871	0.5900051	0.7631315	0.4935064	0.6169268	0.6377882	0.7102204	0.7189612	0.8091664	0.5352293	0.5690854	0.7239726	0.6412262	0.7800887	0.7745528	0.7887129	0.6526476	0.9077628	0.9793793	0.6429744	0.7050925	0.6207727	0.7034026	0.6700709	0.8057867	0.5961236	0.7348695
L2T2176	18.67976	0.7651301	0.9749278	0.8089381	0.8900845	0.7816428	0.873695	0.9247119	1.044552	0.8625428	0.819659	0.8524996	1.011588	1.064639	1.433957	1.269938	1.088607	1.069321	1.195693	1.021324	1.123542	1.088052	1.26273	1.335496	1.348867	1.016456	1.108015	1.004441	0.8468927	0.8349394	0.874496	0.8991418	0.8727708	0.8430109	0.8160854	1.022494	0.9857103	0.8741879	1.09902	1.342644	1.217504	1.119907	0.9946445	0.9968626	1.030504	1.034509	1.185342	1.014423	1.032045	0.816147	0.9288401	1.000498	0.9908244	0.968027	0.9177494	1.304443	1.141287	0.7952596	1.046462	0.6085674	0.581457	0.8220004	0.769135	0.8146682	0.7016054	0.596799	0.7690734	0.5024054	0.6355546	0.6433796	0.7017287	0.7332137	0.800312	0.5325966	0.5855851	0.7337683	0.6448584	0.7771449	0.7534233	0.7876194	0.6574894	0.9067204	0.9871275	0.6347536	0.7016054	0.6123259	0.7087527	0.6544703	0.7678411	0.5891588	0.7173788
L2T2177	18.5645	0.7787928	0.9788835	0.8197404	0.8620909	0.7808095	0.8630554	0.9328504	1.037543	0.8663873	0.8321913	0.8484125	1.015535	1.076298	1.418697	1.290681	1.064549	1.051572	1.196598	1.018604	1.120929	1.105058	1.264727	1.309445	1.366526	1.028775	1.090766	1.033597	0.8545502	0.8473603	0.8654228	0.8897984	0.8480617	0.8411349	0.7920328	1.037981	1.003522	0.8781367	1.100937	1.354338	1.18783	1.134344	1.014219	1.006679	1.05166	1.029739	1.215362	1.008783	1.029651	0.8104461	0.9108422	0.979585	1.004925	0.9631884	0.9049675	1.306552	1.163367	0.8140411	1.03877	0.6022887	0.5781761	0.8106215	0.7716029	0.8214064	0.7112776	0.5969401	0.768271	0.5109239	0.6215788	0.6481464	0.7173277	0.7381083	0.8187759	0.5399467	0.5887856	0.7311814	0.6341173	0.7753732	0.7641499	0.7912437	0.6524429	0.894621	0.975727	0.6567393	0.7236408	0.6136874	0.7015449	0.6632278	0.7671311	0.5758964	0.7292524
L2T2178	62.25751	0.339182	0.4658237	0.3813617	0.4015792	0.357347	0.4035291	0.4292885	0.4790626	0.4040423	0.3875193	0.395319	0.4593582	0.5101585	0.6506548	0.5892839	0.524321	0.4636685	0.5750188	0.4665421	0.534789	0.517445	0.6076541	0.5960573	0.642342	0.4916857	0.5015379	0.4723918	0.411534	0.3818749	0.4189232	0.4118419	0.3708938	0.3825932	0.3677123	0.4852202	0.4602818	0.4069158	0.5042062	0.6026254	0.578816	0.5212422	0.4724944	0.4743417	0.476189	0.4820387	0.5818948	0.4603845	0.4717761	0.3673018	0.4406801	0.4601792	0.4515585	0.4631554	0.416768	0.603549	0.5359179	0.3788987	0.4747522	0.2900237	0.2846871	0.3648388	0.358168	0.3794118	0.3189645	0.2604672	0.3568339	0.2374787	0.2787348	0.3012101	0.3341533	0.3337428	0.3829011	0.2494861	0.2746297	0.3469817	0.2991575	0.3410293	0.3089071	0.3685333	0.2921789	0.4293911	0.462437	0.3066493	0.33754	0.2922815	0.3393873	0.3081887	0.343595	0.2512308	0.3457502
L2T2201	18.30835	0.7825644	0.9745719	0.8134782	0.8778257	0.7972339	0.8679711	0.9298887	1.040494	0.8487119	0.8428621	0.8622563	1.049989	1.075503	1.438639	1.2847	1.096607	1.048999	1.169144	1.0346	1.107362	1.056019	1.250456	1.299144	1.334378	1.000041	1.135801	1.005846	0.8404772	0.8424121	0.846012	0.9023948	0.8946551	0.8398922	0.8141982	1.030415	0.9944612	0.8767908	1.113482	1.348687	1.189394	1.129951	0.9877114	0.9973411	1.040089	1.030685	1.191868	1.001706	1.03451	0.8035786	0.9489229	1.012685	0.9850115	0.9702971	0.9059046	1.294194	1.131031	0.8170331	1.070328	0.6275005	0.5945618	0.8402972	0.7697849	0.8089784	0.7077774	0.6063513	0.7794146	0.5042503	0.6331253	0.6436549	0.7215468	0.7137171	0.8049736	0.5530284	0.5947418	0.7512457	0.6573343	0.7889992	0.7718099	0.794084	0.6766386	0.9072546	0.9788468	0.6637691	0.7269466	0.6356002	0.7227618	0.6752886	0.8093834	0.5996016	0.717182
L2T2202	18.3965	0.7894412	0.9920117	0.80341	0.8768474	0.7848598	0.8683583	0.9383822	1.029516	0.8549285	0.8448674	0.8565455	1.025878	1.076948	1.448042	1.290478	1.083775	1.04371	1.168217	1.034412	1.096621	1.066842	1.271478	1.306827	1.341772	1.009933	1.136416	1.013122	0.8332341	0.8313926	0.8450919	0.8918943	0.8805305	0.8452716	0.8117194	1.029921	1.002297	0.8649447	1.09954	1.341233	1.187665	1.116518	0.9944821	0.9994677	1.047752	1.028573	1.203476	0.9960092	1.019904	0.808755	0.9435924	1.016671	0.9931346	0.9716199	0.9010122	1.297035	1.140504	0.8056558	1.061901	0.6150778	0.5976055	0.8422622	0.7814911	0.8161661	0.7128596	0.6041633	0.7920014	0.5016653	0.625139	0.6488994	0.7198665	0.7181597	0.8051168	0.5556541	0.5950453	0.7456033	0.6362781	0.7920463	0.759617	0.7962235	0.6690667	0.90218	0.9741801	0.6576131	0.7208547	0.6257678	0.718564	0.6686175	0.8009846	0.6075769	0.7327124
L2T2203	18.37665	0.7870891	0.9749755	0.8031962	0.8949798	0.798742	0.8698743	0.9183306	1.043408	0.8637104	0.8424742	0.8718539	1.029191	1.079132	1.431329	1.28659	1.101088	1.042958	1.171275	1.034455	1.112066	1.080662	1.251811	1.293249	1.342605	0.9949969	1.155483	1.012049	0.8375701	0.8289316	0.8581314	0.8923253	0.888366	0.8460736	0.8136344	1.026716	1.013894	0.8698293	1.109771	1.345799	1.178519	1.120479	0.9759203	0.9994061	1.043138	1.024332	1.180679	0.9966616	1.014478	0.81017	0.9281389	1.021587	0.9828491	0.9794297	0.899299	1.3103	1.126598	0.8089102	1.064464	0.6179644	0.6041069	0.8410345	0.7665728	0.8187184	0.7065535	0.5945236	0.78223	0.4963961	0.6394255	0.6552627	0.7056087	0.7339986	0.8038261	0.552816	0.5943886	0.7437169	0.64244	0.7900586	0.7695872	0.7951877	0.6662857	0.9141464	0.9746155	0.6690752	0.714967	0.6297523	0.7234255	0.6657908	0.8022064	0.5986178	0.72608
L2T2204	18.34249	0.7847699	0.9636835	0.8024735	0.8787867	0.791297	0.8786973	0.9357422	1.020818	0.8689961	0.8288054	0.8671184	1.023187	1.074912	1.451561	1.30336	1.105357	1.030832	1.168527	1.01751	1.114701	1.07451	1.241755	1.294732	1.344355	1.006735	1.135712	1.027613	0.832203	0.8282689	0.8630502	0.8930032	0.8916621	0.8352877	0.8096712	1.031056	1.010759	0.8710079	1.104731	1.331257	1.194009	1.129945	0.9843824	0.9961401	1.048223	1.012368	1.19392	1.001952	1.024573	0.824603	0.9497799	1.011698	0.9941283	0.9715518	0.9035092	1.30792	1.121585	0.8010429	1.058639	0.6235599	0.6148422	0.8410101	0.784144	0.8110124	0.7062214	0.5916398	0.7828922	0.4969077	0.6320988	0.6569106	0.7243273	0.727412	0.7994335	0.5543549	0.6002681	0.7361297	0.6444376	0.7941135	0.7710899	0.7911629	0.6649577	0.895015	0.9806718	0.6651812	0.7260709	0.6295952	0.7293791	0.6633483	0.8120853	0.6081363	0.7306309
L2T2205	18.4034	0.7843864	0.9811294	0.809971	0.8813316	0.7983376	0.8750023	0.934462	1.024944	0.8699656	0.8388094	0.8697873	1.026772	1.080793	1.444059	1.289526	1.091357	1.046606	1.15982	1.028153	1.099603	1.061939	1.252353	1.304012	1.346223	0.9928519	1.143819	1.020264	0.8292264	0.8302069	0.852092	0.9055344	0.8891763	0.8343522	0.8150523	1.036087	1.009923	0.8728182	1.103793	1.344484	1.188436	1.127996	0.9863443	1.010681	1.04313	1.015628	1.192849	1.006625	1.027039	0.8141609	0.9419501	0.9989138	0.9818871	0.9674902	0.8994726	1.296702	1.12394	0.8036417	1.063945	0.6106429	0.6022187	0.8405923	0.7703907	0.8203564	0.7082567	0.5898276	0.7781017	0.5005489	0.6280708	0.637743	0.7079892	0.728448	0.8066727	0.553813	0.5866629	0.7410174	0.6449637	0.8033297	0.7664237	0.7994074	0.6591378	0.8954611	0.9788562	0.669746	0.7251496	0.6318149	0.7215838	0.6791954	0.8076978	0.6003467	0.7322812
L2T2206	18.41814	0.7897593	0.9864878	0.7993178	0.8844112	0.7965614	0.8716517	0.9297588	1.038504	0.8597813	0.83813	0.8697844	1.024811	1.075182	1.438363	1.284048	1.094077	1.053353	1.158631	1.038015	1.10248	1.062112	1.243235	1.300987	1.341533	0.9987138	1.141292	1.009384	0.825904	0.8316836	0.8491113	0.8932585	0.8855672	0.8328839	0.8165232	1.03228	1.014052	0.8685396	1.112127	1.341933	1.184328	1.135201	0.9869768	1.012096	1.045351	1.029612	1.18824	1.000092	1.029079	0.8124331	0.9390062	1.012718	0.9787075	0.9650143	0.8832998	1.277779	1.121686	0.8182571	1.057132	0.6102362	0.6053013	0.8356404	0.7714424	0.8109659	0.7177811	0.6054791	0.7796228	0.504025	0.6276194	0.6426464	0.7088894	0.7329859	0.8010517	0.5453714	0.5832055	0.7516584	0.6438468	0.7971838	0.7556152	0.8053197	0.6541166	0.9208671	0.9775516	0.6663872	0.7218713	0.6301536	0.7324968	0.6760791	0.8152339	0.6113921	0.7285845
L2T2207	18.45902	0.7977765	0.9710563	0.8012681	0.8675182	0.7857351	0.8765156	0.9299186	1.024235	0.8675182	0.8305434	0.8766052	1.029159	1.079205	1.453966	1.280865	1.099931	1.050556	1.155617	1.019714	1.104497	1.070745	1.238653	1.298099	1.349264	0.9991678	1.118239	1.019446	0.8475984	0.8360494	0.8488965	0.8890047	0.8719945	0.8406152	0.8208297	1.032651	1.012328	0.8714126	1.105571	1.343892	1.186369	1.121417	0.9922295	0.9961687	1.041156	1.016268	1.192457	1.009419	1.023072	0.8176068	0.9429896	1.010896	0.9919161	0.9680572	0.8995689	1.286147	1.133727	0.8029243	1.04805	0.6213632	0.5917297	0.8351989	0.7787967	0.8082512	0.7136657	0.6067255	0.7807216	0.5080219	0.62293	0.6480871	0.718724	0.7215441	0.7998804	0.5458023	0.5897602	0.7529682	0.6419992	0.7917782	0.7604884	0.809415	0.6635305	0.9008223	0.9761146	0.6581141	0.7229318	0.6352399	0.7201565	0.686539	0.8087883	0.6038607	0.7199326
