SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
11	1624	9830	9830
12	1624	7670	7670
13	1624	8703	8703
14	1624	9466	9466
15	1624	8729	8729
16	1624	10414	10414
17	1624	9507	9507
18	1624	11916	11916
0	1625	3920985	1847575
1	1625	7207	7207
2	1625	12314	12314
3	1625	10512	10512
4	1625	9336	9336
5	1625	11772	11772
6	1625	10388	10388
7	1625	5953	5953
8	1625	6106	6106
9	1625	8419	8419
10	1625	11417	11417
11	1625	9970	9970
12	1625	7910	7910
13	1625	8730	8730
14	1625	9526	9526
15	1625	8915	8915
16	1625	10586	10586
17	1625	9745	9745
18	1625	12113	12113
0	1626	3922122	1837574
1	1626	7018	7018
2	1626	11965	11965
3	1626	10397	10397
4	1626	9397	9397
5	1626	11468	11468
6	1626	10413	10413
7	1626	6066	6066
8	1626	6363	6363
9	1626	8365	8365
10	1626	11419	11419
11	1626	9826	9826
12	1626	7868	7868
13	1626	8736	8736
14	1626	9391	9391
15	1626	8769	8769
16	1626	10488	10488
17	1626	9579	9579
18	1626	12254	12254
0	1627	3921216	1851066
1	1627	6984	6984
2	1627	12307	12307
3	1627	10738	10738
4	1627	9333	9333
5	1627	11873	11873
6	1627	10297	10297
7	1627	5919	5919
8	1627	6287	6287
9	1627	8291	8291
10	1627	11393	11393
11	1627	9786	9786
12	1627	8052	8052
13	1627	8637	8637
14	1627	9412	9412
15	1627	8882	8882
16	1627	10593	10593
17	1627	9718	9718
18	1627	12186	12186
0	1628	3920997	1849911
1	1628	7062	7062
2	1628	12412	12412
3	1628	10545	10545
4	1628	9478	9478
5	1628	11761	11761
6	1628	10469	10469
7	1628	6043	6043
8	1628	6163	6163
9	1628	8343	8343
10	1628	11610	11610
11	1628	9969	9969
12	1628	7706	7706
13	1628	8677	8677
14	1628	9235	9235
15	1628	8961	8961
16	1628	10642	10642
17	1628	9674	9674
18	1628	12157	12157
0	1629	3923772	1834695
1	1629	6911	6911
2	1629	12109	12109
3	1629	10583	10583
4	1629	9119	9119
5	1629	11630	11630
6	1629	10070	10070
7	1629	5910	5910
8	1629	6150	6150
9	1629	8427	8427
10	1629	11235	11235
11	1629	9716	9716
12	1629	7794	7794
13	1629	8468	8468
14	1629	9487	9487
15	1629	8630	8630
16	1629	10371	10371
17	1629	9463	9463
18	1629	12059	12059
0	1630	3927084	1794411
1	1630	6775	6775
2	1630	11710	11710
3	1630	10143	10143
4	1630	9129	9129
5	1630	11294	11294
6	1630	10084	10084
7	1630	5665	5665
8	1630	5901	5901
9	1630	8026	8026
10	1630	11222	11222
11	1630	9700	9700
12	1630	7636	7636
13	1630	8439	8439
14	1630	8961	8961
15	1630	8614	8614
16	1630	10200	10200
17	1630	9363	9363
18	1630	11958	11958
0	1631	3927044	1778770
1	1631	6701	6701
2	1631	11688	11688
3	1631	10329	10329
4	1631	9200	9200
5	1631	11111	11111
6	1631	9900	9900
7	1631	5724	5724
8	1631	5996	5996
9	1631	8195	8195
10	1631	11121	11121
11	1631	9638	9638
12	1631	7631	7631
13	1631	8381	8381
14	1631	9058	9058
15	1631	8663	8663
16	1631	10150	10150
17	1631	9436	9436
18	1631	11938	11938
0	1632	3927251	1778814
1	1632	6901	6901
2	1632	11651	11651
3	1632	10261	10261
4	1632	9045	9045
5	1632	11389	11389
6	1632	9976	9976
7	1632	5799	5799
8	1632	5940	5940
9	1632	8154	8154
10	1632	11063	11063
11	1632	9558	9558
12	1632	7594	7594
13	1632	8355	8355
14	1632	9055	9055
15	1632	8384	8384
16	1632	10196	10196
17	1632	9361	9361
18	1632	11971	11971
0	1633	3925011	1813672
1	1633	7017	7017
2	1633	12038	12038
3	1633	10449	10449
4	1633	9182	9182
5	1633	11595	11595
6	1633	10185	10185
7	1633	5717	5717
8	1633	6241	6241
9	1633	8067	8067
10	1633	11270	11270
11	1633	9685	9685
12	1633	7683	7683
13	1633	8328	8328
14	1633	9239	9239
15	1633	8581	8581
16	1633	10283	10283
17	1633	9650	9650
18	1633	11683	11683
0	1634	3923879	1818369
1	1634	6850	6850
2	1634	12346	12346
3	1634	10169	10169
4	1634	9209	9209
5	1634	11549	11549
6	1634	10199	10199
7	1634	5939	5939
8	1634	6176	6176
9	1634	8232	8232
10	1634	11427	11427
11	1634	9953	9953
12	1634	7718	7718
13	1634	8594	8594
14	1634	9227	9227
15	1634	8746	8746
16	1634	10397	10397
17	1634	9509	9509
18	1634	11785	11785
0	1635	3923467	1819583
1	1635	6862	6862
2	1635	12071	12071
3	1635	10411	10411
4	1635	9248	9248
5	1635	11581	11581
6	1635	10326	10326
7	1635	5866	5866
8	1635	6248	6248
9	1635	8364	8364
10	1635	11323	11323
11	1635	9628	9628
12	1635	7821	7821
13	1635	8626	8626
14	1635	9380	9380
15	1635	8716	8716
16	1635	10361	10361
17	1635	9457	9457
18	1635	12148	12148
0	1636	3925052	1802689
1	1636	6770	6770
2	1636	12018	12018
3	1636	10212	10212
4	1636	9068	9068
5	1636	11535	11535
6	1636	10145	10145
7	1636	5892	5892
8	1636	6309	6309
9	1636	8124	8124
10	1636	11244	11244
11	1636	9776	9776
12	1636	7681	7681
13	1636	8466	8466
14	1636	9182	9182
15	1636	8745	8745
16	1636	10258	10258
17	1636	9405	9405
18	1636	12022	12022
0	1637	3922436	1845566
1	1637	6844	6844
2	1637	12661	12661
3	1637	10598	10598
4	1637	9471	9471
5	1637	11793	11793
6	1637	10362	10362
7	1637	5931	5931
8	1637	6148	6148
9	1637	8182	8182
10	1637	11233	11233
11	1637	9897	9897
12	1637	7764	7764
13	1637	8494	8494
14	1637	9384	9384
15	1637	8678	8678
16	1637	10315	10315
17	1637	9643	9643
18	1637	12070	12070
0	1638	3920266	1864729
1	1638	7055	7055
2	1638	12550	12550
3	1638	10656	10656
4	1638	9400	9400
5	1638	11984	11984
6	1638	10345	10345
7	1638	6065	6065
8	1638	6328	6328
9	1638	8431	8431
10	1638	11444	11444
11	1638	9906	9906
12	1638	8028	8028
13	1638	8619	8619
14	1638	9319	9319
15	1638	8851	8851
16	1638	10556	10556
17	1638	9798	9798
18	1638	12303	12303
0	1639	3918658	1860435
1	1639	7130	7130
2	1639	12797	12797
3	1639	10737	10737
4	1639	9414	9414
5	1639	12134	12134
6	1639	10607	10607
7	1639	6044	6044
8	1639	6365	6365
9	1639	8600	8600
10	1639	11666	11666
11	1639	9986	9986
12	1639	7881	7881
13	1639	8625	8625
14	1639	9547	9547
15	1639	9103	9103
16	1639	10562	10562
17	1639	9864	9864
18	1639	12184	12184
0	1640	3919642	1856624
1	1640	7091	7091
2	1640	12667	12667
3	1640	10875	10875
4	1640	9207	9207
5	1640	12176	12176
6	1640	10350	10350
7	1640	5992	5992
8	1640	6239	6239
9	1640	8406	8406
10	1640	11636	11636
11	1640	10131	10131
12	1640	7962	7962
13	1640	8766	8766
14	1640	9182	9182
15	1640	9004	9004
16	1640	10418	10418
17	1640	9829	9829
18	1640	12331	12331
0	1641	3918939	1868022
1	1641	7125	7125
2	1641	12738	12738
3	1641	10699	10699
4	1641	9357	9357
5	1641	12320	12320
6	1641	10643	10643
7	1641	6173	6173
8	1641	6402	6402
9	1641	8302	8302
10	1641	11509	11509
11	1641	10094	10094
12	1641	7967	7967
13	1641	8814	8814
14	1641	9147	9147
15	1641	8988	8988
16	1641	10372	10372
17	1641	9950	9950
18	1641	12365	12365
0	1642	3919325	1866596
1	1642	7042	7042
2	1642	12719	12719
3	1642	10825	10825
4	1642	9428	9428
5	1642	12210	12210
6	1642	10595	10595
7	1642	6048	6048
8	1642	6359	6359
9	1642	8413	8413
10	1642	11299	11299
11	1642	10123	10123
12	1642	7882	7882
13	1642	8707	8707
14	1642	9393	9393
15	1642	8888	8888
16	1642	10469	10469
17	1642	9781	9781
18	1642	12398	12398
0	1643	3917554	1876472
1	1643	7163	7163
2	1643	12723	12723
3	1643	10991	10991
4	1643	9511	9511
5	1643	12291	12291
6	1643	10617	10617
7	1643	6045	6045
8	1643	6515	6515
9	1643	8540	8540
10	1643	11733	11733
11	1643	10134	10134
12	1643	8028	8028
13	1643	8788	8788
14	1643	9391	9391
15	1643	8952	8952
16	1643	10574	10574
17	1643	9959	9959
18	1643	12395	12395
0	1644	3918822	1868317
1	1644	7152	7152
2	1644	12902	12902
3	1644	10873	10873
4	1644	9474	9474
5	1644	11958	11958
6	1644	10508	10508
7	1644	6066	6066
8	1644	6512	6512
9	1644	8409	8409
10	1644	11530	11530
11	1644	9981	9981
12	1644	8105	8105
13	1644	8629	8629
14	1644	9616	9616
15	1644	8879	8879
16	1644	10493	10493
17	1644	9793	9793
18	1644	12202	12202
0	1645	3912866	1934704
1	1645	7402	7402
2	1645	13431	13431
3	1645	10944	10944
4	1645	9755	9755
5	1645	12673	12673
6	1645	11133	11133
7	1645	6289	6289
8	1645	6566	6566
9	1645	8747	8747
10	1645	11855	11855
11	1645	10583	10583
12	1645	8210	8210
13	1645	9082	9082
14	1645	9818	9818
15	1645	9225	9225
16	1645	10784	10784
17	1645	10126	10126
18	1645	12415	12415
0	1646	3911083	1952475
1	1646	7292	7292
2	1646	13634	13634
3	1646	11390	11390
4	1646	9656	9656
5	1646	12915	12915
6	1646	11235	11235
7	1646	6352	6352
8	1646	6608	6608
9	1646	8896	8896
10	1646	12336	12336
11	1646	10448	10448
12	1646	8307	8307
13	1646	9129	9129
14	1646	9806	9806
15	1646	9197	9197
16	1646	10945	10945
17	1646	10140	10140
18	1646	12535	12535
0	1647	3912916	1919397
1	1647	7347	7347
2	1647	13391	13391
3	1647	11075	11075
4	1647	9679	9679
5	1647	12741	12741
6	1647	10896	10896
7	1647	6258	6258
8	1647	6576	6576
9	1647	8582	8582
10	1647	11990	11990
11	1647	10389	10389
12	1647	8159	8159
13	1647	9070	9070
14	1647	9807	9807
15	1647	9290	9290
16	1647	10833	10833
17	1647	10172	10172
18	1647	12733	12733
0	1648	3914252	1913119
1	1648	7351	7351
2	1648	13393	13393
3	1648	10902	10902
4	1648	9491	9491
5	1648	12554	12554
6	1648	10757	10757
7	1648	6289	6289
8	1648	6684	6684
9	1648	8647	8647
10	1648	11851	11851
11	1648	10470	10470
12	1648	8348	8348
13	1648	8933	8933
14	1648	9656	9656
15	1648	9039	9039
16	1648	10732	10732
17	1648	10126	10126
18	1648	12429	12429
0	1649	3909054	1976332
1	1649	7414	7414
2	1649	14030	14030
3	1649	11398	11398
4	1649	9954	9954
5	1649	12996	12996
6	1649	11144	11144
7	1649	6530	6530
8	1649	6714	6714
9	1649	8851	8851
10	1649	12177	12177
11	1649	10820	10820
12	1649	8282	8282
13	1649	9040	9040
14	1649	9907	9907
15	1649	9412	9412
16	1649	11216	11216
17	1649	10189	10189
18	1649	12776	12776
0	1650	3913106	1926142
1	1650	7181	7181
2	1650	13629	13629
3	1650	11100	11100
4	1650	9765	9765
5	1650	12529	12529
6	1650	10970	10970
7	1650	6219	6219
8	1650	6560	6560
9	1650	8739	8739
10	1650	12056	12056
11	1650	10373	10373
12	1650	8127	8127
13	1650	9171	9171
14	1650	9719	9719
15	1650	9042	9042
16	1650	10968	10968
17	1650	10199	10199
18	1650	12451	12451
0	1651	3908648	1975688
1	1651	7462	7462
2	1651	13810	13810
3	1651	11468	11468
4	1651	10110	10110
5	1651	13091	13091
6	1651	11165	11165
7	1651	6502	6502
8	1651	6811	6811
9	1651	8732	8732
10	1651	12249	12249
11	1651	10648	10648
12	1651	8529	8529
13	1651	9131	9131
14	1651	10009	10009
15	1651	9290	9290
16	1651	11244	11244
17	1651	10311	10311
18	1651	12694	12694
0	1652	3909425	1985127
1	1652	7466	7466
2	1652	13911	13911
3	1652	11322	11322
4	1652	9946	9946
5	1652	13071	13071
6	1652	11001	11001
7	1652	6479	6479
8	1652	6753	6753
9	1652	8723	8723
10	1652	11990	11990
11	1652	10626	10626
12	1652	8300	8300
13	1652	9138	9138
14	1652	9938	9938
15	1652	9320	9320
16	1652	11336	11336
17	1652	10346	10346
18	1652	12813	12813
0	1653	3905779	2015323
1	1653	7646	7646
2	1653	14177	14177
3	1653	11653	11653
4	1653	10041	10041
5	1653	13312	13312
6	1653	11425	11425
7	1653	6540	6540
8	1653	6926	6926
9	1653	9207	9207
10	1653	12403	12403
11	1653	11001	11001
12	1653	8598	8598
13	1653	9175	9175
14	1653	10055	10055
15	1653	9472	9472
16	1653	11095	11095
17	1653	10600	10600
18	1653	12799	12799
0	1654	3907740	1985150
1	1654	7612	7612
2	1654	14040	14040
3	1654	11589	11589
4	1654	10039	10039
5	1654	12893	12893
6	1654	11257	11257
7	1654	6511	6511
8	1654	6999	6999
9	1654	9024	9024
10	1654	11999	11999
11	1654	10650	10650
12	1654	8351	8351
13	1654	9335	9335
14	1654	10077	10077
15	1654	9477	9477
16	1654	11022	11022
17	1654	10403	10403
18	1654	12886	12886
0	1655	3906672	2013316
1	1655	7708	7708
2	1655	14385	14385
3	1655	11593	11593
4	1655	9906	9906
5	1655	13298	13298
6	1655	11645	11645
7	1655	6503	6503
8	1655	6816	6816
9	1655	8782	8782
10	1655	12155	12155
11	1655	10689	10689
12	1655	8672	8672
13	1655	9081	9081
14	1655	10071	10071
15	1655	9371	9371
16	1655	11162	11162
17	1655	10507	10507
18	1655	12888	12888
0	1656	3907826	1997745
1	1656	7574	7574
2	1656	14081	14081
3	1656	11498	11498
4	1656	9982	9982
5	1656	13003	13003
6	1656	11148	11148
7	1656	6404	6404
8	1656	6793	6793
9	1656	8912	8912
10	1656	12216	12216
11	1656	10861	10861
12	1656	8615	8615
13	1656	9076	9076
14	1656	9792	9792
15	1656	9502	9502
16	1656	11065	11065
17	1656	10574	10574
18	1656	12982	12982
0	1657	3905076	2002825
1	1657	7661	7661
2	1657	14444	14444
3	1657	11448	11448
4	1657	10084	10084
5	1657	13382	13382
6	1657	11413	11413
7	1657	6565	6565
8	1657	6956	6956
9	1657	9251	9251
10	1657	12379	12379
11	1657	10680	10680
12	1657	8561	8561
13	1657	9439	9439
14	1657	10072	10072
15	1657	9563	9563
16	1657	11395	11395
17	1657	10524	10524
18	1657	13011	13011
0	1658	3902064	2055534
1	1658	7850	7850
2	1658	14789	14789
3	1658	11804	11804
4	1658	9996	9996
5	1658	13599	13599
6	1658	11673	11673
7	1658	6771	6771
8	1658	7100	7100
9	1658	9247	9247
10	1658	12575	12575
11	1658	11042	11042
12	1658	8788	8788
13	1658	9378	9378
14	1658	10211	10211
15	1658	9623	9623
16	1658	11301	11301
17	1658	11051	11051
18	1658	13042	13042
0	1659	3902034	2056804
1	1659	7714	7714
2	1659	14654	14654
3	1659	11757	11757
4	1659	10347	10347
5	1659	13908	13908
6	1659	11624	11624
7	1659	6734	6734
8	1659	6986	6986
9	1659	9124	9124
10	1659	12643	12643
11	1659	11147	11147
12	1659	8612	8612
13	1659	9383	9383
14	1659	10296	10296
15	1659	9683	9683
16	1659	11361	11361
17	1659	10718	10718
18	1659	13179	13179
0	1660	3900908	2064776
1	1660	7993	7993
2	1660	14892	14892
3	1660	11876	11876
4	1660	10362	10362
5	1660	13702	13702
6	1660	11746	11746
7	1660	6861	6861
8	1660	7120	7120
9	1660	9163	9163
10	1660	12458	12458
11	1660	11135	11135
12	1660	8702	8702
13	1660	9541	9541
14	1660	10326	10326
15	1660	9518	9518
16	1660	11492	11492
17	1660	10803	10803
18	1660	13306	13306
0	1661	3900930	2061000
1	1661	7636	7636
2	1661	15019	15019
3	1661	11914	11914
4	1661	10395	10395
5	1661	13773	13773
6	1661	11934	11934
7	1661	6842	6842
8	1661	7098	7098
9	1661	9184	9184
10	1661	12416	12416
11	1661	11056	11056
12	1661	8740	8740
13	1661	9475	9475
14	1661	10402	10402
15	1661	9763	9763
16	1661	11452	11452
17	1661	10743	10743
18	1661	13132	13132
0	1662	3901263	2068399
1	1662	7835	7835
2	1662	15227	15227
3	1662	11875	11875
4	1662	10480	10480
5	1662	13677	13677
6	1662	11757	11757
7	1662	6749	6749
8	1662	6940	6940
9	1662	9192	9192
10	1662	12316	12316
11	1662	11121	11121
12	1662	8809	8809
13	1662	9314	9314
14	1662	10325	10325
15	1662	9614	9614
16	1662	11547	11547
17	1662	10853	10853
18	1662	13010	13010
0	1663	3903036	2050930
1	1663	7658	7658
2	1663	14673	14673
3	1663	11892	11892
4	1663	10302	10302
5	1663	13574	13574
6	1663	11513	11513
7	1663	6605	6605
8	1663	7072	7072
9	1663	9162	9162
10	1663	12559	12559
11	1663	10905	10905
12	1663	8758	8758
13	1663	9369	9369
14	1663	10183	10183
15	1663	9534	9534
16	1663	11356	11356
17	1663	10662	10662
18	1663	13091	13091
0	1664	3902354	2068495
1	1664	7750	7750
2	1664	15082	15082
3	1664	11838	11838
4	1664	10159	10159
5	1664	13719	13719
6	1664	11443	11443
7	1664	6615	6615
8	1664	7111	7111
9	1664	9056	9056
10	1664	12448	12448
11	1664	11035	11035
12	1664	8715	8715
13	1664	9407	9407
14	1664	10224	10224
15	1664	9612	9612
16	1664	11557	11557
17	1664	10723	10723
18	1664	13056	13056
0	1665	3958349	1456222
1	1665	5376	5376
2	1665	10500	10500
3	1665	8370	8370
4	1665	7436	7436
5	1665	9553	9553
6	1665	8252	8252
7	1665	4625	4625
8	1665	4929	4929
9	1665	6433	6433
10	1665	8829	8829
11	1665	7891	7891
12	1665	6095	6095
13	1665	6573	6573
14	1665	7179	7179
15	1665	6818	6818
16	1665	8007	8007
17	1665	7449	7449
18	1665	9240	9240
0	1666	3898647	2082788
1	1666	8033	8033
2	1666	15414	15414
3	1666	12052	12052
4	1666	10454	10454
5	1666	13868	13868
6	1666	11932	11932
7	1666	6685	6685
8	1666	7230	7230
9	1666	9214	9214
10	1666	12614	12614
11	1666	11599	11599
12	1666	8790	8790
13	1666	9671	9671
14	1666	10368	10368
15	1666	9676	9676
16	1666	11493	11493
17	1666	10961	10961
18	1666	13203	13203
0	1667	3900497	2062734
1	1667	7918	7918
2	1667	14862	14862
3	1667	11949	11949
4	1667	10392	10392
5	1667	13626	13626
6	1667	11722	11722
7	1667	6697	6697
8	1667	7199	7199
9	1667	9156	9156
10	1667	12491	12491
11	1667	11185	11185
12	1667	8660	8660
13	1667	9529	9529
14	1667	10426	10426
15	1667	9804	9804
16	1667	11596	11596
17	1667	10893	10893
18	1667	13302	13302
0	1668	3900805	2054407
1	1668	7858	7858
2	1668	14976	14976
3	1668	11830	11830
4	1668	10301	10301
5	1668	13601	13601
6	1668	11584	11584
7	1668	6644	6644
8	1668	7024	7024
9	1668	9302	9302
10	1668	12676	12676
11	1668	11175	11175
12	1668	8766	8766
13	1668	9426	9426
14	1668	10427	10427
15	1668	9643	9643
16	1668	11556	11556
17	1668	10942	10942
18	1668	13368	13368
0	1669	3899520	2074899
1	1669	7909	7909
2	1669	15262	15262
3	1669	12041	12041
4	1669	10625	10625
5	1669	13912	13912
6	1669	11817	11817
7	1669	6694	6694
8	1669	7042	7042
9	1669	9341	9341
10	1669	12775	12775
11	1669	11222	11222
12	1669	8737	8737
13	1669	9475	9475
14	1669	10229	10229
15	1669	9601	9601
16	1669	11538	11538
17	1669	11034	11034
18	1669	13130	13130
0	1670	3903259	2039814
1	1670	7627	7627
2	1670	14475	14475
3	1670	11802	11802
4	1670	10234	10234
5	1670	13421	13421
6	1670	11683	11683
7	1670	6665	6665
8	1670	6971	6971
9	1670	9067	9067
10	1670	12498	12498
11	1670	11125	11125
12	1670	8647	8647
13	1670	9420	9420
14	1670	10306	10306
15	1670	9522	9522
16	1670	11529	11529
17	1670	10740	10740
18	1670	12913	12913
0	1671	3901567	2053047
1	1671	7772	7772
2	1671	14745	14745
3	1671	11916	11916
4	1671	10542	10542
5	1671	13608	13608
6	1671	11755	11755
7	1671	6513	6513
8	1671	7061	7061
9	1671	9213	9213
10	1671	12589	12589
11	1671	11158	11158
12	1671	8764	8764
13	1671	9430	9430
14	1671	10372	10372
15	1671	9579	9579
16	1671	11467	11467
17	1671	10775	10775
18	1671	13078	13078
0	1672	3902517	2043521
1	1672	7565	7565
2	1672	14690	14690
3	1672	11749	11749
4	1672	10400	10400
5	1672	13665	13665
6	1672	11569	11569
7	1672	6530	6530
8	1672	7154	7154
9	1672	8985	8985
10	1672	12511	12511
11	1672	10924	10924
12	1672	8752	8752
13	1672	9415	9415
14	1672	10335	10335
15	1672	9960	9960
16	1672	11292	11292
17	1672	10754	10754
18	1672	13137	13137
0	1673	3902268	2019627
1	1673	7701	7701
2	1673	14793	14793
3	1673	11715	11715
4	1673	10196	10196
5	1673	13497	13497
6	1673	11696	11696
7	1673	6589	6589
8	1673	6897	6897
9	1673	9185	9185
10	1673	12470	12470
11	1673	11044	11044
12	1673	8771	8771
13	1673	9473	9473
14	1673	10232	10232
15	1673	9710	9710
16	1673	11653	11653
17	1673	10760	10760
18	1673	13254	13254
0	1674	3904443	2006751
1	1674	7584	7584
2	1674	14141	14141
3	1674	11934	11934
4	1674	10065	10065
5	1674	13310	13310
6	1674	11412	11412
7	1674	6543	6543
8	1674	7114	7114
9	1674	9158	9158
10	1674	12486	12486
11	1674	10987	10987
12	1674	8549	8549
13	1674	9427	9427
14	1674	10083	10083
15	1674	9620	9620
16	1674	11268	11268
17	1674	10761	10761
18	1674	13019	13019
0	1675	3902182	2028605
1	1675	7756	7756
2	1675	14817	14817
3	1675	11709	11709
4	1675	10254	10254
5	1675	13421	13421
6	1675	11588	11588
7	1675	6507	6507
8	1675	6947	6947
9	1675	9241	9241
10	1675	12515	12515
11	1675	11231	11231
12	1675	8767	8767
13	1675	9350	9350
14	1675	10338	10338
15	1675	9725	9725
16	1675	11487	11487
17	1675	10920	10920
18	1675	13149	13149
0	1676	3904847	1998972
1	1676	7547	7547
2	1676	14126	14126
3	1676	11705	11705
4	1676	10308	10308
5	1676	13145	13145
6	1676	11328	11328
7	1676	6654	6654
8	1676	6938	6938
9	1676	9154	9154
10	1676	12334	12334
11	1676	10776	10776
12	1676	8646	8646
13	1676	9340	9340
14	1676	10145	10145
15	1676	9606	9606
16	1676	11438	11438
17	1676	10744	10744
18	1676	13123	13123
0	1677	3906857	1973059
1	1677	7379	7379
2	1677	13933	13933
3	1677	11548	11548
4	1677	10181	10181
5	1677	12858	12858
6	1677	11515	11515
7	1677	6368	6368
8	1677	6844	6844
9	1677	9042	9042
10	1677	12288	12288
11	1677	10969	10969
12	1677	8503	8503
13	1677	9267	9267
14	1677	10013	10013
15	1677	9585	9585
16	1677	11151	11151
17	1677	10441	10441
18	1677	13162	13162
0	1678	3905379	1990153
1	1678	7567	7567
2	1678	14024	14024
3	1678	11790	11790
4	1678	10145	10145
5	1678	12987	12987
6	1678	11528	11528
7	1678	6342	6342
8	1678	6985	6985
9	1678	9005	9005
10	1678	12444	12444
11	1678	10806	10806
12	1678	8773	8773
13	1678	9318	9318
14	1678	10060	10060
15	1678	9596	9596
16	1678	11359	11359
17	1678	10633	10633
18	1678	13163	13163
0	2101	3934286	1753286
1	2101	6656	6656
2	2101	10315	10315
3	2101	9843	9843
4	2101	8698	8698
5	2101	10363	10363
6	2101	9198	9198
7	2101	5564	5564
8	2101	5630	5630
9	2101	7860	7860
10	2101	10825	10825
11	2101	9248	9248
12	2101	7484	7484
13	2101	8198	8198
14	2101	8753	8753
15	2101	8335	8335
16	2101	9970	9970
17	2101	9061	9061
18	2101	11617	11617
0	2102	3937330	1731788
1	2102	6514	6514
2	2102	10109	10109
3	2102	9603	9603
4	2102	8580	8580
5	2102	10250	10250
6	2102	9330	9330
7	2102	5279	5279
8	2102	5629	5629
9	2102	7689	7689
10	2102	10662	10662
11	2102	9053	9053
12	2102	7220	7220
13	2102	8074	8074
14	2102	8433	8433
15	2102	8196	8196
16	2102	9588	9588
17	2102	8843	8843
18	2102	11522	11522
0	2103	3938172	1705884
1	2103	6350	6350
2	2103	9974	9974
3	2103	9398	9398
4	2103	8406	8406
5	2103	10062	10062
6	2103	9214	9214
7	2103	5516	5516
8	2103	5767	5767
9	2103	7627	7627
10	2103	10566	10566
11	2103	8975	8975
12	2103	7102	7102
13	2103	8003	8003
14	2103	8655	8655
15	2103	8299	8299
16	2103	9646	9646
17	2103	8701	8701
18	2103	11471	11471
0	2104	3943960	1643741
1	2104	6196	6196
2	2104	9733	9733
3	2104	9200	9200
4	2104	8249	8249
5	2104	9706	9706
6	2104	8741	8741
7	2104	5163	5163
8	2104	5337	5337
9	2104	7487	7487
10	2104	10240	10240
11	2104	8591	8591
12	2104	6937	6937
13	2104	7706	7706
14	2104	8128	8128
15	2104	7808	7808
16	2104	9332	9332
17	2104	8384	8384
18	2104	11006	11006
0	2105	3939770	1696304
1	2105	6465	6465
2	2105	9951	9951
3	2105	9316	9316
4	2105	8329	8329
5	2105	10140	10140
6	2105	9029	9029
7	2105	5386	5386
8	2105	5730	5730
9	2105	7685	7685
10	2105	10429	10429
11	2105	8624	8624
12	2105	7034	7034
13	2105	7948	7948
14	2105	8426	8426
15	2105	8042	8042
16	2105	9645	9645
17	2105	8515	8515
18	2105	11440	11440
0	2106	3944414	1649220
1	2106	6213	6213
2	2106	9482	9482
3	2106	9034	9034
4	2106	8109	8109
5	2106	9592	9592
6	2106	8755	8755
7	2106	5045	5045
8	2106	5419	5419
9	2106	7486	7486
10	2106	10020	10020
11	2106	8528	8528
12	2106	6850	6850
13	2106	7728	7728
14	2106	8350	8350
15	2106	7964	7964
16	2106	9445	9445
17	2106	8439	8439
18	2106	11031	11031
0	2107	3944498	1654135
1	2107	6096	6096
2	2107	9553	9553
3	2107	9157	9157
4	2107	8046	8046
5	2107	9552	9552
6	2107	8610	8610
7	2107	5253	5253
8	2107	5438	5438
9	2107	7468	7468
10	2107	10153	10153
11	2107	8631	8631
12	2107	6802	6802
13	2107	7708	7708
14	2107	8401	8401
15	2107	7911	7911
16	2107	9399	9399
17	2107	8329	8329
18	2107	10899	10899
0	2108	3941740	1669787
1	2108	6362	6362
2	2108	9886	9886
3	2108	9309	9309
4	2108	8162	8162
5	2108	9801	9801
6	2108	8806	8806
7	2108	5295	5295
8	2108	5555	5555
9	2108	7508	7508
10	2108	10312	10312
11	2108	8764	8764
12	2108	6864	6864
13	2108	7636	7636
14	2108	8534	8534
15	2108	8071	8071
16	2108	9575	9575
17	2108	8501	8501
18	2108	11223	11223
0	2109	3944123	1651913
1	2109	6120	6120
2	2109	9557	9557
3	2109	8953	8953
4	2109	8112	8112
5	2109	9699	9699
6	2109	9001	9001
7	2109	5165	5165
8	2109	5402	5402
9	2109	7202	7202
10	2109	10280	10280
11	2109	8553	8553
12	2109	7034	7034
13	2109	7676	7676
14	2109	8105	8105
15	2109	8008	8008
16	2109	9432	9432
17	2109	8506	8506
18	2109	10976	10976
0	2110	3944587	1652413
1	2110	6066	6066
2	2110	9546	9546
3	2110	9017	9017
4	2110	8010	8010
5	2110	9812	9812
6	2110	8792	8792
7	2110	5224	5224
8	2110	5403	5403
9	2110	7424	7424
10	2110	10129	10129
11	2110	8680	8680
12	2110	6974	6974
13	2110	7589	7589
14	2110	8314	8314
15	2110	7876	7876
16	2110	9220	9220
17	2110	8391	8391
18	2110	10850	10850
0	2111	3944367	1647321
1	2111	6119	6119
2	2111	9676	9676
3	2111	9209	9209
4	2111	8124	8124
5	2111	9651	9651
6	2111	8812	8812
7	2111	5137	5137
8	2111	5443	5443
9	2111	7202	7202
10	2111	10331	10331
11	2111	8455	8455
12	2111	7037	7037
13	2111	7730	7730
14	2111	8266	8266
15	2111	7772	7772
16	2111	9310	9310
17	2111	8342	8342
18	2111	10921	10921
0	2112	3961264	1455488
1	2112	5315	5315
2	2112	8441	8441
3	2112	8006	8006
4	2112	7103	7103
5	2112	8785	8785
6	2112	7611	7611
7	2112	4527	4527
8	2112	4808	4808
9	2112	6595	6595
10	2112	8973	8973
11	2112	7490	7490
12	2112	6204	6204
13	2112	6946	6946
