SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L3T2262	18.6445	0.7712642	0.9675615	0.7919763	0.8834257	0.7826734	0.8839523	0.9253181	1.023496	0.8766387	0.8446928	0.8741813	1.007465	1.077968	1.458276	1.275435	1.094058	1.040405	1.178311	1.030342	1.103946	1.088616	1.269409	1.319375	1.36823	1.018289	1.149758	1.025602	0.8139757	0.8405972	0.8634742	0.9078239	0.8753515	0.8384324	0.8025079	1.023203	1.010683	0.869091	1.081537	1.32154	1.201656	1.12928	0.9712476	1.002257	1.055968	1.011092	1.172811	1.002023	1.021741	0.8170181	0.944275	0.9927788	0.9807845	0.9531098	0.8781599	1.300477	1.151923	0.816316	1.056261	0.6183805	0.5935727	0.8045557	0.7734875	0.8032685	0.6958462	0.60545	0.7886998	0.5027669	0.6204283	0.6475179	0.7211806	0.7196008	0.7919763	0.5504516	0.58269	0.7420097	0.6272738	0.7938486	0.7490308	0.809763	0.6551825	0.9086431	0.9601309	0.6502093	0.7244571	0.6201357	0.7014631	0.6563527	0.7984708	0.5832751	0.717319
L3T2263	18.80345	0.7778706	0.9807883	0.8093316	0.8792125	0.7943613	0.8679263	0.9298542	1.038389	0.8647685	0.833249	0.8761132	1.021138	1.058388	1.439429	1.278732	1.084703	1.03798	1.162245	1.042658	1.091721	1.076926	1.269961	1.313	1.36101	1.004004	1.14973	1.028272	0.8427224	0.8283954	0.859447	0.8832475	0.8587453	0.834711	0.8131912	1.015933	1.007688	0.8759378	1.096457	1.306626	1.195635	1.117743	0.996051	0.9991503	1.043126	1.011723	1.177332	1.01453	1.013594	0.8038932	0.9406726	1.008741	0.9806714	0.9688589	0.8920191	1.286744	1.150023	0.8129573	1.05219	0.6175247	0.5829644	0.7998583	0.7815547	0.807051	0.7025513	0.6079344	0.7771689	0.4910959	0.6136652	0.6519681	0.715241	0.7080482	0.7934257	0.548521	0.5784031	0.7327258	0.6226708	0.7850634	0.7492165	0.8131327	0.6415006	0.8947091	0.9476899	0.6637806	0.7229016	0.6291618	0.6878734	0.6696284	0.7954139	0.5920869	0.7114984
L3T2264	18.73728	0.7807199	0.9705142	0.8137827	0.8575592	0.7967329	0.871729	0.9244912	1.030016	0.8747242	0.8268581	0.8629737	1.011756	1.07552	1.431493	1.282652	1.085312	1.044992	1.18116	1.046778	1.091015	1.088135	1.259267	1.326659	1.351543	1.000006	1.136692	1.016768	0.8193124	0.8414886	0.8419494	0.8943085	0.8957485	0.8369958	0.7975393	1.00686	0.9869304	0.8718442	1.097178	1.340023	1.209096	1.127937	0.9883128	0.9985081	1.036697	1.028576	1.194811	1.022412	1.021491	0.8060066	0.9403314	1.018438	0.9957433	0.9609525	0.8928685	1.280118	1.144526	0.8078498	1.062848	0.6120074	0.5881608	0.8161443	0.7758238	0.8097506	0.7020373	0.5958792	0.7755934	0.4998589	0.6253708	0.6443214	0.7014613	0.7111958	0.7967329	0.5564228	0.5846471	0.7232344	0.6328589	0.7918944	0.7532444	0.7901664	0.6463951	0.8941933	0.9577844	0.643515	0.7185111	0.6299213	0.6986965	0.6762322	0.7945441	0.5828039	0.7257688
L3T2265	18.67976	0.7791283	0.9801492	0.8051184	0.8755562	0.7891334	0.8670462	0.9348965	1.034602	0.8763612	0.8328911	0.8665862	1.012004	1.065422	1.431986	1.267363	1.087847	1.035579	1.178583	1.051219	1.112342	1.075197	1.25293	1.319113	1.382651	0.9948118	1.143392	1.002229	0.8315111	0.8377211	0.8512911	0.8991888	0.8871138	0.8359961	0.7969534	1.021837	1.007002	0.8865388	1.094575	1.316238	1.196638	1.121485	0.9733642	1.006139	1.037247	1.022067	1.193245	1.007289	1.021262	0.8059809	0.9359315	1.002114	0.9869917	0.9630141	0.8922313	1.298528	1.142242	0.8087985	1.052427	0.6078926	0.5972551	0.822771	0.7755058	0.820471	0.7032855	0.5977726	0.7798183	0.5017471	0.6161726	0.6461878	0.707483	0.7302531	0.7982184	0.5576374	0.5745425	0.7365781	0.6301452	0.7960334	0.7564732	0.7975284	0.6475103	0.8883213	0.9829667	0.6542378	0.7182356	0.6119176	0.698858	0.6689004	0.8094885	0.5908725	0.708058
L3T2266	18.80935	0.7832152	0.9711059	0.7997343	0.858591	0.7867962	0.8669083	0.919989	1.03389	0.8780558	0.8338123	0.8669661	1.005242	1.07334	1.442075	1.260826	1.093093	1.059882	1.175285	1.027652	1.092805	1.087318	1.267757	1.303222	1.342151	1.012057	1.144499	1.017718	0.8241665	0.8325416	0.8518909	0.8963077	0.8860266	0.8476745	0.8042395	1.015407	1.016736	0.8713558	1.087722	1.319798	1.200988	1.133121	0.9837552	0.9927657	1.062423	1.017313	1.179732	1.015523	1.011422	0.8114017	0.9460962	1.002816	0.9812716	0.9568972	0.8886835	1.288666	1.131561	0.8217983	1.066235	0.6182548	0.5898373	0.8182173	0.7628262	0.8085715	0.7020057	0.5894329	0.7641546	0.4973647	0.6170419	0.6414163	0.7186981	0.7162722	0.7942472	0.5602645	0.5704302	0.7234344	0.630442	0.7884135	0.7346397	0.7876049	0.6615742	0.8966543	0.9550489	0.6607656	0.7129799	0.6186014	0.7042005	0.6665993	0.8015826	0.5985589	0.7301922
L3T2267	18.72865	0.7703893	0.96428	0.8117197	0.8709848	0.7888414	0.8562691	0.9239843	1.031075	0.8764457	0.8352878	0.8784001	0.9999195	1.060794	1.429319	1.268308	1.094537	1.049585	1.169667	1.044182	1.113276	1.07344	1.274746	1.321538	1.369249	1.014348	1.137304	1.008657	0.8323561	0.8444276	0.8608678	0.8956451	0.8784001	0.8322986	0.8124095	1.017337	1.004863	0.8675933	1.094422	1.314295	1.200536	1.13397	0.9885379	0.9967005	1.047746	1.024925	1.186855	1.010899	1.02481	0.8022349	0.9381826	1.00538	0.9949185	0.962613	0.8956451	1.290209	1.153112	0.8171231	1.064186	0.6050102	0.6031133	0.8159159	0.7710216	0.8082132	0.7014095	0.5854085	0.7748155	0.4991263	0.6215079	0.65709	0.7092272	0.7096296	0.7971189	0.5486193	0.5722448	0.7330252	0.6274861	0.7915431	0.7529719	0.8013152	0.645076	0.889092	0.9633028	0.6500195	0.70825	0.622945	0.6994551	0.6607689	0.803787	0.583569	0.7292313
L3T2268	18.69815	0.7831281	0.9701143	0.8047976	0.8866986	0.7808563	0.8533208	0.9207756	1.036171	0.8551848	0.8419618	0.8667185	1.016832	1.076248	1.457035	1.288748	1.093898	1.071821	1.180634	1.041938	1.113762	1.083238	1.26603	1.319796	1.355562	1.012172	1.144576	1.004482	0.829962	0.841554	0.8629904	0.9020769	0.8912422	0.8466801	0.7909338	1.030346	1.013045	0.8737086	1.089063	1.308204	1.197177	1.131353	0.9783277	0.9938225	1.040016	1.01788	1.188905	0.9981913	1.016715	0.8038655	0.9448915	1.005414	0.9852596	0.9596291	0.891184	1.293292	1.150343	0.8115547	1.059646	0.6077923	0.5925887	0.8145255	0.7722352	0.8180206	0.6901011	0.5999866	0.7671673	0.5013092	0.6101223	0.6561407	0.7031493	0.7178869	0.7923318	0.5495411	0.5763949	0.7504493	0.6359275	0.7830116	0.7569734	0.7902348	0.6485098	0.8973004	0.9551437	0.6407041	0.7096735	0.6148406	0.7067609	0.6753636	0.7883707	0.5856568	0.7198674
L3T2269	18.54482	0.7773431	0.9794127	0.8090346	0.8925373	0.7897871	0.8641022	0.923124	1.024828	0.873755	0.8435754	0.8685797	1.008836	1.066753	1.435887	1.265276	1.104783	1.057798	1.176074	1.029189	1.115599	1.087745	1.272835	1.32767	1.369364	1.014128	1.144499	1.01343	0.8307244	0.8463084	0.8654396	0.8932933	0.8927118	0.8438662	0.7954276	1.005406	1.012849	0.8784651	1.092223	1.33459	1.195671	1.143801	0.9903449	0.9906356	1.054367	1.022094	1.193403	1.01942	1.021746	0.8105465	0.9395803	0.9999977	0.9902286	0.973307	0.8891646	1.312144	1.156653	0.8073482	1.061287	0.6065579	0.586787	0.8031615	0.7753078	0.8233394	0.6930262	0.582891	0.7685043	0.5003187	0.6230723	0.6429013	0.7101804	0.7221592	0.8018822	0.5519555	0.5738197	0.7326842	0.626445	0.7907175	0.7466401	0.7992655	0.647437	0.8886413	0.973307	0.6622651	0.7142508	0.6255146	0.7004112	0.669999	0.8055456	0.5834725	0.7237292
L3T2270	18.59484	0.7781396	0.9830455	0.7994073	0.8808555	0.7825801	0.8616912	0.928065	1.021549	0.8794532	0.8273942	0.8639699	0.9963085	1.06204	1.449298	1.280442	1.080737	1.045972	1.177025	1.033118	1.122571	1.077406	1.260226	1.330573	1.371297	1.014596	1.1408	1.010039	0.8271605	0.8391381	0.8680598	0.8924242	0.8812645	0.8417089	0.8054838	1.021958	0.9909916	0.8745453	1.086813	1.321517	1.19765	1.14156	0.982169	0.9966591	1.062273	1.019738	1.20063	1.020322	1.01781	0.826284	0.9498585	1.005423	0.9861421	0.9611351	0.8976242	1.309948	1.150733	0.8019781	1.072849	0.6213782	0.59567	0.8168772	0.7801262	0.8036725	0.6996713	0.5866722	0.7658698	0.4938891	0.6089331	0.6548573	0.6993207	0.7214064	0.8049579	0.552083	0.5772653	0.7431999	0.6349334	0.7874296	0.753191	0.7965444	0.6545651	0.8881589	0.9752746	0.6493066	0.7252626	0.6256434	0.7034691	0.6777609	0.8023287	0.5747529	0.7202378
L3T2271	18.13593	0.7828459	0.987365	0.8018582	0.8781505	0.7925647	0.8566477	0.942841	1.025025	0.8807624	0.8312575	0.8814306	1.008564	1.081698	1.450099	1.294599	1.105023	1.057097	1.192795	1.048046	1.143958	1.103686	1.287006	1.316466	1.381521	1.016461	1.157625	1.022474	0.8291315	0.8393362	0.8717118	0.8941864	0.8723192	0.8482046	0.8144319	1.014213	1.007957	0.8803979	1.099495	1.333474	1.202271	1.129806	0.9990275	0.9978734	1.051266	1.051934	1.191641	1.023871	1.033894	0.8265196	0.9568724	1.006924	0.9907666	0.9504337	0.8847106	1.325213	1.150397	0.8107873	1.068456	0.6202997	0.6016518	0.8023442	0.7789584	0.8197164	0.6927652	0.5931479	0.7845467	0.5110852	0.6054786	0.6470263	0.7262949	0.710016	0.8099977	0.5519647	0.5755327	0.733584	0.6392513	0.7899527	0.7563016	0.8001574	0.6717484	0.8875655	0.9653156	0.6622726	0.7133568	0.6145292	0.7043062	0.6821353	0.8034375	0.5918116	0.7321261
L3T2272	23.43219	0.7307444	0.9090567	0.75971	0.8156716	0.7515996	0.8074453	0.8722704	0.9873797	0.8233764	0.7842149	0.8003777	0.9494927	0.9987342	1.372796	1.194947	1.033898	0.9848307	1.118478	0.9647286	1.03106	1.024166	1.199524	1.26487	1.297312	0.9507672	1.059156	0.9731865	0.7809708	0.7880963	0.8046067	0.8441737	0.8333406	0.7843887	0.7425044	0.9398182	0.9498982	0.812775	1.007887	1.238454	1.128732	1.070279	0.946654	0.9259147	0.9912031	0.9664086	1.135278	0.9607893	0.9713327	0.7594783	0.8948056	0.9401657	0.9368637	0.8966015	0.8634648	1.224666	1.080707	0.7540327	0.9923038	0.5707384	0.5682473	0.7548438	0.7308602	0.7576824	0.6512048	0.5583411	0.7295278	0.4599739	0.5949536	0.6107109	0.6707856	0.6918725	0.7644024	0.5077092	0.5315769	0.6949429	0.5984295	0.735321	0.7064133	0.7542645	0.607235	0.833862	0.8941104	0.6154613	0.6784325	0.5850474	0.6590835	0.6369537	0.7502093	0.5498252	0.6883967
L3T2273	18.59169	0.7742229	0.9665856	0.8019393	0.8702207	0.7907426	0.8610431	0.9339745	1.032542	0.865326	0.8196215	0.8642246	1.010638	1.068885	1.440028	1.274219	1.088709	1.059585	1.191682	1.026424	1.122483	1.081428	1.274586	1.317231	1.369911	1.018531	1.151667	1.027219	0.8391392	0.8336326	0.8637352	0.8992219	0.8775628	0.8483168	0.8076294	1.022691	1.004336	0.8751154	1.098009	1.333629	1.210893	1.134536	0.9995026	1.011066	1.056954	1.032848	1.203429	1.017674	1.037498	0.8160116	0.9556948	0.9961986	1.004214	0.9639546	0.9047897	1.307381	1.138207	0.803163	1.050714	0.6049267	0.5969727	0.7917827	0.7710413	0.8102603	0.6822633	0.5892024	0.7770374	0.49865	0.6140431	0.6396792	0.7173829	0.7175665	0.7930676	0.5298538	0.5672373	0.7373901	0.6387614	0.7870716	0.7388585	0.7851137	0.6570555	0.8932259	0.9668303	0.6497134	0.7164652	0.6108615	0.709429	0.6684969	0.7982071	0.5701129	0.7283349
L3T2274	18.55398	0.7915879	0.9898434	0.8059881	0.8832468	0.8080794	0.8569561	0.9309882	1.045114	0.8714757	0.8256463	0.8662773	1.005379	1.070209	1.427583	1.286569	1.097934	1.051268	1.179973	1.025336	1.109048	1.092795	1.270735	1.332817	1.383008	1.016074	1.159239	1.014461	0.8365211	0.8489494	0.8571353	0.9072669	0.8899389	0.8390306	0.7974436	0.9958783	1.006693	0.8769131	1.081263	1.349308	1.216063	1.14466	0.98345	0.9888277	1.054793	1.032267	1.201244	1.016254	1.023065	0.8063466	0.9385766	1.012669	0.990919	0.9611627	0.8826492	1.294457	1.151591	0.7948743	1.073615	0.6078521	0.5855648	0.8070038	0.7789206	0.8182371	0.6883971	0.5954238	0.7794584	0.4982678	0.6169343	0.6538607	0.7005864	0.713911	0.7920062	0.5478616	0.5764228	0.7241882	0.6374291	0.7908112	0.7482084	0.7889589	0.6428664	0.8836053	0.9680939	0.6472881	0.7260405	0.6190256	0.6970611	0.6598956	0.8006702	0.5793506	0.7203641
L3T2275	18.33168	0.7703841	0.9763901	0.8095894	0.8817628	0.7959863	0.8676251	0.9266707	1.035495	0.8789115	0.8307959	0.8741593	1.01316	1.077373	1.445606	1.280409	1.093412	1.068107	1.185841	1.042386	1.107074	1.106362	1.279103	1.329	1.370344	1.017377	1.151091	1.016011	0.8290732	0.8438643	0.8618037	0.8967321	0.9111667	0.8370331	0.7986594	1.015358	1.013813	0.8749909	1.099471	1.331733	1.210553	1.138498	1.001042	1.000091	1.063711	1.023139	1.207523	1.003359	1.031396	0.8106586	0.9426498	1.008408	1.013932	0.9659353	0.907365	1.287538	1.145923	0.8132129	1.066978	0.6183151	0.586238	0.8145791	0.7765025	0.8101834	0.6966068	0.5887329	0.7826209	0.5039663	0.6187903	0.6588866	0.707121	0.7266642	0.7912342	0.5452506	0.5647345	0.7400297	0.6293638	0.785294	0.7495934	0.8043026	0.6524118	0.8975043	0.9797166	0.6518178	0.7104475	0.6150479	0.6999928	0.6672029	0.7952141	0.5864162	0.7274959
L3T2276	18.26552	0.7719668	0.9874603	0.818161	0.8682245	0.8033979	0.861974	0.9298366	1.041334	0.8750703	0.8333408	0.8754275	1.009486	1.07586	1.454581	1.269328	1.091754	1.055918	1.168725	1.043358	1.094731	1.078658	1.277126	1.349156	1.381659	1.006926	1.159796	1.011391	0.8393532	0.8389365	0.8656648	0.9098945	0.9040012	0.8354838	0.804767	1.028178	1.009784	0.8688198	1.113006	1.323321	1.215752	1.127293	0.9942466	1.012046	1.043715	1.026571	1.207954	1.024309	1.024011	0.8145893	0.9474571	1.010319	0.9960919	0.953529	0.9103708	1.308319	1.140092	0.8013144	1.081694	0.6206451	0.5935001	0.8267331	0.7811342	0.8167323	0.6945201	0.5884401	0.7855393	0.5016475	0.6167758	0.6602912	0.7232724	0.725594	0.799469	0.549568	0.5751057	0.7342852	0.632908	0.7888729	0.7553583	0.7893491	0.6541597	0.9107279	0.9751379	0.6549931	0.7124977	0.6164781	0.690115	0.6711849	0.7997071	0.5915356	0.7226771
L3T2277	18.60079	0.774026	0.9642122	0.8026228	0.8729181	0.7949651	0.8515004	0.9398631	1.031995	0.8640638	0.8178185	0.862987	1.001185	1.062207	1.450057	1.279973	1.064779	1.053532	1.184969	1.037678	1.10247	1.07489	1.27758	1.336089	1.391249	1.005731	1.144886	1.028704	0.8376208	0.8532952	0.8826098	0.8927802	0.9129415	0.8441419	0.8151862	1.011953	0.990057	0.8766273	1.109529	1.319099	1.211951	1.140758	0.999988	1.000347	1.041148	1.013269	1.189516	1.022483	1.008543	0.8014262	0.9516488	1.000227	0.9932277	0.9593663	0.9012157	1.301929	1.147758	0.8107591	1.053233	0.6082488	0.5831818	0.8236216	0.767505	0.8053149	0.6908682	0.5861731	0.7683426	0.4985283	0.6073514	0.6437255	0.7226955	0.7236527	0.81387	0.5372356	0.5892242	0.7404638	0.6310424	0.7881449	0.7559586	0.7920336	0.6550325	0.9084546	0.9611611	0.6559898	0.7085168	0.6117785	0.6973892	0.6647243	0.7899397	0.5825835	0.7188667
L3T2278	19.67662	0.7591249	0.9479617	0.8097372	0.8688649	0.771778	0.8420596	0.9185178	1.000673	0.8476365	0.8226302	0.8661064	0.9883196	1.062199	1.422722	1.252955	1.072633	1.052185	1.176137	1.017224	1.090144	1.066157	1.265188	1.311963	1.368632	0.9913179	1.118448	1.010148	0.8288668	0.8279673	0.8574112	0.894231	0.9023866	0.8270678	0.7868897	0.9796843	0.9844217	0.861309	1.086786	1.307165	1.20792	1.109034	0.9772856	0.9988738	1.051045	1.011467	1.173978	1.012726	1.017464	0.808358	0.9367478	1.012906	0.9818431	0.9434041	0.868745	1.271005	1.150531	0.7983435	1.04265	0.5988925	0.5744859	0.8025412	0.7637424	0.7967244	0.6836862	0.5822816	0.7557068	0.491971	0.6060886	0.6262975	0.7027557	0.6972987	0.7948054	0.5325688	0.5654308	0.7255433	0.6295358	0.7656613	0.7381964	0.7969043	0.641829	0.8773203	0.9443037	0.6433882	0.7127703	0.6032102	0.6841659	0.6613784	0.7876093	0.5798829	0.7164283
L3T2301	17.7599	0.7983063	0.9907228	0.8029521	0.8814706	0.7947326	0.8758549	0.9423761	1.040805	0.8819812	0.8544129	0.8863717	1.02942	1.069752	1.455351	1.291728	1.118762	1.069497	1.184109	1.050352	1.122489	1.073632	1.278199	1.319347	1.374841	1.017576	1.155418	1.023907	0.8416498	0.8425687	0.8762633	0.91006	0.8911706	0.8555871	0.8114778	1.022937	1.042081	0.8815727	1.114423	1.326648	1.18804	1.137754	0.997819	1.021609	1.057346	1.020333	1.203764	1.008183	1.02554	0.824343	0.9531482	1.024213	1.009714	0.977296	0.8952037	1.313323	1.14	0.8146941	1.085527	0.6212566	0.5880215	0.8236793	0.7624675	0.8215351	0.7136104	0.5956283	0.8016247	0.5049592	0.6169171	0.6498459	0.7293345	0.7166735	0.7935584	0.5594321	0.5849073	0.7584854	0.6457107	0.7982042	0.771759	0.7936605	0.6540833	0.9127147	0.9713739	0.6595969	0.7390855	0.6335092	0.7215745	0.6806305	0.8037689	0.5956283	0.7182051
L3T2302	18.35016	0.8008959	0.9863128	0.7957918	0.8793784	0.8000368	0.8642176	0.9367369	1.024013	0.861236	0.837484	0.8669466	1.025125	1.065756	1.447151	1.278866	1.108256	1.049483	1.172488	1.057215	1.099514	1.085313	1.263908	1.312826	1.344866	1.008801	1.167283	1.003596	0.8321272	0.8284381	0.8625499	0.9149053	0.8785699	0.8319251	0.800997	1.031492	1.004203	0.8790247	1.112906	1.320205	1.187042	1.127511	0.9967232	1.005517	1.050443	1.023962	1.184616	1.010317	1.032857	0.8130751	0.9530601	1.023255	1.000564	0.9606405	0.9083862	1.302871	1.14161	0.799683	1.065149	0.6223014	0.5911711	0.8421839	0.7790138	0.8084258	0.7039172	0.6109308	0.7839158	0.490857	0.611992	0.6534821	0.7168039	0.7088192	0.7951853	0.5526121	0.5791436	0.7515221	0.6375127	0.7937198	0.7565252	0.7915467	0.6567164	0.8972177	0.9682714	0.6596981	0.7270627	0.6243228	0.7096783	0.6737976	0.8049893	0.5982462	0.7201392
L3T2303	18.21522	0.7977942	0.9767217	0.8048705	0.8721957	0.7961263	0.8668886	0.950843	1.029288	0.8622385	0.8392407	0.8591552	1.023576	1.068308	1.457097	1.278573	1.103942	1.050567	1.172481	1.049759	1.108188	1.0907	1.260377	1.298741	1.353379	1.011648	1.156256	1.023829	0.8358542	0.8409592	0.8719936	0.904898	0.8983778	0.8428799	0.8039607	1.025851	0.9943112	0.8685565	1.11112	1.330735	1.204425	1.137756	0.9944629	1.017258	1.045058	1.03687	1.184156	1.011193	1.029086	0.8209436	0.9501353	1.007908	0.991228	0.9770755	0.9005512	1.305109	1.14458	0.814019	1.069319	0.6105269	0.6037034	0.8165968	0.7686806	0.8217018	0.7127279	0.6062812	0.7837934	0.5019068	0.6298854	0.6493956	0.7167209	0.7251113	0.7946099	0.5586683	0.5824242	0.7337544	0.6479804	0.7837429	0.7498275	0.7932958	0.6620317	0.9025224	0.9845056	0.6589991	0.7255156	0.6277626	0.7149518	0.6596561	0.8050726	0.5897026	0.7293065
L3T2304	18.12884	0.7974533	0.973185	0.7947992	0.8650306	0.8044969	0.8752897	0.9417442	1.046479	0.8771782	0.8410417	0.8678889	1.016416	1.08675	1.443674	1.293054	1.112984	1.056381	1.176019	1.043723	1.107625	1.081799	1.274169	1.316635	1.373137	1.017029	1.14565	1.02346	0.8346617	0.8315992	0.8662556	0.889581	0.8835072	0.8382855	0.8116935	1.021316	1.002278	0.8722273	1.118241	1.332662	1.20108	1.136259	0.9857919	1.018151	1.040099	1.021775	1.190004	1.008454	1.028104	0.8176652	0.9381203	1.025348	1.002686	0.9800754	0.8979516	1.309387	1.162289	0.8079676	1.060974	0.6098803	0.5868611	0.8342533	0.7751487	0.8107238	0.7091026	0.5991108	0.7896441	0.5059112	0.6329505	0.6450981	0.7110931	0.7213012	0.788266	0.5579213	0.5832373	0.7480463	0.6454553	0.7978616	0.7517212	0.8022	0.6559186	0.9105075	0.9800244	0.6624518	0.7272729	0.6379014	0.7104807	0.6725067	0.8081207	0.5916079	0.720995
L3T2305	18.05343	0.7879757	0.9759383	0.8073885	0.8828996	0.7917971	0.8624168	0.9421061	1.051755	0.8653211	0.8425455	0.8596654	1.017362	1.070506	1.440062	1.284556	1.100567	1.075499	1.181836	1.058889	1.123853	1.077741	1.261882	1.303765	1.352067	1.012522	1.160946	1.01349	0.8509017	0.8342912	0.8737282	0.9079172	0.8863134	0.8399469	0.8181903	1.029693	1.023986	0.873983	1.100109	1.346361	1.18739	1.141941	0.9882688	1.003758	1.047526	1.023782	1.195593	1.003911	1.03968	0.8163051	0.945418	1.014152	0.9942302	0.9830716	0.9054205	1.314719	1.134145	0.8189037	1.070098	0.6196296	0.5885998	0.8294508	0.7792119	0.8069299	0.7091526	0.6005226	0.7873643	0.500911	0.6217696	0.6355777	0.7169483	0.7363611	0.8010195	0.5515575	0.5842688	0.7354949	0.642711	0.8084075	0.7532263	0.8021404	0.6659961	0.9073057	0.9818997	0.6556019	0.7283616	0.6465324	0.722604	0.6651299	0.7983699	0.6018473	0.7425773
L3T2306	18.14208	0.7838422	0.9708884	0.8092896	0.8739706	0.7960217	0.8667147	0.9189052	1.037331	0.8510109	0.8530322	0.8764583	1.018881	1.070242	1.451331	1.299528	1.102272	1.060239	1.178147	1.057389	1.113	1.091077	1.268846	1.30922	1.364364	1.005354	1.161511	1.01743	0.83624	0.8536023	0.868114	0.9055855	0.8874976	0.84106	0.8077866	1.029868	1.016911	0.8715865	1.106055	1.341042	1.201159	1.139588	0.9888208	0.9920859	1.042048	1.034222	1.185455	1.006649	1.026085	0.8032258	0.9623368	1.024115	0.9955065	0.9648245	0.8939242	1.313884	1.154669	0.7991314	1.057648	0.6161277	0.5945674	0.8266519	0.7889731	0.8146279	0.7043385	0.5915614	0.7807844	0.4992563	0.6318315	0.6433373	0.7142894	0.724344	0.8049879	0.556785	0.590473	0.7466817	0.6456177	0.7866409	0.7716109	0.7940523	0.6518889	0.9049117	0.9800619	0.6577454	0.7239812	0.6362369	0.7168808	0.6808605	0.7969546	0.6001648	0.7236702
L3T2307	18.29618	0.7798746	0.9725255	0.8098879	0.8884568	0.7897219	0.8628957	0.9237081	1.041038	0.8664052	0.8503247	0.8636814	1.016262	1.06597	1.4508	1.289525	1.110964	1.063665	1.1789	1.029305	1.122854	1.074036	1.255373	1.307491	1.348661	0.9946819	1.141763	1.017415	0.8329872	0.8314682	0.8544103	0.9006088	0.8906567	0.8491724	0.8155973	1.032709	0.9915916	0.878819	1.116883	1.329438	1.190842	1.135477	0.9816919	1.003063	1.054499	1.030562	1.21038	1.00432	1.038838	0.81984	0.9412551	1.021291	1.002434	0.9637782	0.9163226	1.295863	1.125159	0.8114593	1.054237	0.6047184	0.6015233	0.8356585	0.7758414	0.8010882	0.7048676	0.5969663	0.789041	0.5135262	0.6280796	0.6466218	0.7336761	0.7178052	0.8011406	0.5560057	0.5831906	0.7495471	0.6573596	0.7988883	0.7667274	0.7887791	0.6567834	0.8962089	0.9711637	0.6523312	0.7234622	0.6367745	0.695544	0.6675211	0.7927599	0.5961282	0.7222575
L3T2308	18.42791	0.790189	0.9780664	0.8027492	0.8855729	0.7973362	0.8670216	0.9308737	1.012068	0.8744316	0.8436881	0.8536731	1.020372	1.055687	1.455669	1.278828	1.099044	1.052797	1.167836	1.044231	1.103774	1.079757	1.273047	1.303318	1.351929	1.013277	1.142821	1.009125	0.826293	0.8413757	0.8600321	0.8987112	0.8813687	0.8362781	0.8231398	1.030304	1.002872	0.8713836	1.091581	1.321764	1.193324	1.134832	0.9934119	1.005131	1.055162	1.013592	1.185441	1.000822	1.025574	0.8166232	0.944012	1.011227	0.9847932	0.9805364	0.8850999	1.309782	1.153752	0.7977041	1.079389	0.6263283	0.5824464	0.8146262	0.7861949	0.8280798	0.7050529	0.5891207	0.7929743	0.5127084	0.6101945	0.6520793	0.7227107	0.7184539	0.7982821	0.5490226	0.5736175	0.7508267	0.6406227	0.7962851	0.748672	0.8078468	0.6618542	0.9031257	0.9676609	0.6636936	0.7159839	0.6174994	0.7077331	0.6615914	0.7938151	0.5915907	0.7388971
L3T2309	18.32987	0.8052904	0.987529	0.8072369	0.876839	0.8013973	0.8741033	0.9389706	1.027144	0.8682111	0.8411699	0.8683163	1.01315	1.067916	1.451543	1.269673	1.106321	1.051712	1.175344	1.043979	1.10832	1.078806	1.257415	1.305763	1.344904	1.004522	1.154037	1.030774	0.832542	0.8386973	0.8672641	0.9012497	0.8805217	0.8267024	0.8130766	1.025723	1.014518	0.8769442	1.109688	1.337696	1.181184	1.128574	0.9930003	0.9882655	1.042085	1.034351	1.185603	1.003733	1.034456	0.8183375	0.9497029	1.021988	0.9912642	0.9765336	0.9017232	1.299607	1.149092	0.8076578	1.061603	0.6041125	0.588961	0.8300694	0.7678326	0.8146548	0.7069636	0.5975889	0.7878241	0.4969473	0.6270501	0.6441481	0.7249034	0.7169594	0.8035017	0.5517136	0.5770713	0.7446845	0.6380455	0.7909807	0.7563111	0.8113405	0.6529865	0.9086676	0.967064	0.6598783	0.7160124	0.6231044	0.7269552	0.6661388	0.7979777	0.5888558	0.7270604
