SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L4T2121	18.51664	0.7874937	0.9688027	0.8231244	0.8786869	0.7961513	0.8650271	0.9394439	1.032484	0.8509441	0.8355144	0.8591015	1.029906	1.087546	1.464401	1.305756	1.088162	1.042334	1.146187	1.0164	1.102014	1.044451	1.223528	1.283592	1.31626	1.002663	1.123408	1.01009	0.8383233	0.8246636	0.8443644	0.8836506	0.8621413	0.8469809	0.7976134	1.04068	1.007281	0.8734923	1.116251	1.343926	1.177123	1.10767	0.9958913	0.992082	1.044566	1.013245	1.201172	0.9924283	1.030098	0.8227397	0.9406752	1.015284	0.9823855	0.9666094	0.8953094	1.294212	1.104669	0.8143899	1.050838	0.6205755	0.6027216	0.8340138	0.7697553	0.8134664	0.718233	0.5982197	0.7880709	0.5058337	0.6273861	0.6467022	0.7200415	0.7264289	0.810619	0.5486598	0.5991432	0.7587505	0.6383139	0.7968439	0.7698322	0.8052321	0.6629015	0.9165494	0.9733046	0.6631708	0.7382801	0.6247696	0.7356636	0.6770229	0.8143899	0.602029	0.7322006
L4T2122	18.5077	0.7935948	0.9636619	0.8168383	0.8719598	0.7938646	0.8724223	0.9288929	1.042644	0.8623617	0.8287877	0.8566183	1.024989	1.082963	1.447035	1.297744	1.093448	1.03559	1.133806	1.022715	1.098382	1.047038	1.213906	1.293581	1.318945	1.000744	1.114379	1.010573	0.8567339	0.8268604	0.8476755	0.8900381	0.8802087	0.8428957	0.8107865	1.050083	1.017049	0.8717285	1.116499	1.353906	1.171813	1.11912	1.004868	1.006526	1.037209	1.018012	1.191009	0.9949616	1.016278	0.8150652	0.9302806	0.9983922	0.9815474	0.9663987	0.8837936	1.282557	1.115574	0.7990299	1.069318	0.6196346	0.6034065	0.8447074	0.7676916	0.8249331	0.7231319	0.6008239	0.7925541	0.5109335	0.6422614	0.6458076	0.7171957	0.7259843	0.8058911	0.5462806	0.6030596	0.7426749	0.6468484	0.7867721	0.763066	0.8142172	0.6630764	0.8988652	0.9899505	0.6528231	0.7417883	0.6316996	0.7279887	0.6815788	0.8123284	0.6009781	0.7296462
L4T2123	18.64857	0.7834864	0.9719199	0.8075115	0.8920029	0.7953644	0.8834692	0.9168736	1.041189	0.8577527	0.8289995	0.8696692	1.029542	1.080705	1.449385	1.274982	1.095351	1.025083	1.130101	1.020854	1.090546	1.043764	1.213747	1.261528	1.317958	0.9901789	1.123874	1.02416	0.8493728	0.8304987	0.8408391	0.880394	0.8679009	0.8313444	0.8080497	1.028081	1.005747	0.8613661	1.110458	1.337101	1.187569	1.112841	1.006247	1.010975	1.041496	1.006016	1.197602	0.98276	1.023122	0.8239254	0.9420904	1.001903	0.9782241	0.9751873	0.884238	1.279249	1.114802	0.7925199	1.051107	0.6213076	0.6022413	0.8381098	0.7642279	0.8282307	0.7252112	0.5970134	0.797248	0.5044881	0.6294569	0.6438335	0.7211366	0.7311694	0.8023221	0.5580736	0.5928235	0.7535416	0.6427572	0.8055126	0.7706859	0.8026296	0.6670513	0.9163355	0.9771862	0.6548658	0.7350519	0.6344157	0.7258647	0.6844263	0.8115093	0.602126	0.7275561
L4T2124	18.5893	0.7908243	0.9722845	0.8012695	0.8973185	0.8117146	0.887413	0.9164358	1.033259	0.8605871	0.8332986	0.8604329	1.027786	1.08086	1.468217	1.286641	1.093618	1.036921	1.160837	1.012254	1.100748	1.046326	1.207705	1.2782	1.30572	0.9946394	1.108765	1.009556	0.844399	0.8277099	0.8417396	0.8914985	0.8844837	0.8510669	0.8156845	1.029482	1.015954	0.865058	1.107455	1.3364	1.173864	1.129964	0.988858	1.01075	1.048407	1.008245	1.201846	0.983462	1.024163	0.8207722	0.9363625	1.002117	0.971321	0.9700876	0.8714562	1.282131	1.103716	0.7964516	1.055113	0.6194623	0.6099422	0.835881	0.7796854	0.8160314	0.7188261	0.600345	0.7815355	0.5032553	0.6408151	0.63804	0.7161666	0.7327015	0.8039289	0.5479266	0.596722	0.741181	0.6426652	0.8038133	0.7727862	0.8130251	0.6666004	0.9083032	0.9739804	0.6606648	0.7409883	0.6248969	0.7301192	0.6750798	0.8061259	0.6038139	0.731738
L4T2125	18.57821	0.7801866	0.9758223	0.8070696	0.8969886	0.794362	0.8783328	0.9249145	1.033837	0.8444586	0.8361156	0.8516043	1.029781	1.077908	1.45064	1.292547	1.092895	1.031056	1.150446	1.021516	1.091311	1.047626	1.199422	1.276016	1.304058	0.9972592	1.120898	1.011589	0.845038	0.8219789	0.8432226	0.9037094	0.8694104	0.8443427	0.809194	1.04697	1.016726	0.8574366	1.112091	1.335962	1.175707	1.127773	0.997684	1.004212	1.040442	1.006413	1.178604	0.9782943	1.019893	0.8244509	0.9371587	1.005679	0.9835859	0.9702217	0.8806116	1.274973	1.103208	0.8072241	1.057862	0.6186182	0.6139832	0.8432999	0.7712642	0.8202021	0.7203565	0.6101593	0.7842422	0.504713	0.6380079	0.6463123	0.7196612	0.7337207	0.8010055	0.5467757	0.5906537	0.7485913	0.6446901	0.8060267	0.7800321	0.811975	0.6687534	0.9190435	0.98038	0.6531876	0.7285836	0.6420636	0.7333731	0.6787573	0.8093871	0.6127472	0.7424886
L4T2126	18.53198	0.785907	0.9692659	0.8190446	0.8793265	0.7978164	0.8741451	0.9211255	1.040452	0.8609983	0.8367541	0.8553916	1.025294	1.074131	1.445721	1.296698	1.088592	1.035077	1.161982	1.023786	1.101391	1.052052	1.195584	1.278061	1.315916	0.9982662	1.112953	1.024598	0.8470782	0.8363674	0.8355554	0.8887612	0.8732171	0.8587943	0.8122779	1.041225	1.008088	0.868345	1.119719	1.344491	1.16813	1.117747	0.9874781	1.003796	1.03353	1.022162	1.18816	0.9743313	1.021002	0.8309154	0.9343109	1.013385	0.9875167	0.9665206	0.8865572	1.281811	1.110865	0.8091845	1.04834	0.6201802	0.603824	0.8420515	0.7792949	0.8218673	0.7154943	0.6050614	0.793795	0.5075045	0.6364976	0.6432644	0.7106996	0.7289118	0.8077925	0.5488395	0.604172	0.7498693	0.6396297	0.7949937	0.7793722	0.8042351	0.6703699	0.9060454	0.9792807	0.6550965	0.748864	0.6283776	0.7216424	0.6710659	0.8152166	0.6112867	0.7334358
L4T2127	18.56105	0.7792422	0.9762067	0.8125418	0.8759197	0.8000835	0.8782484	0.9296726	1.043621	0.8578727	0.8326069	0.8578339	1.038343	1.072962	1.464718	1.295076	1.09912	1.024448	1.151127	1.020917	1.096947	1.027941	1.227312	1.274002	1.313744	1.012999	1.114528	1.01917	0.8333443	0.8236805	0.843047	0.8862434	0.8706415	0.8440949	0.8043527	1.033297	1.020373	0.8612104	1.113325	1.344792	1.151476	1.120039	1.002792	1.00842	1.035238	1.012184	1.203133	0.9865303	1.02701	0.823564	0.9344463	0.996233	0.97675	0.9499318	0.8885332	1.28743	1.113247	0.8054394	1.057787	0.6214765	0.6033519	0.8367985	0.7677542	0.8239521	0.7230442	0.6049819	0.7957755	0.5022887	0.6306358	0.6468199	0.7228113	0.7322423	0.798764	0.5529755	0.5912041	0.7485429	0.6485664	0.7996566	0.7753223	0.8100967	0.664634	0.9140707	0.9854436	0.6555135	0.7393835	0.6337019	0.7274686	0.675501	0.8190232	0.5993543	0.7320095
L4T2128	18.64032	0.7834181	0.9792435	0.8049391	0.878126	0.8020256	0.8719105	0.9219449	1.043496	0.8531865	0.8220316	0.8562554	1.023956	1.080478	1.445441	1.291764	1.091122	1.030754	1.153859	1.012846	1.088752	1.04369	1.214071	1.273545	1.314411	0.9876344	1.124063	1.004843	0.8314324	0.8276255	0.8472818	0.9013562	0.8685309	0.8514384	0.8217208	1.037125	1.03359	0.8689194	1.119829	1.349218	1.172078	1.112293	0.9909752	1.015876	1.036076	1.011991	1.182372	0.9837497	1.028889	0.8130192	0.9401639	0.9994049	0.9837886	0.9714742	0.8866722	1.273234	1.113458	0.7992287	1.05919	0.6154845	0.6073268	0.8317044	0.767491	0.8193123	0.7221571	0.5998682	0.7991898	0.5031015	0.6412398	0.6416671	0.7202148	0.7283726	0.7941009	0.5478139	0.596139	0.7516805	0.6459402	0.7939067	0.7721138	0.8102611	0.6651304	0.8992973	0.9800981	0.6556519	0.7456593	0.6356847	0.7270518	0.6650527	0.804978	0.6071325	0.7350542
L4T2129	18.65994	0.783885	0.9669714	0.818102	0.8915463	0.7989156	0.8741077	0.9199764	1.037347	0.8621453	0.8316956	0.848474	1.056883	1.073778	1.443563	1.27644	1.103374	1.04562	1.145086	1.010821	1.098053	1.04597	1.223658	1.274575	1.300015	0.9958675	1.113627	1.018472	0.8491343	0.8354242	0.8384924	0.8891772	0.8699131	0.8437357	0.8125869	1.034357	1.016103	0.8650582	1.110287	1.339592	1.177711	1.1045	0.9876337	0.9966443	1.045581	1.004101	1.188703	0.9868569	1.025812	0.8265301	0.9322495	1.011558	0.9800213	0.9562907	0.9027319	1.285528	1.100538	0.8048968	1.031017	0.6167613	0.6092266	0.8318898	0.7745248	0.8113052	0.7177424	0.6007208	0.7891282	0.5090223	0.6352874	0.6432883	0.7279958	0.7240731	0.7927791	0.5526772	0.5898071	0.7403466	0.6495413	0.7914197	0.7646986	0.806062	0.6762625	0.9109269	0.9836333	0.6569595	0.7347538	0.6326464	0.7269472	0.6689219	0.8104896	0.6138872	0.7345984
L4T2130	18.56364	0.7948065	0.9781872	0.8193042	0.8861447	0.7938673	0.8797659	0.9175691	1.026009	0.8535071	0.8406321	0.8555421	1.038179	1.080209	1.452136	1.290083	1.084905	1.029335	1.160237	1.021587	1.093123	1.035009	1.20438	1.280143	1.307341	0.9995934	1.113238	1.020413	0.8373057	0.8317096	0.8431758	0.8780048	0.872213	0.8382058	0.8143342	1.028552	1.016695	0.8619209	1.116995	1.337122	1.174521	1.115351	0.995093	1.009299	1.041232	1.020217	1.192875	0.9850748	1.026948	0.8154691	0.9332617	1.014112	0.9816701	0.9598726	0.886536	1.287031	1.110068	0.7992286	1.053755	0.6143216	0.6158478	0.834449	0.7670998	0.8209478	0.7197088	0.6043816	0.7890147	0.4965682	0.6388976	0.641363	0.7286704	0.7270268	0.7950022	0.5504553	0.5899022	0.7468676	0.646333	0.8010679	0.7765702	0.8125341	0.6672696	0.914634	0.9876576	0.658308	0.745224	0.6288794	0.7406062	0.6805751	0.8209478	0.5992551	0.742876
L4T2131	18.63821	0.7915212	0.9876253	0.8192725	0.8796425	0.8024333	0.8703397	0.9262741	1.041048	0.8539322	0.8350519	0.8427846	1.025936	1.075393	1.447269	1.289828	1.089956	1.039399	1.160139	1.030214	1.094156	1.047249	1.221843	1.268593	1.321112	0.9873898	1.128227	1.012629	0.8416463	0.832736	0.8452183	0.8861583	0.8789752	0.8511453	0.8154651	1.032177	1.018831	0.8638238	1.116373	1.347961	1.152131	1.116922	0.9935524	1.005878	1.024405	1.012629	1.19103	0.9883711	1.017261	0.8194688	0.9301993	0.9980664	0.9896272	0.9581077	0.8880424	1.279544	1.095961	0.8102053	1.057887	0.6139049	0.6075853	0.8400762	0.7714241	0.8164856	0.7158429	0.6013834	0.7911679	0.4981893	0.6387123	0.6417739	0.7102298	0.7284036	0.7958782	0.5513368	0.5946713	0.7451643	0.6474263	0.8034931	0.7669493	0.8111473	0.6617926	0.9034686	0.9866048	0.6612431	0.7417101	0.6362394	0.7206709	0.6699178	0.8059268	0.6026002	0.7313083
L4T2132	18.63294	0.7885282	0.9703935	0.8180007	0.8740379	0.7979594	0.8811899	0.9338082	1.034683	0.8593802	0.8269604	0.8559221	1.029889	1.076613	1.451346	1.288383	1.087183	1.036766	1.146443	1.030557	1.104356	1.038023	1.208178	1.271681	1.327797	1.001359	1.124869	1.006782	0.8393782	0.8355664	0.8480627	0.8895601	0.8784391	0.8525033	0.8064868	1.036608	1.012009	0.8689686	1.115045	1.344538	1.179963	1.122118	1.006507	1.001634	1.04828	1.008944	1.176937	0.9802176	1.017785	0.8130886	0.9337689	1.012205	0.9826147	0.9750305	0.8808362	1.286261	1.110368	0.8013389	1.050834	0.6166443	0.6054054	0.8282965	0.7645179	0.8196905	0.7299368	0.5900011	0.7894713	0.5009154	0.6323237	0.6456846	0.7193659	0.7328054	0.7970556	0.5479929	0.5849711	0.7516679	0.6355853	0.8042076	0.7652252	0.8112024	0.6570413	0.9088155	0.974048	0.6586132	0.7267144	0.6227746	0.726793	0.6773577	0.8176864	0.6131862	0.7240815
L4T2133	17.71995	0.7920104	0.9763808	0.8133886	0.8966485	0.8048883	0.8840681	0.9256343	1.044978	0.863965	0.845647	0.8746753	1.02853	1.090624	1.459662	1.299645	1.095512	1.030485	1.171376	1.043235	1.096957	1.082549	1.226161	1.295395	1.336324	1.014929	1.132233	1.025597	0.8472195	0.8335767	0.862435	0.9037887	0.8730178	0.8544023	0.8210813	1.054711	1.023812	0.8662176	1.130235	1.374915	1.197175	1.13508	1.004474	1.011104	1.063126	1.030017	1.20253	1.007322	1.04213	0.8376568	0.9436123	1.011444	0.9881111	0.9869636	0.8995386	1.310058	1.139798	0.8140261	1.062871	0.6267657	0.6127828	0.8474746	0.7609845	0.8198913	0.7282161	0.6067901	0.7866978	0.5160925	0.6381135	0.6443187	0.725241	0.7402014	0.8181487	0.5559161	0.60543	0.7460241	0.6453812	0.8019982	0.7776025	0.8142811	0.6697769	0.9059137	0.9795259	0.6592791	0.7444941	0.6397285	0.7317862	0.6778096	0.8167037	0.6090851	0.743644
L4T2134	18.36381	0.7828868	0.9725374	0.8180746	0.8780012	0.7962681	0.8824617	0.9253726	1.042211	0.8647026	0.8377748	0.8495867	1.034529	1.070584	1.444062	1.284767	1.097718	1.037709	1.168424	1.016522	1.09714	1.055757	1.231614	1.285221	1.320574	1.006982	1.123283	1.021767	0.8352555	0.8388073	0.8438873	0.8818009	0.880727	0.8452089	0.8121274	1.031638	1.015737	0.8817183	1.114528	1.345644	1.175487	1.122746	0.9937657	1.004421	1.041385	1.021974	1.190355	0.9779065	1.027508	0.8287301	0.9308655	1.020528	0.9886032	0.9649795	0.8859309	1.29629	1.130222	0.8137794	1.052453	0.6221051	0.6053785	0.8392203	0.7605847	0.8246001	0.7305182	0.6036852	0.7974658	0.5074144	0.6272263	0.6426726	0.7156501	0.7346069	0.8079561	0.5623437	0.587702	0.7470383	0.6431269	0.8016784	0.7758658	0.8179094	0.6648508	0.9101741	0.9836885	0.6547736	0.7334092	0.6375101	0.7164348	0.6796776	0.8238154	0.6036026	0.7319637
L4T2135	18.71897	0.7849176	0.968296	0.8145149	0.8768808	0.8004992	0.866741	0.9159133	1.03399	0.8477924	0.8364389	0.8461481	1.023693	1.078621	1.424589	1.30984	1.097099	1.047457	1.141887	1.02201	1.093341	1.049062	1.204488	1.270886	1.303224	1.001534	1.13022	1.012105	0.8340116	0.8207789	0.8394535	0.8862377	0.8708126	0.8462655	0.8124791	1.036182	1.015119	0.8655273	1.109432	1.341943	1.160287	1.115265	1.000281	0.9900242	1.039118	1.016372	1.178022	0.9734246	1.025886	0.8177644	0.9476248	0.9938217	0.9744425	0.9636763	0.8875296	1.290383	1.112759	0.804884	1.059359	0.6198222	0.605689	0.8385922	0.7631502	0.8161592	0.7162485	0.596802	0.7806111	0.5046821	0.6429598	0.6451522	0.716366	0.727602	0.798346	0.5531106	0.6018523	0.7461982	0.6499285	0.7791234	0.7688269	0.799912	0.6766288	0.9165789	0.9830947	0.6614386	0.7449846	0.6286309	0.7204767	0.6722048	0.8231671	0.6157506	0.7355886
L4T2136	18.69416	0.7876991	0.9676204	0.8089999	0.8768179	0.8015211	0.8749776	0.909983	1.033951	0.8460805	0.8203943	0.8711011	1.044483	1.078901	1.452723	1.299662	1.084344	1.027686	1.165123	1.02193	1.094446	1.042291	1.203456	1.2766	1.312975	0.9950296	1.106389	1.005837	0.837897	0.8417734	0.8393849	0.8854322	0.880107	0.8458064	0.8154998	1.031836	1.016487	0.8785408	1.115277	1.34986	1.171427	1.109247	0.9910748	1.003331	1.030035	1.017113	1.18983	0.9850448	1.009713	0.8100571	0.9424432	1.003096	0.9873942	0.9682078	0.8832003	1.280633	1.11469	0.8015994	1.047185	0.6114193	0.6082476	0.8432613	0.7640098	0.8199244	0.718354	0.5929768	0.7854281	0.5027617	0.6284521	0.6336598	0.7261852	0.7157697	0.793455	0.5446976	0.5992809	0.7523022	0.6439578	0.8074337	0.7847233	0.79972	0.6648671	0.9110402	0.980816	0.6537859	0.7412602	0.6411386	0.7279472	0.6778277	0.8068855	0.6011213	0.7288869
L4T2137	18.61398	0.7873074	0.9765208	0.8263777	0.874222	0.796593	0.8729236	0.9232468	1.038097	0.8647004	0.8329091	0.8565558	1.032707	1.074019	1.444144	1.287706	1.094086	1.038058	1.149917	1.024837	1.097312	1.034871	1.215428	1.279404	1.315641	0.9943444	1.127805	1.010437	0.8254334	0.8349157	0.8376305	0.892085	0.8747335	0.8530147	0.8030063	1.034123	1.035185	0.8639922	1.110414	1.351564	1.168528	1.110178	0.9928887	0.9916296	1.041205	1.01264	1.185565	0.9831309	1.00843	0.8252366	0.9289519	1.000443	0.9758126	0.9618056	0.8840978	1.283889	1.122769	0.8063114	1.04994	0.6240228	0.605845	0.8451849	0.7704281	0.8268105	0.7201443	0.6034056	0.7945863	0.5065365	0.6359838	0.6533353	0.7232919	0.7334825	0.8028489	0.5509971	0.5928216	0.7435156	0.6457416	0.8013145	0.7662574	0.8081606	0.6593945	0.907115	0.9841933	0.6538468	0.7448534	0.6268163	0.727738	0.6741492	0.8057212	0.5905396	0.7372203
L4T2138	18.60172	0.7814602	0.9657575	0.8139279	0.8809023	0.7956158	0.8755695	0.9316429	1.030967	0.8598062	0.8308283	0.855532	1.02536	1.071121	1.448029	1.288592	1.089943	1.03732	1.148016	1.019949	1.082571	1.051162	1.202521	1.286984	1.295258	1.003205	1.129782	1.015439	0.8358083	0.8314949	0.8432194	0.8822747	0.8816474	0.8401216	0.8167119	1.037751	1.011518	0.8687073	1.11892	1.350429	1.167387	1.120803	0.9898338	1.004107	1.038849	1.015165	1.186797	0.9848931	1.022027	0.8097714	0.9467004	1.001872	0.9817953	0.96215	0.8821571	1.288788	1.118293	0.8036935	1.060886	0.6161807	0.6116321	0.8391805	0.7615796	0.816908	0.7260533	0.591477	0.7876557	0.5071315	0.6313558	0.641002	0.7218576	0.7259357	0.8080068	0.5503826	0.5989665	0.7506786	0.647472	0.7946747	0.761658	0.810634	0.6733521	0.9173697	0.988383	0.653197	0.7520118	0.6307676	0.7323273	0.6784497	0.8127907	0.6055542	0.7318175
L4T2139	18.55506	0.7775759	0.9833411	0.8096713	0.8825654	0.8061664	0.8709086	0.9115103	1.037962	0.8559045	0.8305038	0.8479496	1.038081	1.077895	1.43185	1.290197	1.094947	1.037962	1.147008	1.032685	1.087661	1.045642	1.217145	1.282951	1.322962	1.008742	1.104713	1.020123	0.8431057	0.8252662	0.8447203	0.8760281	0.8978845	0.8490522	0.8131368	1.017169	1.028432	0.8712237	1.117472	1.349308	1.175677	1.111841	0.9863734	1.000944	1.04131	1.012247	1.181309	0.9877124	1.024927	0.8216037	0.9270658	1.017524	0.9802694	0.9627055	0.8890632	1.293663	1.117945	0.8089231	1.056944	0.6096557	0.5970538	0.8416486	0.7689515	0.8288498	0.726617	0.5981959	0.7926194	0.5041149	0.6304095	0.6514389	0.7272077	0.7219701	0.8124674	0.5489304	0.6005194	0.7540655	0.6475008	0.7844675	0.7700541	0.8125067	0.6538411	0.9082811	0.9774733	0.656834	0.7474495	0.6362772	0.7194103	0.6756187	0.81357	0.6047725	0.7366985
L4T2140	18.60842	0.7728394	0.969215	0.8297244	0.8774179	0.7955619	0.8752088	0.931581	1.036909	0.8466479	0.8260163	0.853157	1.024838	1.071269	1.441298	1.299361	1.08981	1.032649	1.167405	1.013989	1.085036	1.051702	1.207919	1.273128	1.319874	1.002825	1.105984	1.016711	0.8436893	0.8253851	0.8447149	0.8877535	0.8701593	0.843926	0.7971793	1.031623	1.026139	0.8576936	1.114071	1.345358	1.169023	1.112532	1.000458	0.9922531	1.032254	1.015488	1.195374	0.9782882	1.024364	0.8314207	0.9440073	0.99462	0.9878348	0.975014	0.89158	1.298257	1.106457	0.8086588	1.044049	0.6157942	0.6117309	0.8381665	0.7714193	0.8128798	0.7251459	0.600922	0.790473	0.5075075	0.6346506	0.6462091	0.7202543	0.7321678	0.8051084	0.5652604	0.5917304	0.7610837	0.6499962	0.7866465	0.7572177	0.8111047	0.6703517	0.9131584	0.9772231	0.6576887	0.7405309	0.6338222	0.7312999	0.6750855	0.8130376	0.6011192	0.735087
L4T2141	18.59239	0.7918128	0.9661543	0.8150158	0.8811165	0.8032548	0.8783656	0.9259676	1.041026	0.8559201	0.8261389	0.8585912	1.034488	1.072761	1.446162	1.300046	1.068455	1.031338	1.1574	1.003311	1.094768	1.041823	1.211341	1.290917	1.29885	0.998487	1.109917	1.008534	0.8507771	0.8316406	0.8485445	0.8901664	0.8819138	0.8492223	0.8097134	1.035325	1.014673	0.8630165	1.113466	1.35028	1.182756	1.104615	1.002314	1.001278	1.031896	1.008215	1.190769	0.9845333	1.023843	0.8156935	0.9337817	1.010607	0.983736	0.9618486	0.8888907	1.29307	1.102263	0.8164909	1.05498	0.6105741	0.6077435	0.8363051	0.7583239	0.81976	0.72934	0.5965008	0.7948826	0.5068782	0.6424683	0.6354117	0.7195725	0.7284231	0.809235	0.5481413	0.5939493	0.7479583	0.6456976	0.7870685	0.7728357	0.8070422	0.6607277	0.9160804	0.9754036	0.6594918	0.7429349	0.6323818	0.7427356	0.6792662	0.8217933	0.6029992	0.7334066
L4T2142	18.29965	0.7834916	0.9680172	0.8176264	0.8826803	0.7825435	0.8762079	0.927039	1.038719	0.8525444	0.8430626	0.8565845	1.034102	1.073472	1.446563	1.294194	1.097507	1.042017	1.150399	1.012046	1.087365	1.054508	1.226584	1.278116	1.315301	1.008954	1.12084	1.015839	0.8491639	0.8339929	0.8562135	0.8872564	0.8763316	0.8379918	0.8152765	1.037688	1.029691	0.858316	1.108225	1.362216	1.194469	1.124015	1.008995	1.003554	1.045315	1.014973	1.195995	0.982776	1.018312	0.8257066	0.9430758	1.005285	0.9940305	0.9692128	0.8917499	1.295389	1.118119	0.8116487	1.055374	0.6217638	0.6086953	0.8467729	0.7649814	0.8290871	0.7305993	0.6021404	0.7873256	0.513959	0.6305861	0.6469526	0.7281669	0.7300221	0.8070727	0.5504024	0.5988424	0.7468009	0.6490139	0.7990337	0.7854292	0.8098348	0.6673593	0.897975	0.9934122	0.6549504	0.7370717	0.641181	0.7458939	0.6723475	0.8318492	0.5991722	0.7349692
L4T2143	18.71217	0.7861736	0.9709679	0.8103217	0.8774874	0.8125277	0.8926538	0.9191656	1.030097	0.8530241	0.8331699	0.8562938	1.041994	1.078275	1.451409	1.304157	1.087966	1.039512	1.150602	1.000434	1.09293	1.028916	1.209061	1.280088	1.310657	0.9922403	1.106284	0.9964554	0.8407334	0.8366759	0.8472727	0.8876903	0.8655118	0.8401031	0.810755	1.040458	1.014813	0.8556635	1.123932	1.34095	1.178256	1.107387	0.9983069	0.9971645	1.04034	1.002601	1.189877	0.978689	1.023519	0.820564	0.9299988	1.011307	0.9722679	0.9706133	0.8795359	1.280403	1.101557	0.808549	1.042349	0.6016944	0.6087064	0.8451454	0.7749071	0.8038612	0.7327167	0.601655	0.7885766	0.5038019	0.6378969	0.6328939	0.7258229	0.7336622	0.803546	0.5569435	0.6009065	0.7411075	0.6473119	0.7850705	0.7582437	0.8099672	0.6571209	0.9037628	0.9876707	0.6568845	0.7424469	0.631397	0.7380349	0.6813084	0.8209579	0.58964	0.7334652
L4T2144	18.68369	0.7856985	0.9837091	0.8120656	0.8830782	0.7925183	0.8825231	0.9207057	1.039457	0.8618656	0.8326041	0.8542925	1.028791	1.06507	1.456453	1.297259	1.088464	1.033113	1.147542	1.015944	1.092468	1.042629	1.209038	1.278306	1.30737	1.002226	1.102698	1.017015	0.8446973	0.8349038	0.8420011	0.8820473	0.8812146	0.8635309	0.8125017	1.024548	1.017411	0.8541735	1.118161	1.346226	1.166653	1.113522	0.9951282	1.001948	1.03339	1.01535	1.185486	0.978634	1.009719	0.8273703	0.935733	1.000084	0.987238	0.9580954	0.880382	1.282866	1.095759	0.8020738	1.050321	0.6080282	0.6122311	0.8491777	0.7640101	0.831375	0.7279685	0.600693	0.7765791	0.5093004	0.6314215	0.6452196	0.7117122	0.7314577	0.793232	0.5487122	0.5971642	0.7461281	0.6466867	0.7949369	0.7732089	0.8081402	0.6612381	0.9175734	0.9798631	0.6606433	0.727017	0.6253155	0.7349072	0.6765429	0.8092504	0.604539	0.7379603
L4T2145	18.66454	0.7753244	0.9719069	0.8193474	0.8740559	0.8091821	0.8782181	0.9146771	1.042544	0.8423594	0.8334347	0.8494831	1.038702	1.076562	1.435629	1.304961	1.083485	1.040103	1.155643	1.01665	1.097733	1.049748	1.202067	1.270223	1.301279	1.005565	1.095491	1.006005	0.8419592	0.8335948	0.8433199	0.8825003	0.8701739	0.8422393	0.8112632	1.024174	1.021973	0.8460013	1.127588	1.354386	1.177574	1.109539	0.9887157	1.002603	1.03586	1.01517	1.192702	0.9883555	1.019052	0.8253505	0.9320061	1.007806	0.9725473	0.9791507	0.8805793	1.278667	1.107818	0.8173463	1.061073	0.6095179	0.5985122	0.8423194	0.7782459	0.8356359	0.7186148	0.5878266	0.7970958	0.4996206	0.6471776	0.6407742	0.7230972	0.7261388	0.7938541	0.5504071	0.6053958	0.757355	0.6416147	0.7836888	0.7711222	0.8040194	0.6561022	0.9113554	0.9752287	0.6570627	0.7264989	0.6266068	0.7437479	0.6771532	0.82431	0.6043953	0.7395057
L4T2146	18.64097	0.7750881	0.9809006	0.8211821	0.8820708	0.8007798	0.8831048	0.9251821	1.042107	0.8584869	0.8195913	0.8428571	1.042426	1.073168	1.432575	1.302764	1.07802	1.031926	1.151874	1.022978	1.079532	1.036261	1.214553	1.285066	1.310638	1.00178	1.107888	1.022103	0.833153	0.8368119	0.82675	0.886366	0.8837014	0.8489817	0.8086942	1.03133	1.01399	0.8670773	1.111467	1.353908	1.172913	1.105979	1.001621	1.0052	1.025483	1.01733	1.188026	0.9834459	1.015581	0.8224945	0.9434765	1.00524	0.9835255	0.9651117	0.8907806	1.27743	1.091065	0.8034047	1.053641	0.6142958	0.6092847	0.8457603	0.7649863	0.8181198	0.7363515	0.5933367	0.7825649	0.4976885	0.6415783	0.6465099	0.7155118	0.7393343	0.8046376	0.5511004	0.5997	0.7478452	0.6467883	0.792428	0.7596173	0.8093305	0.6655998	0.9075239	0.989491	0.653947	0.7404479	0.6321925	0.7268066	0.6902973	0.8086544	0.596916	0.7515041
