SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
88	2161	12738	12738
89	2161	9437	9437
90	2161	11760	11760
0	2162	2772088	297276
1	2162	12838	12838
2	2162	15924	15924
3	2162	13113	13113
4	2162	14301	14301
5	2162	12698	12698
6	2162	13886	13886
7	2162	15047	15047
8	2162	16826	16826
9	2162	13982	13982
10	2162	13794	13794
11	2162	14128	14128
12	2162	16381	16381
13	2162	17308	17308
14	2162	23084	23084
15	2162	20874	20874
16	2162	17721	17721
17	2162	17266	17266
18	2162	19030	19030
19	2162	16943	16943
20	2162	17871	17871
21	2162	17620	17620
22	2162	20607	20607
23	2162	21222	21222
24	2162	22365	22365
25	2162	16256	16256
26	2162	18584	18584
27	2162	16576	16576
28	2162	13363	13363
29	2162	13612	13612
30	2162	13826	13826
31	2162	14260	14260
32	2162	14514	14514
33	2162	13613	13613
34	2162	12838	12838
35	2162	16425	16425
36	2162	16261	16261
37	2162	14226	14226
38	2162	17685	17685
39	2162	21564	21564
40	2162	19642	19642
41	2162	18410	18410
42	2162	16044	16044
43	2162	16035	16035
44	2162	16986	16986
45	2162	16556	16556
46	2162	19156	19156
47	2162	16664	16664
48	2162	16318	16318
49	2162	13329	13329
50	2162	15273	15273
51	2162	16158	16158
52	2162	16104	16104
53	2162	15629	15629
54	2162	14709	14709
55	2162	21065	21065
56	2162	18650	18650
57	2162	13038	13038
58	2162	17101	17101
59	2162	10004	10004
60	2162	9519	9519
61	2162	13254	13254
62	2162	12474	12474
63	2162	13173	13173
64	2162	11340	11340
65	2162	9699	9699
66	2162	12464	12464
67	2162	8102	8102
68	2162	10021	10021
69	2162	10341	10341
70	2162	11488	11488
71	2162	11746	11746
72	2162	12773	12773
73	2162	8973	8973
74	2162	9359	9359
75	2162	11927	11927
76	2162	10325	10325
77	2162	12916	12916
78	2162	12165	12165
79	2162	12783	12783
80	2162	10586	10586
81	2162	14572	14572
82	2162	15573	15573
83	2162	10615	10615
84	2162	11591	11591
85	2162	10094	10094
86	2162	11385	11385
87	2162	10872	10872
88	2162	13117	13117
89	2162	9523	9523
90	2162	11743	11743
0	2163	2759920	297744
1	2163	12768	12768
2	2163	15544	15544
3	2163	13382	13382
4	2163	14521	14521
5	2163	13043	13043
6	2163	13952	13952
7	2163	14939	14939
8	2163	16866	16866
9	2163	14154	14154
10	2163	13487	13487
11	2163	14390	14390
12	2163	16411	16411
13	2163	17541	17541
14	2163	23404	23404
15	2163	20776	20776
16	2163	17973	17973
17	2163	17081	17081
18	2163	19333	19333
19	2163	16880	16880
20	2163	18254	18254
21	2163	17662	17662
22	2163	20790	20790
23	2163	21645	21645
24	2163	22602	22602
25	2163	16415	16415
26	2163	18531	18531
27	2163	16742	16742
28	2163	13399	13399
29	2163	13655	13655
30	2163	14201	14201
31	2163	14642	14642
32	2163	14433	14433
33	2163	13923	13923
34	2163	12924	12924
35	2163	16551	16551
36	2163	16295	16295
37	2163	14384	14384
38	2163	17839	17839
39	2163	21454	21454
40	2163	19668	19668
41	2163	18392	18392
42	2163	16344	16344
43	2163	16539	16539
44	2163	17521	17521
45	2163	16881	16881
46	2163	19556	19556
47	2163	16665	16665
48	2163	16815	16815
49	2163	13101	13101
50	2163	15465	15465
51	2163	16495	16495
52	2163	16056	16056
53	2163	16000	16000
54	2163	14593	14593
55	2163	21212	21212
56	2163	18740	18740
57	2163	13459	13459
58	2163	17493	17493
59	2163	10128	10128
60	2163	9612	9612
61	2163	13352	13352
62	2163	12746	12746
63	2163	13214	13214
64	2163	11502	11502
65	2163	9747	9747
66	2163	12754	12754
67	2163	8427	8427
68	2163	10117	10117
69	2163	10696	10696
70	2163	11654	11654
71	2163	11911	11911
72	2163	12949	12949
73	2163	8870	8870
74	2163	9420	9420
75	2163	11947	11947
76	2163	10392	10392
77	2163	12846	12846
78	2163	12410	12410
79	2163	12945	12945
80	2163	10716	10716
81	2163	14832	14832
82	2163	15832	15832
83	2163	10588	10588
84	2163	11492	11492
85	2163	10198	10198
86	2163	11372	11372
87	2163	10868	10868
88	2163	12978	12978
89	2163	9639	9639
90	2163	12049	12049
0	2164	2762687	297569
1	2164	12414	12414
2	2164	15870	15870
3	2164	13300	13300
4	2164	14314	14314
5	2164	12928	12928
6	2164	14185	14185
7	2164	15044	15044
8	2164	16674	16674
9	2164	13968	13968
10	2164	13503	13503
11	2164	14317	14317
12	2164	16469	16469
13	2164	17494	17494
14	2164	23566	23566
15	2164	20923	20923
16	2164	17802	17802
17	2164	17410	17410
18	2164	19104	19104
19	2164	16949	16949
20	2164	18185	18185
21	2164	17422	17422
22	2164	21084	21084
23	2164	21816	21816
24	2164	22166	22166
25	2164	16496	16496
26	2164	18690	18690
27	2164	16686	16686
28	2164	13717	13717
29	2164	13768	13768
30	2164	14011	14011
31	2164	14736	14736
32	2164	14485	14485
33	2164	13801	13801
34	2164	13240	13240
35	2164	16726	16726
36	2164	16511	16511
37	2164	14205	14205
38	2164	17978	17978
39	2164	21252	21252
40	2164	19806	19806
41	2164	18547	18547
42	2164	16283	16283
43	2164	16185	16185
44	2164	17397	17397
45	2164	16642	16642
46	2164	19338	19338
47	2164	16655	16655
48	2164	16744	16744
49	2164	13083	13083
50	2164	15360	15360
51	2164	16455	16455
52	2164	16201	16201
53	2164	15754	15754
54	2164	14589	14589
55	2164	20967	20967
56	2164	18957	18957
57	2164	13269	13269
58	2164	17090	17090
59	2164	10116	10116
60	2164	9695	9695
61	2164	13227	13227
62	2164	12599	12599
63	2164	13264	13264
64	2164	11419	11419
65	2164	9575	9575
66	2164	12690	12690
67	2164	8262	8262
68	2164	10282	10282
69	2164	10592	10592
70	2164	11522	11522
71	2164	11743	11743
72	2164	12872	12872
73	2164	9008	9008
74	2164	9232	9232
75	2164	11953	11953
76	2164	10363	10363
77	2164	12785	12785
78	2164	12538	12538
79	2164	12810	12810
80	2164	10396	10396
81	2164	14643	14643
82	2164	15737	15737
83	2164	10827	10827
84	2164	11656	11656
85	2164	10201	10201
86	2164	11433	11433
87	2164	10789	10789
88	2164	13094	13094
89	2164	9508	9508
90	2164	11855	11855
0	2165	2770199	300615
1	2165	12753	12753
2	2165	15961	15961
3	2165	13192	13192
4	2165	14215	14215
5	2165	12786	12786
6	2165	13794	13794
7	2165	15207	15207
8	2165	16771	16771
9	2165	14042	14042
10	2165	13403	13403
11	2165	14045	14045
12	2165	16417	16417
13	2165	17420	17420
14	2165	23387	23387
15	2165	20809	20809
16	2165	17764	17764
17	2165	17046	17046
18	2165	19257	19257
19	2165	16886	16886
20	2165	17993	17993
21	2165	17591	17591
22	2165	20562	20562
23	2165	21522	21522
24	2165	22220	22220
25	2165	16397	16397
26	2165	18435	18435
27	2165	16734	16734
28	2165	13663	13663
29	2165	13786	13786
30	2165	14177	14177
31	2165	14424	14424
32	2165	14428	14428
33	2165	13510	13510
34	2165	12648	12648
35	2165	16582	16582
36	2165	15986	15986
37	2165	14247	14247
38	2165	17886	17886
39	2165	21651	21651
40	2165	19599	19599
41	2165	18575	18575
42	2165	15817	15817
43	2165	16154	16154
44	2165	16771	16771
45	2165	16686	16686
46	2165	19342	19342
47	2165	16630	16630
48	2165	16441	16441
49	2165	12955	12955
50	2165	15371	15371
51	2165	16445	16445
52	2165	16036	16036
53	2165	15684	15684
54	2165	14683	14683
55	2165	21193	21193
56	2165	18772	18772
57	2165	13068	13068
58	2165	17296	17296
59	2165	9984	9984
60	2165	9571	9571
61	2165	13396	13396
62	2165	12304	12304
63	2165	13152	13152
64	2165	11427	11427
65	2165	9591	9591
66	2165	12563	12563
67	2165	8154	8154
68	2165	9802	9802
69	2165	10484	10484
70	2165	11546	11546
71	2165	11634	11634
72	2165	12979	12979
73	2165	8848	8848
74	2165	9452	9452
75	2165	12040	12040
76	2165	10099	10099
77	2165	12645	12645
78	2165	12185	12185
79	2165	13054	13054
80	2165	10660	10660
81	2165	14537	14537
82	2165	15555	15555
83	2165	10374	10374
84	2165	11752	11752
85	2165	10119	10119
86	2165	11329	11329
87	2165	10963	10963
88	2165	13163	13163
89	2165	9541	9541
90	2165	11687	11687
0	2166	2776338	297565
1	2166	12606	12606
2	2166	15555	15555
3	2166	12964	12964
4	2166	14073	14073
5	2166	12938	12938
6	2166	14079	14079
7	2166	14994	14994
8	2166	16752	16752
9	2166	13966	13966
10	2166	13448	13448
11	2166	14156	14156
12	2166	16212	16212
13	2166	17130	17130
14	2166	23204	23204
15	2166	20797	20797
16	2166	17635	17635
17	2166	16980	16980
18	2166	19193	19193
19	2166	16696	16696
20	2166	17913	17913
21	2166	17517	17517
22	2166	20851	20851
23	2166	21278	21278
24	2166	22330	22330
25	2166	16360	16360
26	2166	18456	18456
27	2166	16201	16201
28	2166	13604	13604
29	2166	13480	13480
30	2166	14094	14094
31	2166	14574	14574
32	2166	14201	14201
33	2166	13599	13599
34	2166	12649	12649
35	2166	16761	16761
36	2166	16233	16233
37	2166	14127	14127
38	2166	17684	17684
39	2166	21422	21422
40	2166	19548	19548
41	2166	18325	18325
42	2166	16045	16045
43	2166	16132	16132
44	2166	17038	17038
45	2166	16475	16475
46	2166	19332	19332
47	2166	16340	16340
48	2166	16497	16497
49	2166	13055	13055
50	2166	15332	15332
51	2166	16319	16319
52	2166	15931	15931
53	2166	15461	15461
54	2166	14435	14435
55	2166	20991	20991
56	2166	18612	18612
57	2166	13072	13072
58	2166	17224	17224
59	2166	9897	9897
60	2166	9657	9657
61	2166	13048	13048
62	2166	12632	12632
63	2166	13070	13070
64	2166	11305	11305
65	2166	9601	9601
66	2166	12456	12456
67	2166	8172	8172
68	2166	9964	9964
69	2166	10627	10627
70	2166	11422	11422
71	2166	11508	11508
72	2166	12733	12733
73	2166	8809	8809
74	2166	9319	9319
75	2166	11834	11834
76	2166	10289	10289
77	2166	12759	12759
78	2166	12096	12096
79	2166	13051	13051
80	2166	10458	10458
81	2166	14407	14407
82	2166	15514	15514
83	2166	10511	10511
84	2166	11442	11442
85	2166	9969	9969
86	2166	11359	11359
87	2166	10867	10867
88	2166	12857	12857
89	2166	9315	9315
90	2166	11742	11742
0	2167	2768754	299948
1	2167	12585	12585
2	2167	16027	16027
3	2167	13090	13090
4	2167	14266	14266
5	2167	13023	13023
6	2167	14104	14104
7	2167	15278	15278
8	2167	16758	16758
9	2167	13960	13960
10	2167	13577	13577
11	2167	14052	14052
12	2167	16362	16362
13	2167	17408	17408
14	2167	23483	23483
15	2167	20785	20785
16	2167	17500	17500
17	2167	17225	17225
18	2167	19020	19020
19	2167	16825	16825
20	2167	18054	18054
21	2167	17759	17759
22	2167	20900	20900
23	2167	21807	21807
24	2167	22280	22280
25	2167	16355	16355
26	2167	18685	18685
27	2167	16667	16667
28	2167	13498	13498
29	2167	13398	13398
30	2167	14024	14024
31	2167	14518	14518
32	2167	14452	14452
33	2167	13493	13493
34	2167	12960	12960
35	2167	16393	16393
36	2167	16109	16109
37	2167	14031	14031
38	2167	17855	17855
39	2167	21696	21696
40	2167	19583	19583
41	2167	18400	18400
42	2167	16288	16288
43	2167	16305	16305
44	2167	17171	17171
45	2167	16523	16523
46	2167	19572	19572
47	2167	16528	16528
48	2167	16471	16471
49	2167	13219	13219
50	2167	15329	15329
51	2167	16324	16324
52	2167	16383	16383
53	2167	15704	15704
54	2167	14688	14688
55	2167	21131	21131
56	2167	18654	18654
57	2167	13121	13121
58	2167	17417	17417
59	2167	10024	10024
60	2167	9618	9618
61	2167	13220	13220
62	2167	12560	12560
63	2167	13090	13090
64	2167	11084	11084
65	2167	9558	9558
66	2167	12581	12581
67	2167	8123	8123
68	2167	9990	9990
69	2167	10367	10367
70	2167	11545	11545
71	2167	11996	11996
72	2167	12842	12842
73	2167	8855	8855
74	2167	9324	9324
75	2167	11854	11854
76	2167	10129	10129
77	2167	12773	12773
78	2167	12236	12236
79	2167	12985	12985
80	2167	10483	10483
81	2167	14681	14681
82	2167	15629	15629
83	2167	10471	10471
84	2167	11539	11539
85	2167	10117	10117
86	2167	11374	11374
87	2167	10843	10843
88	2167	12977	12977
89	2167	9349	9349
90	2167	11860	11860
0	2168	2779039	295990
1	2168	12456	12456
2	2168	15719	15719
3	2168	13044	13044
4	2168	14029	14029
5	2168	12728	12728
6	2168	13959	13959
7	2168	14805	14805
8	2168	16593	16593
9	2168	14188	14188
10	2168	13265	13265
11	2168	14218	14218
12	2168	16316	16316
13	2168	17072	17072
14	2168	23313	23313
15	2168	20608	20608
16	2168	17475	17475
17	2168	17071	17071
18	2168	19145	19145
19	2168	16993	16993
20	2168	17850	17850
21	2168	17505	17505
22	2168	20881	20881
23	2168	21290	21290
24	2168	22075	22075
25	2168	16465	16465
26	2168	18487	18487
27	2168	16547	16547
28	2168	13439	13439
29	2168	13413	13413
30	2168	13967	13967
31	2168	14389	14389
32	2168	14273	14273
33	2168	13432	13432
34	2168	12829	12829
35	2168	16013	16013
36	2168	15928	15928
37	2168	14290	14290
38	2168	17523	17523
39	2168	21205	21205
40	2168	19732	19732
41	2168	18225	18225
42	2168	16123	16123
43	2168	16097	16097
44	2168	16981	16981
45	2168	16423	16423
46	2168	19285	19285
47	2168	16329	16329
48	2168	16619	16619
49	2168	13041	13041
50	2168	15161	15161
51	2168	16279	16279
52	2168	15972	15972
53	2168	15734	15734
54	2168	14485	14485
55	2168	20895	20895
56	2168	18659	18659
57	2168	13086	13086
58	2168	17401	17401
59	2168	10075	10075
60	2168	9406	9406
61	2168	13055	13055
62	2168	12434	12434
63	2168	13036	13036
64	2168	11165	11165
65	2168	9708	9708
66	2168	12352	12352
67	2168	8283	8283
68	2168	9829	9829
69	2168	10283	10283
70	2168	11607	11607
71	2168	11486	11486
72	2168	12788	12788
73	2168	8817	8817
74	2168	9302	9302
75	2168	11842	11842
76	2168	10086	10086
77	2168	12717	12717
78	2168	12031	12031
79	2168	12915	12915
80	2168	10566	10566
81	2168	14404	14404
82	2168	15397	15397
83	2168	10401	10401
84	2168	11521	11521
85	2168	10119	10119
86	2168	11209	11209
87	2168	10700	10700
88	2168	12881	12881
89	2168	9524	9524
90	2168	11601	11601
0	2169	2776154	296534
1	2169	12523	12523
2	2169	15763	15763
3	2169	13067	13067
4	2169	14273	14273
5	2169	12776	12776
6	2169	13739	13739
7	2169	15126	15126
8	2169	16729	16729
9	2169	14018	14018
10	2169	13401	13401
11	2169	14064	14064
12	2169	16431	16431
13	2169	17409	17409
14	2169	23185	23185
15	2169	20783	20783
16	2169	17608	17608
17	2169	17113	17113
18	2169	19234	19234
19	2169	16636	16636
20	2169	17949	17949
21	2169	17665	17665
22	2169	20621	20621
23	2169	21450	21450
24	2169	22210	22210
25	2169	16372	16372
26	2169	18599	18599
27	2169	16366	16366
28	2169	13481	13481
29	2169	13552	13552
30	2169	13912	13912
31	2169	14252	14252
32	2169	14462	14462
33	2169	13671	13671
34	2169	12929	12929
35	2169	16372	16372
36	2169	16130	16130
37	2169	14153	14153
38	2169	17729	17729
39	2169	21094	21094
40	2169	19620	19620
41	2169	18206	18206
42	2169	16060	16060
43	2169	16029	16029
44	2169	17195	17195
45	2169	16548	16548
46	2169	19354	19354
47	2169	16449	16449
48	2169	16301	16301
49	2169	12966	12966
50	2169	15217	15217
51	2169	16270	16270
52	2169	16146	16146
53	2169	15496	15496
54	2169	14723	14723
55	2169	21102	21102
56	2169	18763	18763
57	2169	13112	13112
58	2169	16908	16908
59	2169	9782	9782
60	2169	9454	9454
61	2169	13320	13320
62	2169	12387	12387
63	2169	13033	13033
64	2169	11357	11357
65	2169	9596	9596
66	2169	12258	12258
67	2169	8012	8012
68	2169	9887	9887
69	2169	10531	10531
70	2169	11385	11385
71	2169	11560	11560
72	2169	13053	13053
73	2169	8721	8721
74	2169	9310	9310
75	2169	11858	11858
76	2169	10222	10222
77	2169	12770	12770
78	2169	12142	12142
79	2169	12762	12762
80	2169	10440	10440
81	2169	14618	14618
82	2169	15485	15485
83	2169	10549	10549
84	2169	11475	11475
85	2169	10058	10058
86	2169	11297	11297
87	2169	10780	10780
88	2169	12961	12961
89	2169	9734	9734
90	2169	11641	11641
0	2170	2778907	294404
1	2170	12320	12320
2	2170	15571	15571
3	2170	13018	13018
4	2170	14066	14066
5	2170	12680	12680
6	2170	14061	14061
7	2170	15022	15022
8	2170	16570	16570
9	2170	13853	13853
10	2170	13326	13326
11	2170	14066	14066
12	2170	16219	16219
13	2170	17475	17475
14	2170	23216	23216
15	2170	20377	20377
16	2170	17483	17483
17	2170	17335	17335
18	2170	19096	19096
19	2170	16659	16659
20	2170	17967	17967
21	2170	17365	17365
22	2170	20498	20498
23	2170	21306	21306
24	2170	22365	22365
25	2170	16506	16506
26	2170	18369	18369
27	2170	16637	16637
28	2170	13043	13043
29	2170	13731	13731
30	2170	14011	14011
31	2170	14352	14352
32	2170	14707	14707
33	2170	13513	13513
34	2170	12934	12934
35	2170	16468	16468
36	2170	16071	16071
37	2170	14152	14152
38	2170	17866	17866
39	2170	21209	21209
40	2170	19534	19534
41	2170	18368	18368
42	2170	16090	16090
43	2170	16136	16136
44	2170	17027	17027
45	2170	16641	16641
46	2170	19116	19116
47	2170	16525	16525
48	2170	16399	16399
49	2170	13121	13121
50	2170	15113	15113
51	2170	16158	16158
52	2170	16021	16021
53	2170	15708	15708
54	2170	14477	14477
55	2170	21024	21024
56	2170	18617	18617
57	2170	12846	12846
58	2170	17088	17088
59	2170	9802	9802
60	2170	9593	9593
61	2170	13261	13261
62	2170	12342	12342
63	2170	13337	13337
64	2170	11235	11235
65	2170	9522	9522
66	2170	12421	12421
67	2170	8089	8089
68	2170	9953	9953
69	2170	10377	10377
70	2170	11395	11395
71	2170	11566	11566
72	2170	13126	13126
73	2170	8657	8657
74	2170	9202	9202
75	2170	11753	11753
76	2170	10133	10133
77	2170	12692	12692
78	2170	12154	12154
79	2170	12784	12784
80	2170	10463	10463
81	2170	14482	14482
82	2170	15513	15513
83	2170	10334	10334
84	2170	11340	11340
85	2170	10091	10091
86	2170	11120	11120
87	2170	10892	10892
88	2170	12892	12892
89	2170	9439	9439
90	2170	11545	11545
0	2171	2773942	296547
1	2171	12240	12240
2	2171	15978	15978
3	2171	13030	13030
4	2171	14234	14234
5	2171	12523	12523
6	2171	14126	14126
7	2171	14903	14903
8	2171	16626	16626
9	2171	13996	13996
10	2171	13522	13522
11	2171	14298	14298
12	2171	16184	16184
13	2171	17147	17147
14	2171	23340	23340
15	2171	20567	20567
16	2171	17440	17440
17	2171	17149	17149
18	2171	19119	19119
19	2171	16675	16675
20	2171	17985	17985
21	2171	17503	17503
22	2171	20280	20280
23	2171	21137	21137
24	2171	22147	22147
25	2171	16551	16551
26	2171	18429	18429
27	2171	16609	16609
28	2171	13519	13519
29	2171	13741	13741
30	2171	13888	13888
31	2171	14161	14161
32	2171	14567	14567
33	2171	13982	13982
34	2171	13007	13007
35	2171	16315	16315
36	2171	16229	16229
37	2171	14137	14137
38	2171	17964	17964
39	2171	21322	21322
40	2171	19553	19553
41	2171	18326	18326
42	2171	16063	16063
43	2171	16222	16222
44	2171	16996	16996
45	2171	16617	16617
46	2171	19349	19349
47	2171	16609	16609
48	2171	16363	16363
49	2171	13030	13030
50	2171	15371	15371
51	2171	16408	16408
52	2171	16018	16018
53	2171	15617	15617
54	2171	14543	14543
55	2171	21251	21251
56	2171	18850	18850
57	2171	13001	13001
58	2171	17002	17002
59	2171	9970	9970
60	2171	9579	9579
61	2171	13169	13169
62	2171	12436	12436
63	2171	13189	13189
64	2171	11380	11380
65	2171	9640	9640
66	2171	12513	12513
67	2171	8065	8065
68	2171	10039	10039
69	2171	10485	10485
70	2171	11452	11452
71	2171	11703	11703
72	2171	12959	12959
73	2171	8778	8778
74	2171	9341	9341
75	2171	11728	11728
76	2171	10238	10238
77	2171	12760	12760
78	2171	12242	12242
79	2171	13073	13073
80	2171	10498	10498
81	2171	14471	14471
82	2171	15860	15860
83	2171	10450	10450
84	2171	11596	11596
85	2171	10065	10065
86	2171	11376	11376
87	2171	10809	10809
88	2171	12759	12759
89	2171	9670	9670
90	2171	11910	11910
0	2172	2771450	296595
1	2172	12504	12504
2	2172	15697	15697
3	2172	13206	13206
4	2172	14366	14366
5	2172	12624	12624
6	2172	13917	13917
7	2172	14971	14971
8	2172	16926	16926
9	2172	14107	14107
10	2172	13349	13349
11	2172	14151	14151
12	2172	16265	16265
13	2172	17458	17458
14	2172	23246	23246
15	2172	20848	20848
16	2172	17720	17720
17	2172	17050	17050
18	2172	19414	19414
19	2172	16827	16827
20	2172	18129	18129
21	2172	17452	17452
22	2172	20603	20603
23	2172	21411	21411
24	2172	22078	22078
25	2172	16547	16547
26	2172	18446	18446
27	2172	16394	16394
28	2172	13681	13681
29	2172	13759	13759
30	2172	14039	14039
31	2172	14557	14557
32	2172	14563	14563
33	2172	13641	13641
34	2172	12880	12880
35	2172	16677	16677
36	2172	16401	16401
37	2172	14170	14170
38	2172	17944	17944
39	2172	21447	21447
40	2172	19320	19320
41	2172	18520	18520
42	2172	16217	16217
43	2172	16012	16012
44	2172	16966	16966
45	2172	16417	16417
46	2172	19482	19482
47	2172	16585	16585
48	2172	16632	16632
49	2172	13095	13095
50	2172	15263	15263
51	2172	16298	16298
52	2172	16206	16206
53	2172	15716	15716
54	2172	14478	14478
55	2172	21113	21113
56	2172	18594	18594
57	2172	13141	13141
58	2172	17111	17111
59	2172	9896	9896
60	2172	9400	9400
61	2172	13106	13106
62	2172	12511	12511
63	2172	13120	13120
64	2172	11131	11131
65	2172	9680	9680
66	2172	12411	12411
67	2172	8039	8039
68	2172	10050	10050
69	2172	10293	10293
70	2172	11525	11525
71	2172	11438	11438
72	2172	13258	13258
73	2172	8811	8811
74	2172	9308	9308
75	2172	12162	12162
76	2172	10360	10360
77	2172	12746	12746
78	2172	12272	12272
79	2172	13035	13035
80	2172	10456	10456
81	2172	14495	14495
82	2172	15866	15866
83	2172	10609	10609
84	2172	11416	11416
85	2172	9989	9989
86	2172	11200	11200
87	2172	10919	10919
88	2172	13012	13012
89	2172	9498	9498
90	2172	11811	11811
0	2173	2767374	298642
1	2173	12769	12769
2	2173	15823	15823
3	2173	12883	12883
4	2173	14223	14223
5	2173	12808	12808
6	2173	14167	14167
7	2173	15058	15058
8	2173	16754	16754
9	2173	14305	14305
10	2173	13571	13571
11	2173	14216	14216
12	2173	16498	16498
13	2173	17253	17253
14	2173	23246	23246
15	2173	20706	20706
16	2173	17678	17678
17	2173	17228	17228
18	2173	19467	19467
19	2173	16683	16683
20	2173	18011	18011
21	2173	17621	17621
22	2173	20612	20612
23	2173	21532	21532
24	2173	22441	22441
25	2173	16655	16655
26	2173	18679	18679
27	2173	16728	16728
28	2173	13546	13546
29	2173	13738	13738
30	2173	14097	14097
31	2173	14418	14418
32	2173	14767	14767
33	2173	13571	13571
34	2173	13027	13027
35	2173	16242	16242
36	2173	16199	16199
37	2173	14179	14179
38	2173	18148	18148
39	2173	21496	21496
40	2173	19494	19494
41	2173	18331	18331
42	2173	16249	16249
43	2173	16367	16367
44	2173	16942	16942
45	2173	16938	16938
46	2173	19465	19465
47	2173	16596	16596
48	2173	16452	16452
49	2173	13282	13282
50	2173	15118	15118
51	2173	16393	16393
52	2173	16009	16009
53	2173	15851	15851
54	2173	14441	14441
55	2173	21382	21382
56	2173	18853	18853
57	2173	13291	13291
58	2173	17162	17162
59	2173	10037	10037
60	2173	9522	9522
61	2173	13465	13465
62	2173	12697	12697
63	2173	13194	13194
64	2173	11147	11147
65	2173	9776	9776
66	2173	12463	12463
67	2173	8078	8078
68	2173	10064	10064
69	2173	10330	10330
70	2173	11485	11485
71	2173	11749	11749
72	2173	12920	12920
73	2173	9046	9046
74	2173	9387	9387
75	2173	12134	12134
76	2173	10195	10195
77	2173	12943	12943
78	2173	12346	12346
79	2173	12902	12902
80	2173	10625	10625
81	2173	14538	14538
82	2173	15717	15717
83	2173	10475	10475
84	2173	11290	11290
85	2173	10217	10217
86	2173	11191	11191
87	2173	10876	10876
88	2173	13023	13023
89	2173	9446	9446
90	2173	11593	11593
0	2174	2786129	294313
1	2174	12533	12533
2	2174	15623	15623
3	2174	12773	12773
4	2174	14102	14102
5	2174	12773	12773
6	2174	14049	14049
7	2174	14855	14855
8	2174	16475	16475
9	2174	13789	13789
10	2174	13264	13264
11	2174	14040	14040
12	2174	15841	15841
13	2174	17144	17144
14	2174	22787	22787
15	2174	20310	20310
16	2174	17355	17355
17	2174	16792	16792
18	2174	19105	19105
19	2174	16712	16712
20	2174	17618	17618
21	2174	17527	17527
22	2174	20414	20414
23	2174	21181	21181
24	2174	22277	22277
25	2174	16158	16158
26	2174	18392	18392
27	2174	16378	16378
28	2174	13327	13327
29	2174	13577	13577
30	2174	13933	13933
31	2174	14423	14423
32	2174	14581	14581
33	2174	13227	13227
34	2174	12731	12731
35	2174	16144	16144
36	2174	15937	15937
37	2174	14102	14102
38	2174	17800	17800
39	2174	20987	20987
40	2174	19512	19512
41	2174	18571	18571
42	2174	16001	16001
43	2174	15929	15929
44	2174	16924	16924
45	2174	16396	16396
46	2174	18815	18815
47	2174	16440	16440
48	2174	16379	16379
49	2174	13125	13125
50	2174	15206	15206
51	2174	16190	16190
52	2174	15839	15839
53	2174	15603	15603
54	2174	14405	14405
55	2174	20762	20762
56	2174	18348	18348
57	2174	13094	13094
58	2174	16885	16885
59	2174	9676	9676
60	2174	9439	9439
61	2174	13077	13077
62	2174	12284	12284
63	2174	13204	13204
64	2174	11224	11224
65	2174	9452	9452
66	2174	12118	12118
67	2174	8054	8054
68	2174	9971	9971
69	2174	10341	10341
70	2174	11487	11487
71	2174	11477	11477
72	2174	12860	12860
73	2174	8672	8672
74	2174	9229	9229
75	2174	11683	11683
76	2174	9931	9931
77	2174	12773	12773
78	2174	11994	11994
79	2174	12746	12746
80	2174	10525	10525
81	2174	14590	14590
82	2174	15687	15687
83	2174	10540	10540
84	2174	11487	11487
85	2174	9879	9879
86	2174	11219	11219
87	2174	10691	10691
88	2174	12667	12667
89	2174	9547	9547
90	2174	11791	11791
0	2175	2785075	296387
1	2175	12308	12308
2	2175	15593	15593
3	2175	13007	13007
4	2175	14115	14115
5	2175	12747	12747
6	2175	13726	13726
7	2175	14842	14842
8	2175	16767	16767
9	2175	14154	14154
10	2175	13221	13221
11	2175	13771	13771
12	2175	16089	16089
13	2175	16990	16990
14	2175	22978	22978
15	2175	20767	20767
16	2175	17477	17477
17	2175	16934	16934
18	2175	19133	19133
19	2175	16502	16502
20	2175	17709	17709
21	2175	17501	17501
22	2175	20591	20591
23	2175	21076	21076
24	2175	22460	22460
25	2175	16221	16221
26	2175	18210	18210
27	2175	16398	16398
28	2175	13695	13695
29	2175	13618	13618
30	2175	13941	13941
31	2175	14310	14310
32	2175	14448	14448
33	2175	13548	13548
34	2175	12645	12645
35	2175	15878	15878
36	2175	16014	16014
37	2175	13906	13906
38	2175	17695	17695
39	2175	21244	21244
40	2175	19463	19463
41	2175	18318	18318
42	2175	15806	15806
43	2175	15913	15913
44	2175	16872	16872
45	2175	16216	16216
46	2175	19157	19157
47	2175	16444	16444
48	2175	16554	16554
49	2175	13001	13001
50	2175	15075	15075
51	2175	16094	16094
52	2175	16098	16098
53	2175	15342	15342
54	2175	14511	14511
55	2175	21154	21154
56	2175	18410	18410
57	2175	12952	12952
58	2175	17356	17356
59	2175	9988	9988
60	2175	9391	9391
61	2175	12861	12861
62	2175	12363	12363
63	2175	12838	12838
64	2175	11147	11147
65	2175	9628	9628
66	2175	12228	12228
67	2175	8096	8096
68	2175	9697	9697
69	2175	10087	10087
70	2175	11184	11184
71	2175	11516	11516
72	2175	12855	12855
73	2175	8875	8875
74	2175	9266	9266
75	2175	11722	11722
76	2175	10143	10143
77	2175	12780	12780
78	2175	12251	12251
79	2175	12742	12742
80	2175	10484	10484
81	2175	14455	14455
