SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
39	1469	26469	26469
40	1469	22948	22948
41	1469	21897	21897
42	1469	19615	19615
43	1469	19459	19459
44	1469	20007	20007
45	1469	20085	20085
46	1469	23475	23475
47	1469	19398	19398
48	1469	19955	19955
49	1469	16112	16112
50	1469	18003	18003
51	1469	19717	19717
52	1469	19329	19329
53	1469	18794	18794
54	1469	17479	17479
55	1469	25164	25164
56	1469	21544	21544
57	1469	15368	15368
58	1469	20102	20102
59	1469	12008	12008
60	1469	11873	11873
61	1469	16324	16324
62	1469	14891	14891
63	1469	15875	15875
64	1469	13982	13982
65	1469	11417	11417
66	1469	15690	15690
67	1469	9963	9963
68	1469	12349	12349
69	1469	12518	12518
70	1469	14118	14118
71	1469	14200	14200
72	1469	15739	15739
73	1469	10651	10651
74	1469	11655	11655
75	1469	14665	14665
76	1469	12305	12305
77	1469	15395	15395
78	1469	15023	15023
79	1469	15687	15687
80	1469	13057	13057
81	1469	17686	17686
82	1469	19234	19234
83	1469	12722	12722
84	1469	14370	14370
85	1469	12275	12275
86	1469	14328	14328
87	1469	13025	13025
88	1469	16030	16030
89	1469	11872	11872
90	1469	14465	14465
0	1470	2529692	342638
1	1470	14866	14866
2	1470	18688	18688
3	1470	15329	15329
4	1470	16996	16996
5	1470	15371	15371
6	1470	17204	17204
7	1470	17620	17620
8	1470	19671	19671
9	1470	16701	16701
10	1470	16090	16090
11	1470	16201	16201
12	1470	19730	19730
13	1470	20780	20780
14	1470	27530	27530
15	1470	25011	25011
16	1470	20698	20698
17	1470	19799	19799
18	1470	22481	22481
19	1470	19355	19355
20	1470	21222	21222
21	1470	20377	20377
22	1470	23158	23158
23	1470	24461	24461
24	1470	24935	24935
25	1470	19445	19445
26	1470	20800	20800
27	1470	19241	19241
28	1470	16152	16152
29	1470	15900	15900
30	1470	16272	16272
31	1470	17075	17075
32	1470	16435	16435
33	1470	16302	16302
34	1470	15570	15570
35	1470	19993	19993
36	1470	19530	19530
37	1470	16664	16664
38	1470	21443	21443
39	1470	25891	25891
40	1470	22443	22443
41	1470	21423	21423
42	1470	19363	19363
43	1470	19034	19034
44	1470	19757	19757
45	1470	19723	19723
46	1470	22966	22966
47	1470	19080	19080
48	1470	19638	19638
49	1470	15772	15772
50	1470	17735	17735
51	1470	19289	19289
52	1470	19180	19180
53	1470	18480	18480
54	1470	17390	17390
55	1470	24930	24930
56	1470	21309	21309
57	1470	15345	15345
58	1470	19944	19944
59	1470	11770	11770
60	1470	11382	11382
61	1470	15867	15867
62	1470	14840	14840
63	1470	16007	16007
64	1470	13885	13885
65	1470	11410	11410
66	1470	15112	15112
67	1470	9804	9804
68	1470	12110	12110
69	1470	12220	12220
70	1470	13829	13829
71	1470	14155	14155
72	1470	15549	15549
73	1470	10463	10463
74	1470	11613	11613
75	1470	14466	14466
76	1470	12378	12378
77	1470	15117	15117
78	1470	14914	14914
79	1470	15517	15517
80	1470	12676	12676
81	1470	17684	17684
82	1470	19208	19208
83	1470	12516	12516
84	1470	13992	13992
85	1470	11970	11970
86	1470	13859	13859
87	1470	12824	12824
88	1470	15487	15487
89	1470	11467	11467
90	1470	14333	14333
0	1471	2547856	337876
1	1471	14612	14612
2	1471	18498	18498
3	1471	15530	15530
4	1471	16684	16684
5	1471	15150	15150
6	1471	16668	16668
7	1471	17358	17358
8	1471	19273	19273
9	1471	16450	16450
10	1471	15589	15589
11	1471	16177	16177
12	1471	19651	19651
13	1471	20397	20397
14	1471	27356	27356
15	1471	24578	24578
16	1471	20647	20647
17	1471	19719	19719
18	1471	22139	22139
19	1471	19174	19174
20	1471	20899	20899
21	1471	19708	19708
22	1471	23079	23079
23	1471	24307	24307
24	1471	24907	24907
25	1471	18938	18938
26	1471	20932	20932
27	1471	19133	19133
28	1471	16069	16069
29	1471	15587	15587
30	1471	16527	16527
31	1471	16889	16889
32	1471	16327	16327
33	1471	16131	16131
34	1471	15432	15432
35	1471	19862	19862
36	1471	19307	19307
37	1471	16243	16243
38	1471	21092	21092
39	1471	25575	25575
40	1471	22207	22207
41	1471	21582	21582
42	1471	18832	18832
43	1471	18924	18924
44	1471	19770	19770
45	1471	19609	19609
46	1471	22707	22707
47	1471	18787	18787
48	1471	19266	19266
49	1471	15614	15614
50	1471	17531	17531
51	1471	18715	18715
52	1471	18621	18621
53	1471	18293	18293
54	1471	16809	16809
55	1471	24383	24383
56	1471	21062	21062
57	1471	15093	15093
58	1471	19882	19882
59	1471	11820	11820
60	1471	11320	11320
61	1471	15813	15813
62	1471	14371	14371
63	1471	16056	16056
64	1471	13837	13837
65	1471	11538	11538
66	1471	14901	14901
67	1471	9895	9895
68	1471	11937	11937
69	1471	12149	12149
70	1471	13583	13583
71	1471	13864	13864
72	1471	15131	15131
73	1471	10293	10293
74	1471	11367	11367
75	1471	14148	14148
76	1471	12245	12245
77	1471	14914	14914
78	1471	15015	15015
79	1471	15207	15207
80	1471	12583	12583
81	1471	17203	17203
82	1471	18693	18693
83	1471	12444	12444
84	1471	13784	13784
85	1471	12076	12076
86	1471	13802	13802
87	1471	12927	12927
88	1471	15506	15506
89	1471	11380	11380
90	1471	13965	13965
0	1472	2573100	335259
1	1472	14334	14334
2	1472	17994	17994
3	1472	15137	15137
4	1472	16554	16554
5	1472	14741	14741
6	1472	16499	16499
7	1472	17339	17339
8	1472	19370	19370
9	1472	16107	16107
10	1472	15454	15454
11	1472	15719	15719
12	1472	19500	19500
13	1472	20209	20209
14	1472	26789	26789
15	1472	24338	24338
16	1472	20426	20426
17	1472	19567	19567
18	1472	21665	21665
19	1472	18782	18782
20	1472	20623	20623
21	1472	19686	19686
22	1472	22556	22556
23	1472	23812	23812
24	1472	24312	24312
25	1472	18764	18764
26	1472	20662	20662
27	1472	18751	18751
28	1472	15629	15629
29	1472	15602	15602
30	1472	15779	15779
31	1472	16524	16524
32	1472	16273	16273
33	1472	15794	15794
34	1472	15029	15029
35	1472	19369	19369
36	1472	19314	19314
37	1472	15950	15950
38	1472	20832	20832
39	1472	25193	25193
40	1472	21657	21657
41	1472	20837	20837
42	1472	18955	18955
43	1472	18654	18654
44	1472	19368	19368
45	1472	18889	18889
46	1472	22450	22450
47	1472	18468	18468
48	1472	19294	19294
49	1472	15598	15598
50	1472	17525	17525
51	1472	18734	18734
52	1472	18329	18329
53	1472	17934	17934
54	1472	16414	16414
55	1472	24051	24051
56	1472	20552	20552
57	1472	14917	14917
58	1472	19266	19266
59	1472	11435	11435
60	1472	11561	11561
61	1472	15830	15830
62	1472	14401	14401
63	1472	15222	15222
64	1472	13453	13453
65	1472	10937	10937
66	1472	14665	14665
67	1472	9391	9391
68	1472	11958	11958
69	1472	12046	12046
70	1472	13373	13373
71	1472	13731	13731
72	1472	15206	15206
73	1472	9946	9946
74	1472	11204	11204
75	1472	13897	13897
76	1472	11956	11956
77	1472	14523	14523
78	1472	14544	14544
79	1472	14941	14941
80	1472	12450	12450
81	1472	17081	17081
82	1472	18473	18473
83	1472	12080	12080
84	1472	13496	13496
85	1472	11770	11770
86	1472	13747	13747
87	1472	12632	12632
88	1472	15030	15030
89	1472	11203	11203
90	1472	13752	13752
0	1473	2613660	322872
1	1473	13918	13918
2	1473	17670	17670
3	1473	14435	14435
4	1473	15941	15941
5	1473	14574	14574
6	1473	15915	15915
7	1473	16740	16740
8	1473	18727	18727
9	1473	15560	15560
10	1473	14869	14869
11	1473	15409	15409
12	1473	18955	18955
13	1473	19613	19613
14	1473	26382	26382
15	1473	23363	23363
16	1473	19679	19679
17	1473	19006	19006
18	1473	21036	21036
19	1473	18513	18513
20	1473	19887	19887
21	1473	19125	19125
22	1473	21955	21955
23	1473	23590	23590
24	1473	23856	23856
25	1473	18163	18163
26	1473	19995	19995
27	1473	18537	18537
28	1473	15360	15360
29	1473	14962	14962
30	1473	15557	15557
31	1473	16290	16290
32	1473	15922	15922
33	1473	15281	15281
34	1473	14986	14986
35	1473	18808	18808
36	1473	18495	18495
37	1473	15683	15683
38	1473	20327	20327
39	1473	24513	24513
40	1473	21299	21299
41	1473	20290	20290
42	1473	18180	18180
43	1473	18268	18268
44	1473	18945	18945
45	1473	18660	18660
46	1473	21738	21738
47	1473	17861	17861
48	1473	18623	18623
49	1473	15102	15102
50	1473	16810	16810
51	1473	18227	18227
52	1473	17971	17971
53	1473	17781	17781
54	1473	16297	16297
55	1473	23537	23537
56	1473	20168	20168
57	1473	14536	14536
58	1473	18885	18885
59	1473	11102	11102
60	1473	10746	10746
61	1473	14961	14961
62	1473	13761	13761
63	1473	14939	14939
64	1473	12938	12938
65	1473	10755	10755
66	1473	13933	13933
67	1473	9046	9046
68	1473	11487	11487
69	1473	11756	11756
70	1473	13041	13041
71	1473	13301	13301
72	1473	14620	14620
73	1473	9779	9779
74	1473	10756	10756
75	1473	13576	13576
76	1473	11831	11831
77	1473	14393	14393
78	1473	13982	13982
79	1473	14713	14713
80	1473	12299	12299
81	1473	16693	16693
82	1473	18057	18057
83	1473	12037	12037
84	1473	13269	13269
85	1473	11460	11460
86	1473	13374	13374
87	1473	12353	12353
88	1473	14449	14449
89	1473	10704	10704
90	1473	13358	13358
0	1474	2652428	307240
1	1474	13623	13623
2	1474	17135	17135
3	1474	14116	14116
4	1474	15563	15563
5	1474	14158	14158
6	1474	15656	15656
7	1474	16507	16507
8	1474	18343	18343
9	1474	15118	15118
10	1474	14903	14903
11	1474	15184	15184
12	1474	18311	18311
13	1474	18993	18993
14	1474	25383	25383
15	1474	22858	22858
16	1474	19244	19244
17	1474	18699	18699
18	1474	20664	20664
19	1474	17718	17718
20	1474	19663	19663
21	1474	18832	18832
22	1474	21744	21744
23	1474	22740	22740
24	1474	23374	23374
25	1474	17812	17812
26	1474	19164	19164
27	1474	17961	17961
28	1474	14669	14669
29	1474	14587	14587
30	1474	15306	15306
31	1474	15576	15576
32	1474	15383	15383
33	1474	14943	14943
34	1474	14458	14458
35	1474	18058	18058
36	1474	17740	17740
37	1474	15292	15292
38	1474	19440	19440
39	1474	23813	23813
40	1474	20791	20791
41	1474	19800	19800
42	1474	17864	17864
43	1474	17888	17888
44	1474	18230	18230
45	1474	18267	18267
46	1474	20986	20986
47	1474	17722	17722
48	1474	18191	18191
49	1474	14735	14735
50	1474	16578	16578
51	1474	17601	17601
52	1474	17456	17456
53	1474	16893	16893
54	1474	16023	16023
55	1474	23069	23069
56	1474	19863	19863
57	1474	14086	14086
58	1474	18673	18673
59	1474	10838	10838
60	1474	10778	10778
61	1474	14501	14501
62	1474	13615	13615
63	1474	14343	14343
64	1474	12607	12607
65	1474	10436	10436
66	1474	13915	13915
67	1474	9078	9078
68	1474	10986	10986
69	1474	11370	11370
70	1474	12507	12507
71	1474	12924	12924
72	1474	14247	14247
73	1474	9559	9559
74	1474	10699	10699
75	1474	13431	13431
76	1474	11337	11337
77	1474	13967	13967
78	1474	13657	13657
79	1474	14295	14295
80	1474	11569	11569
81	1474	16179	16179
82	1474	17450	17450
83	1474	11477	11477
84	1474	12989	12989
85	1474	11014	11014
86	1474	12785	12785
87	1474	11842	11842
88	1474	14118	14118
89	1474	10530	10530
90	1474	12986	12986
0	1475	2734974	297815
1	1475	12929	12929
2	1475	16212	16212
3	1475	13469	13469
4	1475	14587	14587
5	1475	13413	13413
6	1475	14708	14708
7	1475	15527	15527
8	1475	17439	17439
9	1475	14519	14519
10	1475	13969	13969
11	1475	13983	13983
12	1475	17053	17053
13	1475	17565	17565
14	1475	23800	23800
15	1475	21381	21381
16	1475	18029	18029
17	1475	17431	17431
18	1475	19440	19440
19	1475	16733	16733
20	1475	18480	18480
21	1475	17501	17501
22	1475	20489	20489
23	1475	21390	21390
24	1475	21812	21812
25	1475	16777	16777
26	1475	18108	18108
27	1475	17017	17017
28	1475	13678	13678
29	1475	13988	13988
30	1475	14335	14335
31	1475	14854	14854
32	1475	14421	14421
33	1475	14014	14014
34	1475	13349	13349
35	1475	17282	17282
36	1475	16947	16947
37	1475	14485	14485
38	1475	18788	18788
39	1475	22745	22745
40	1475	19708	19708
41	1475	18436	18436
42	1475	16687	16687
43	1475	16730	16730
44	1475	17231	17231
45	1475	17262	17262
46	1475	20116	20116
47	1475	16599	16599
48	1475	17185	17185
49	1475	13757	13757
50	1475	15350	15350
51	1475	16737	16737
52	1475	16619	16619
53	1475	15956	15956
54	1475	15011	15011
55	1475	21762	21762
56	1475	19025	19025
57	1475	13391	13391
58	1475	17456	17456
59	1475	10149	10149
60	1475	10040	10040
61	1475	13602	13602
62	1475	12706	12706
63	1475	13924	13924
64	1475	11843	11843
65	1475	9972	9972
66	1475	12975	12975
67	1475	8361	8361
68	1475	10593	10593
69	1475	10861	10861
70	1475	11832	11832
71	1475	12228	12228
72	1475	13619	13619
73	1475	8971	8971
74	1475	9845	9845
75	1475	12361	12361
76	1475	11006	11006
77	1475	13122	13122
78	1475	12897	12897
79	1475	13470	13470
80	1475	10956	10956
81	1475	15351	15351
82	1475	16381	16381
83	1475	10772	10772
84	1475	12381	12381
85	1475	10327	10327
86	1475	12077	12077
87	1475	11012	11012
88	1475	13429	13429
89	1475	9887	9887
90	1475	12315	12315
0	1476	3086901	220385
1	1476	9363	9363
2	1476	12049	12049
3	1476	10279	10279
4	1476	10935	10935
5	1476	9866	9866
6	1476	10925	10925
7	1476	11383	11383
8	1476	13165	13165
9	1476	10814	10814
10	1476	10099	10099
11	1476	10201	10201
12	1476	12636	12636
13	1476	13344	13344
14	1476	17705	17705
15	1476	16121	16121
16	1476	13333	13333
17	1476	12713	12713
18	1476	14546	14546
19	1476	12442	12442
20	1476	13575	13575
21	1476	13018	13018
22	1476	15227	15227
23	1476	16093	16093
24	1476	16115	16115
25	1476	12661	12661
26	1476	13442	13442
27	1476	12600	12600
28	1476	10572	10572
29	1476	10272	10272
30	1476	10768	10768
31	1476	10872	10872
32	1476	10123	10123
33	1476	10474	10474
34	1476	9860	9860
35	1476	12902	12902
36	1476	12524	12524
37	1476	10678	10678
38	1476	13598	13598
39	1476	16747	16747
40	1476	14729	14729
41	1476	14012	14012
42	1476	12191	12191
43	1476	12472	12472
44	1476	12636	12636
45	1476	12679	12679
46	1476	14683	14683
47	1476	12438	12438
48	1476	12530	12530
49	1476	10278	10278
50	1476	11557	11557
51	1476	12365	12365
52	1476	12310	12310
53	1476	11928	11928
54	1476	11006	11006
55	1476	16110	16110
56	1476	13917	13917
57	1476	9708	9708
58	1476	12792	12792
59	1476	7547	7547
60	1476	7653	7653
61	1476	9929	9929
62	1476	9627	9627
63	1476	10175	10175
64	1476	8841	8841
65	1476	7313	7313
66	1476	9501	9501
67	1476	6276	6276
68	1476	7546	7546
69	1476	8056	8056
70	1476	8726	8726
71	1476	9189	9189
72	1476	10046	10046
73	1476	6840	6840
74	1476	7329	7329
75	1476	9390	9390
76	1476	7770	7770
77	1476	9642	9642
78	1476	9432	9432
79	1476	9963	9963
80	1476	7950	7950
81	1476	11402	11402
82	1476	12329	12329
83	1476	8094	8094
84	1476	8999	8999
85	1476	7714	7714
86	1476	8815	8815
87	1476	8375	8375
88	1476	9709	9709
89	1476	7376	7376
90	1476	9068	9068
0	1477	3605662	668122
1	1477	4469	4469
2	1477	5749	5749
3	1477	5056	5056
4	1477	5163	5163
5	1477	4616	4616
6	1477	5345	5345
7	1477	5454	5454
8	1477	6450	6450
9	1477	5248	5248
10	1477	4831	4831
11	1477	4984	4984
12	1477	5997	5997
13	1477	6605	6605
14	1477	8674	8674
15	1477	7995	7995
16	1477	6493	6493
17	1477	6202	6202
18	1477	7202	7202
19	1477	5682	5682
20	1477	6378	6378
21	1477	6247	6247
22	1477	7398	7398
23	1477	7920	7920
24	1477	8052	8052
25	1477	6145	6145
26	1477	6192	6192
27	1477	5965	5965
28	1477	5190	5190
29	1477	4889	4889
30	1477	5422	5422
31	1477	5421	5421
32	1477	4972	4972
33	1477	5190	5190
34	1477	4796	4796
35	1477	6021	6021
36	1477	6028	6028
37	1477	5176	5176
38	1477	6766	6766
39	1477	7913	7913
40	1477	7171	7171
41	1477	6378	6378
42	1477	6067	6067
43	1477	5984	5984
44	1477	6190	6190
45	1477	6285	6285
46	1477	7403	7403
47	1477	5700	5700
48	1477	5887	5887
49	1477	4928	4928
50	1477	5474	5474
51	1477	5853	5853
52	1477	6067	6067
53	1477	5825	5825
54	1477	5078	5078
55	1477	7485	7485
56	1477	6751	6751
57	1477	4878	4878
58	1477	5937	5937
59	1477	3813	3813
60	1477	3654	3654
61	1477	5000	5000
62	1477	4744	4744
63	1477	5158	5158
64	1477	4279	4279
65	1477	3386	3386
66	1477	4614	4614
67	1477	3048	3048
68	1477	3901	3901
69	1477	3875	3875
70	1477	4362	4362
71	1477	4307	4307
72	1477	4899	4899
73	1477	3185	3185
74	1477	3652	3652
75	1477	4569	4569
76	1477	3871	3871
77	1477	4555	4555
78	1477	3658	3658
79	1477	4649	4649
80	1477	4047	4047
81	1477	5666	5666
82	1477	6137	6137
83	1477	3983	3983
84	1477	4539	4539
85	1477	3880	3880
86	1477	4441	4441
87	1477	3958	3958
88	1477	4819	4819
89	1477	3360	3360
90	1477	4596	4596
0	1478	4091791	8941
1	1478	3	3
2	1478	1	1
3	1478	0	0
4	1478	4	4
5	1478	2	2
6	1478	0	0
7	1478	1	1
8	1478	2	2
9	1478	0	0
10	1478	2	2
11	1478	1	1
12	1478	2	2
13	1478	0	0
14	1478	2	2
15	1478	3	3
16	1478	2	2
17	1478	1	1
18	1478	0	0
19	1478	1	1
20	1478	1	1
21	1478	1	1
22	1478	2	2
23	1478	1	1
24	1478	2	2
25	1478	2	2
26	1478	1	1
27	1478	2	2
28	1478	1	1
29	1478	1	1
30	1478	1	1
31	1478	0	0
32	1478	2	2
33	1478	1	1
34	1478	0	0
35	1478	0	0
36	1478	2	2
37	1478	0	0
38	1478	2	2
39	1478	1	1
40	1478	3	3
41	1478	0	0
42	1478	2	2
43	1478	0	0
44	1478	0	0
45	1478	1	1
46	1478	4	4
47	1478	1	1
48	1478	4	4
49	1478	3	3
50	1478	0	0
51	1478	1	1
52	1478	2	2
53	1478	1	1
54	1478	4	4
55	1478	0	0
56	1478	3	3
57	1478	2	2
58	1478	0	0
59	1478	1	1
60	1478	2	2
61	1478	0	0
62	1478	1	1
63	1478	2	2
64	1478	2	2
65	1478	1	1
66	1478	3	3
67	1478	0	0
68	1478	2	2
69	1478	1	1
70	1478	0	0
71	1478	0	0
72	1478	0	0
73	1478	0	0
74	1478	0	0
75	1478	2	2
76	1478	1	1
77	1478	1	1
78	1478	0	0
79	1478	1	1
80	1478	0	0
81	1478	0	0
82	1478	5	5
83	1478	0	0
84	1478	3	3
85	1478	1	1
86	1478	1	1
87	1478	0	0
88	1478	0	0
89	1478	1	1
90	1478	1	1
0	1501	1811735	474052
1	1501	22115	22115
2	1501	27081	27081
3	1501	22610	22610
4	1501	25056	25056
5	1501	22958	22958
6	1501	24823	24823
7	1501	25590	25590
8	1501	29335	29335
9	1501	23962	23962
10	1501	23759	23759
11	1501	23685	23685
12	1501	29173	29173
13	1501	30565	30565
14	1501	40678	40678
15	1501	36467	36467
16	1501	30658	30658
17	1501	28662	28662
18	1501	31823	31823
19	1501	28156	28156
20	1501	30726	30726
21	1501	28840	28840
22	1501	33071	33071
23	1501	35125	35125
24	1501	35881	35881
25	1501	27720	27720
26	1501	30762	30762
27	1501	28492	28492
28	1501	23590	23590
29	1501	23087	23087
30	1501	23284	23284
31	1501	24870	24870
32	1501	23658	23658
33	1501	23444	23444
34	1501	22995	22995
35	1501	29346	29346
36	1501	28553	28553
37	1501	24085	24085
38	1501	31537	31537
39	1501	38441	38441
40	1501	32166	32166
41	1501	30835	30835
42	1501	27759	27759
43	1501	28308	28308
44	1501	28812	28812
45	1501	28547	28547
46	1501	33189	33189
47	1501	27151	27151
48	1501	28640	28640
49	1501	22871	22871
50	1501	25767	25767
51	1501	28102	28102
52	1501	27302	27302
53	1501	26971	26971
54	1501	24860	24860
55	1501	35945	35945
56	1501	30655	30655
57	1501	22570	22570
58	1501	29643	29643
59	1501	16957	16957
60	1501	16944	16944
61	1501	23716	23716
62	1501	21437	21437
63	1501	23148	23148
64	1501	20328	20328
65	1501	16906	16906
66	1501	22478	22478
67	1501	14128	14128
68	1501	17825	17825
69	1501	18066	18066
70	1501	20555	20555
71	1501	20478	20478
72	1501	22639	22639
73	1501	15649	15649
74	1501	17198	17198
75	1501	21061	21061
76	1501	18430	18430
77	1501	22519	22519
78	1501	21792	21792
79	1501	22752	22752
80	1501	18896	18896
81	1501	25617	25617
82	1501	27576	27576
83	1501	18551	18551
84	1501	20749	20749
85	1501	17872	17872
86	1501	21171	21171
87	1501	18973	18973
88	1501	23203	23203
89	1501	17108	17108
90	1501	20691	20691
0	1502	1826517	465379
1	1502	22067	22067
2	1502	27216	27216
3	1502	22474	22474
4	1502	24683	24683
5	1502	22404	22404
6	1502	24674	24674
7	1502	25820	25820
8	1502	28949	28949
9	1502	23776	23776
10	1502	23162	23162
11	1502	23817	23817
12	1502	28959	28959
13	1502	30191	30191
14	1502	40027	40027
15	1502	36216	36216
16	1502	30755	30755
17	1502	28756	28756
18	1502	31628	31628
19	1502	28041	28041
20	1502	30718	30718
21	1502	28455	28455
22	1502	32951	32951
23	1502	35063	35063
24	1502	35491	35491
25	1502	27598	27598
26	1502	30552	30552
27	1502	28001	28001
28	1502	23248	23248
29	1502	22733	22733
30	1502	23543	23543
31	1502	24433	24433
32	1502	23716	23716
33	1502	23646	23646
34	1502	22915	22915
35	1502	28706	28706
36	1502	28744	28744
37	1502	24152	24152
38	1502	30925	30925
39	1502	38112	38112
40	1502	32439	32439
41	1502	30742	30742
42	1502	27498	27498
43	1502	28127	28127
44	1502	28376	28376
45	1502	28348	28348
46	1502	33092	33092
47	1502	27185	27185
48	1502	28729	28729
49	1502	22799	22799
50	1502	26175	26175
51	1502	28348	28348
52	1502	27212	27212
53	1502	26880	26880
54	1502	24846	24846
55	1502	35520	35520
56	1502	30531	30531
57	1502	22326	22326
58	1502	29187	29187
59	1502	17042	17042
60	1502	17142	17142
61	1502	23365	23365
62	1502	21525	21525
63	1502	22818	22818
64	1502	20350	20350
65	1502	16648	16648
66	1502	22273	22273
67	1502	14304	14304
68	1502	17642	17642
69	1502	17963	17963
70	1502	20089	20089
71	1502	20288	20288
72	1502	22387	22387
73	1502	15459	15459
74	1502	16906	16906
75	1502	20978	20978
76	1502	17954	17954
77	1502	21976	21976
78	1502	21532	21532
79	1502	22571	22571
80	1502	18763	18763
81	1502	25422	25422
82	1502	27418	27418
83	1502	18416	18416
84	1502	20738	20738
85	1502	17514	17514
86	1502	20988	20988
87	1502	18613	18613
88	1502	22954	22954
89	1502	17052	17052
90	1502	20620	20620
0	1503	1822183	483870
1	1503	21669	21669
2	1503	26947	26947
3	1503	22270	22270
4	1503	24684	24684
5	1503	22413	22413
6	1503	24675	24675
7	1503	26006	26006
8	1503	28527	28527
9	1503	23873	23873
10	1503	23550	23550
11	1503	23730	23730
12	1503	29058	29058
13	1503	30528	30528
14	1503	40336	40336
15	1503	36545	36545
16	1503	30624	30624
17	1503	28676	28676
18	1503	31869	31869
19	1503	28126	28126
20	1503	30505	30505
21	1503	28715	28715
22	1503	33014	33014
23	1503	34894	34894
24	1503	35706	35706
25	1503	27610	27610
26	1503	30450	30450
27	1503	28113	28113
28	1503	23599	23599
29	1503	22969	22969
30	1503	23540	23540
31	1503	24619	24619
32	1503	23948	23948
33	1503	23436	23436
34	1503	22756	22756
35	1503	29460	29460
36	1503	28494	28494
37	1503	23906	23906
38	1503	31278	31278
39	1503	38170	38170
40	1503	32205	32205
41	1503	30835	30835
42	1503	27802	27802
43	1503	27904	27904
44	1503	28631	28631
45	1503	28311	28311
46	1503	33238	33238
47	1503	27254	27254
48	1503	28824	28824
49	1503	22767	22767
50	1503	25791	25791
51	1503	28008	28008
52	1503	27088	27088
53	1503	27234	27234
54	1503	24617	24617
55	1503	35571	35571
56	1503	30458	30458
57	1503	22620	22620
58	1503	29169	29169
59	1503	17188	17188
60	1503	17373	17373
61	1503	23586	23586
62	1503	21517	21517
63	1503	22989	22989
64	1503	20354	20354
65	1503	16972	16972
66	1503	22356	22356
67	1503	14131	14131
68	1503	17684	17684
69	1503	17579	17579
70	1503	20369	20369
71	1503	20357	20357
72	1503	22348	22348
73	1503	15431	15431
74	1503	16789	16789
75	1503	20977	20977
76	1503	17881	17881
77	1503	22172	22172
78	1503	21482	21482
79	1503	22951	22951
80	1503	19030	19030
81	1503	25644	25644
82	1503	27701	27701
83	1503	18621	18621
84	1503	20690	20690
85	1503	17911	17911
86	1503	20687	20687
87	1503	18698	18698
88	1503	22870	22870
89	1503	17145	17145
90	1503	20623	20623
0	1504	1839048	474721
1	1504	21462	21462
2	1504	26700	26700
3	1504	22390	22390
4	1504	24432	24432
5	1504	22079	22079
6	1504	24354	24354
7	1504	25749	25749
8	1504	28875	28875
9	1504	23904	23904
10	1504	22987	22987
11	1504	23292	23292
12	1504	29101	29101
13	1504	29795	29795
14	1504	40420	40420
15	1504	36080	36080
16	1504	30307	30307
17	1504	28588	28588
18	1504	31534	31534
19	1504	28059	28059
20	1504	30432	30432
21	1504	28402	28402
22	1504	32784	32784
23	1504	34737	34737
24	1504	35153	35153
25	1504	27552	27552
26	1504	30614	30614
27	1504	27787	27787
28	1504	23214	23214
29	1504	22792	22792
30	1504	23273	23273
31	1504	24324	24324
32	1504	23784	23784
33	1504	23408	23408
34	1504	23028	23028
35	1504	28848	28848
36	1504	28489	28489
37	1504	24005	24005
38	1504	30911	30911
39	1504	37506	37506
40	1504	32267	32267
41	1504	30443	30443
42	1504	27415	27415
43	1504	27831	27831
44	1504	28590	28590
45	1504	28203	28203
46	1504	33083	33083
47	1504	27060	27060
48	1504	28610	28610
49	1504	22740	22740
50	1504	25638	25638
51	1504	27957	27957
52	1504	27166	27166
53	1504	26897	26897
54	1504	24499	24499
55	1504	35337	35337
56	1504	30118	30118
57	1504	22032	22032
58	1504	28887	28887
59	1504	17190	17190
60	1504	17065	17065
61	1504	23164	23164
62	1504	21235	21235
63	1504	22535	22535
64	1504	20242	20242
65	1504	16567	16567
66	1504	21979	21979
67	1504	14146	14146
68	1504	17731	17731
69	1504	18017	18017
70	1504	20316	20316
71	1504	20330	20330
72	1504	21953	21953
73	1504	15294	15294
74	1504	16659	16659
75	1504	20768	20768
76	1504	17946	17946
77	1504	21816	21816
78	1504	21539	21539
79	1504	22655	22655
80	1504	18843	18843
81	1504	25479	25479
82	1504	27482	27482
83	1504	18208	18208
84	1504	20854	20854
85	1504	17662	17662
86	1504	20575	20575
87	1504	18615	18615
88	1504	22730	22730
89	1504	16935	16935
90	1504	20402	20402
0	1505	1818110	484452
1	1505	22099	22099
2	1505	27063	27063
3	1505	22617	22617
4	1505	24542	24542
5	1505	22475	22475
6	1505	24561	24561
7	1505	25851	25851
8	1505	28464	28464
9	1505	23832	23832
10	1505	23251	23251
11	1505	23727	23727
12	1505	28819	28819
13	1505	30347	30347
14	1505	40294	40294
15	1505	36504	36504
16	1505	30943	30943
17	1505	28477	28477
18	1505	31714	31714
19	1505	28441	28441
20	1505	30516	30516
21	1505	28426	28426
22	1505	33300	33300
23	1505	34405	34405
24	1505	35925	35925
25	1505	27603	27603
26	1505	30522	30522
27	1505	28020	28020
28	1505	23627	23627
29	1505	22893	22893
30	1505	23655	23655
31	1505	24727	24727
32	1505	23825	23825
33	1505	23625	23625
34	1505	23215	23215
35	1505	29158	29158
36	1505	28795	28795
37	1505	24258	24258
38	1505	31610	31610
39	1505	38339	38339
40	1505	32112	32112
41	1505	30787	30787
42	1505	27609	27609
43	1505	27871	27871
44	1505	29041	29041
45	1505	28317	28317
46	1505	33266	33266
47	1505	27008	27008
48	1505	28765	28765
